MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.4525	12972	1.49094	92
3.0547	575998	2.33383	1779
5.7886	5622438	2.64576	956
6.81859999999998	10673686	2.33251	1703
7.8486	7869542	2.47255	1347
8.8785	9160954	2.36907	1822
9.9285	10941928	2.30461	2258
10.9786	11040190	2.28652	2600
12.0486	11708616	2.23573	2756
13.1185	13415587	2.22379	2621
14.1785	13554035	2.21073	2730
15.2285	12184364	2.21284	2600
16.2885	12285897	2.26778	2586
17.3385	14996283	2.19472	2934
18.3985	15113664	2.17883	2936
19.4385	14530382	2.16935	2731
20.4885	15069345	2.2091	2688
21.5285	16354413	2.16384	2764
22.5585	15561670	2.16326	2671
23.6153	16131450	2.16088	2725
24.5182	15594849	2.15738	2668
25.4382	15103933	2.11129	2563
26.3582	14934585	2.15672	2447
27.2882	13739733	2.13682	2386
28.2083	13053649	2.16063	2350
29.1382	12849089	2.13417	2316
30.0782	11734600	2.12362	2107
30.9883	10885521	2.12623	2044
31.9382	11178818	2.11905	2139
32.8482	10649398	2.13087	2052
33.7882	10943407	2.08245	2140
34.7081	10372017	2.10807	2136
35.6481	10511890	2.0878	2140
36.5882	9622632	2.06165	2040
37.5182	9820665	2.08608	1998
38.4582	8843717	1.9714	1976
39.3982	9598984	1.96573	2229
40.3482	9385024	1.94415	2230
41.2982	10191074	1.94921	2342
42.2482	10691864	1.92809	2450
43.1882	10632871	1.91095	2453
44.1281	11034373	1.92358	2517
45.0783	11729253	1.93204	2569
46.0182	11605016	1.9229	2566
46.9582	11601827	1.9246	2630
47.8982	11233187	1.91905	2507
48.8382	10897967	1.92221	2353
49.8093	11085167	1.92579	2392
50.7282	11084923	1.92573	2359
51.6582	10907462	1.95273	2277
52.5981	11189582	1.97219	2231
53.5282	10745913	1.96222	2117
54.4482	11252833	1.93214	2117
55.3682	12050185	2.0157	2111
56.2882	13070320	1.98382	1992
57.1881	13482746	1.97374	1857
58.0982	16424010	1.98861	1897
59.0143	18909478	1.99295	1705
59.9385	20572688	2.01843	1584
60.9085000000002	20642128	2.01116	1367
61.8685999999998	22968510	2.0517	1332
62.8291999999998	24691852	2.02625	1305
63.7786000000002	22560962	2.10375	1089
64.7284999999998	23170010	2.09034	1071
