MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.4579	10799	1.44222	78
3.0596	474489	3.87865	1202
5.8539	4813924	1.95044	915
6.8739	4485799	1.96152	631
7.8639	4906444	1.88785	783
8.86390000000002	5210009	1.887	808
9.86389999999998	5122446	1.90661	927
10.8739	5421559	1.86563	988
11.8839	6038320	1.82989	1037
12.8839	6391078	1.83635	1077
13.8939	5541035	1.8138	1125
14.9139	5656805	1.837	1076
15.9339	6069785	1.84177	1089
16.9439	11818316	1.76621	1202
17.924	7737891	1.78587	1127
18.9139	10914309	1.75478	1229
19.8939	8271825	1.77539	1106
20.8839	9579837	1.75229	1286
21.8641	11082315	1.75248	1318
22.8807	11339764	1.77835	1249
23.7236	10231942	1.74293	1205
24.5935	10904063	1.71791	1227
25.4735	11746689	1.72202	1334
26.3438	11875941	1.77357	1469
27.2235	11146345	1.72246	1280
28.1043	11626242	1.75061	1349
29.0197	12726190	1.72839	1276
29.9439	11988239	1.73611	1291
30.9339	13218449	1.76278	1360
31.9039	11544271	1.72393	1198
32.8839	12586389	1.75222	1279
33.8539	10268605	1.7465	1273
34.8439	12338781	1.75438	1334
35.8241	13336991	1.78294	1423
36.7939	12247897	1.81435	1337
37.7839	12540535	1.74644	1469
38.764	11184055	1.78849	1312
39.7439	12071219	1.80936	1353
40.7339	12820100	1.81345	1407
41.7139	13190210	1.7999	1545
42.694	13428433	1.82032	1404
43.6739	13021123	1.80713	1423
44.6541	14719260	1.80944	1462
45.6339	16338923	1.78821	1455
46.6039	18439356	1.83916	1519
47.5639	18274588	1.78526	1461
48.5339	14469261	1.89433	1595
49.5239	24132820	2.23333	1668
50.4839	28147716	2.38038	1716
51.4539	30405232	2.46441	1804
52.4239	32787042	2.33391	1888
53.374	33835748	2.29549	1886
54.3538	34751220	2.29887	1865
55.2939	33200590	2.27884	1669
56.2039	34569980	2.19902	1527
57.204	37638260	2.07887	1500
58.1539	36106908	2.04353	1207
59.0939	38023172	2.00805	1060
60.0339	37380636	1.93376	922
60.9739000000002	42633116	1.85716	974
61.9138999999998	43510660	1.8642	935
62.8539	43463064	1.81551	892
63.7839	45753000	1.8193	863
64.7239999999998	40391268	1.81943	760
65.6547	37284160	1.80759	756
66.5938999999998	33311962	1.77097	728
67.5339	36584660	1.7627	877
68.4639	26805748	1.73354	753
69.4039000000002	26932082	1.72337	845
70.3438999999998	23951896	1.74234	836
71.2839	23266996	1.77011	937
72.2547	19289312	1.6768	974
73.1839999999998	18133648	1.72703	1053
74.1439000000002	18427886	1.74355	1225
75.0939	17183556	1.74134	1298
76.0539	16758331	1.734	1372
77.0140000000002	16230274	1.7496	1453
77.9938999999998	13779370	1.77135	1454
78.9639	14544577	1.76944	1419
79.9339000000002	14336380	1.74465	1486
80.9139	13868698	1.76393	1569
81.894	12812666	1.78052	1484
82.8739000000002	12708723	1.75575	1503
83.8738999999998	11390366	1.78472	1400
84.8439	12002701	1.74748	1570
85.8340000000002	11806469	1.78056	1560
86.8339000000002	11089628	1.77366	1586
87.8239000000002	10581345	1.7962	1480
88.8238999999998	10421536	1.79001	1488
89.8138999999998	10072719	1.7853	1551
90.8140999999998	9424286	1.74635	1456
91.8139000000002	9922454	1.7377	1483
92.8138999999998	9221538	1.7485	1454
93.8139	8231888	1.75115	1392
94.8339	9065727	1.76631	1528
95.8239	9149535	1.76825	1487
96.8338999999998	8828869	1.76314	1479
97.8610000000002	8543306	1.7947	1452
98.7436000000002	8247400	1.7569	1442
99.6438	7567661	1.81776	1334
100.5436	7947863	1.77092	1378
101.4435	7454122	1.79503	1374
102.3636	7499192	1.74561	1434
103.2636	6935445	1.79489	1334
104.1936	6516919	1.77837	1224
105.0936	6635887	1.85338	1259
105.9935	6373118	1.81651	1272
106.9138	6425429	1.8238	1289
107.8238	5733430	1.80379	1180
108.7435	5842827	1.76996	1228
109.6544	5800759	1.84213	1195
110.5736	5207571	1.82526	1152
111.4935	5378721	1.83464	1149
112.4236	4971900	1.87555	1143
113.3535	5520847	1.90157	1191
114.2935	5267211	1.89782	1199
115.2036	4492382	1.8429	1031
116.1235	4870487	1.819	1107
117.0435	4273087	1.86576	1049
117.9735	4438415	1.89073	1074
118.9035	3995447	1.91198	948
119.8338	4184601	1.89126	1037
120.7736	3979756	1.92836	968
121.7036	3978023	1.94685	990
122.6336	3651533	1.93329	920
123.5737	3828071	1.9524	1006
124.5136	3621465	1.91296	958
125.4535	3547650	1.99821	935
126.3935	3418435	1.91342	888
127.3335	3243509	2.00121	866
128.2738	3142610	2.0712	815
129.2136	3069680	2.04557	850
130.1244	2993011	2.01053	825
131.1136	3531414	1.99428	881
132.0536	2877128	1.96763	840
133.0035	2673741	2.06148	770
133.9535	2864694	2.02872	807
134.9035	2857811	2.03434	831
