MS:1000894_[sec]	MS:1000040	MS:1000041	S/N	peak_count
506.0471	622.521728515625	2	3.47239	55
514.9324	526.506225585938	2	4.19876	38
539.1455	500.049194335938	2	1.58754	36
541.4644	526.506408691406	2	3.31937	47
803.3721	500.049530029297	2	5.68742	43
809.059600000002	1121.8661	2	12.5676	55
811.6524	1029.8484	2	1.38837	28
814.557199999998	1110.87573242188	2	2.33546	41
830.802499999998	1119.39038085938	2	1.37213	27
863.1561	552.268127441406	2	6.13174	248
951.360400000002	1110.8761	2	7.81422	27
981.3531	1119.3894	2	1.18513	27
995.1471	1110.8768	2	1.29012	33
1052.4516	1119.3922	2	5.4002	23
1106.3342	683.3317	3	12.0531	386
1131.2012	486.302337646484	2	9.79986	265
1143.701	434.233734130859	3	12.579	273
1151.5623	801.327270507813	2	1.76588	45
1164.5307	639.2727	2	14.3694	209
1180.9167	609.969970703125	3	13.2112	292
1186.3334	639.270080566406	2	13.0159	222
1206.3192	583.810668945313	2	7.59796	318
1222.6019	696.6722	3	10.3325	374
1226.0073	583.813659667969	2	7.99329	303
1239.2218	421.206604003906	2	29.9929	182
1243.5286	696.6726	3	9.22891	377
1256.6895	714.833679199219	2	10.3531	191
1263.6509	421.206939697266	2	28.9136	134
1267.7031	440.180694580078	2	21.6729	223
1272.958	454.590393066406	3	15.2446	258
1277.5668	432.196594238281	2	24.8294	210
1281.5397	624.341735839844	2	12.6524	279
1284.62	421.206878662109	2	33.3812	141
1287.7754	561.280212402344	3	11.1722	452
1291.6633	509.922149658203	3	11.2355	314
1299.4103	454.590270996094	3	11.9147	240
1303.5719	624.342468261719	2	11.9754	229
1308.2562	561.280578613281	3	10.8822	344
1312.5065	509.921936035156	3	11.0149	320
1321.0308	514.59521484375	3	9.32292	445
1326.9923	488.274658203125	3	12.9113	241
1333.1364	509.922058105469	3	10.9852	308
1334.6376	609.969116210938	3	12.4587	421
1340.4402	630.978515625	3	7.55122	344
1343.6167	636.254638671875	2	14.2344	181
1354.8692	609.9694	3	12.9369	330
1368.0405	630.98	3	7.2799	335
1370.3534	514.221069335938	2	6.89624	375
1384.0716	630.9768	3	6.93036	337
1389.3825	514.221374511719	2	7.25797	333
1394.0938	697.3466796875	2	9.03308	314
1410.0458	505.613555908203	3	9.12496	406
1411.2589	514.2197	2	6.66887	273
1415.4404	697.350524902344	2	8.55865	282
1419.9241	658.313903808594	2	7.41725	281
1424.2671	593.811645507813	2	8.20839	302
1436.0266	598.813720703125	2	17.0135	183
1438.8575	608.334533691406	3	16.4514	369
1442.4648	658.313293457031	2	8.25428	331
1445.458	593.811889648438	2	8.18807	303
1446.2873	744.895263671875	2	8.26164	325
1450.4473	604.801391601563	2	8.02916	461
1456.1449	764.908203125	2	10.0764	182
1462.4301	598.814514160156	2	19.0934	150
1466.4942	593.811279296875	2	7.91704	285
1467.2943	456.501556396484	4	8.72255	362
1469.6158	658.3154296875	2	7.72062	335
1472.7403	697.348510742188	2	10.2266	300
1476.8889	604.800903320313	2	6.96486	356
1482.7516	473.587707519531	3	14.6681	217
1485.8523	417.734161376953	4	6.89114	228
1487.9702	593.810546875	2	7.88478	293
1488.7524	608.333801269531	3	14.1854	252
1490.2059	658.313659667969	2	7.87076	319
1492.1251	408.857635498047	3	9.39354	428
