MS:1000894_[sec]	MS:1000040	MS:1000041	S/N	peak_count
242.5876	553.466491699219	2	3.07615	59
248.5518	561.455444335938	2	3.53444	42
257.9686	588.075927734375	2	1.36669	27
261.8198	508.037322998047	2	1.14217	21
264.6184	700.064147949219	2	1.21058	16
269.0618	604.051391601563	2	1.22193	19
271.512	500.050140380859	2	1.72387	21
272.7835	692.076843261719	2	1.3813	34
279.1379	588.077880859375	2	1.9309	21
290.5184	638.9959	2	4.13175	43
325.0694	500.050323486328	2	4.16952	26
336.0161	596.066345214844	2	1.56243	19
345.5408	500.050720214844	2	1.85203	20
361.2501	508.035705566406	2	1.94968	26
391.7646	500.049377441406	2	1.19182	15
427.3078	500.050384521484	2	1.58755	25
1459.2657	401.583587646484	3	13.3368	258
1472.1101	407.251495361328	4	11.5798	335
1480.6111	401.584259033203	3	13.2567	248
1497.3945	404.579895019531	3	12.6825	293
1515.402	531.603393554688	3	7.4204	430
1539.3355	402.4949	4	13.9413	389
1557.2145	457.502319335938	4	12.315	346
1575.1985	419.268127441406	3	14.3334	298
1579.0522	457.5019	4	12.2346	344
1597.0556	409.501708984375	4	17.1451	284
1600.0101	419.268371582031	3	13.7651	340
1618.8769	533.6187	3	7.82319	283
1633.1552	467.939147949219	3	13.7543	324
1644.3001	466.615081787109	3	13.5922	321
1653.69	424.926940917969	3	14.8691	333
1670.0182	503.260375976563	3	9.64574	475
1678.3684	424.926513671875	3	14.7097	272
1689.1904	413.938629150391	3	12.8455	284
1695.6888	549.800659179688	2	7.87489	203
1710.5059	424.926513671875	3	14.4286	245
1712.0964	402.572937011719	3	13.424	287
1714.6201	408.605041503906	3	13.2181	298
1718.8148	526.0496	4	12.4311	354
1721.6784	448.905853271484	3	10.2145	341
1733.5649	402.572967529297	3	13.1919	250
1736.4741	508.805053710938	2	6.73814	215
1741.5106	550.293762207031	2	8.36875	296
1750.0541	448.906097412109	3	12.3576	296
1752.0409	558.338073730469	2	4.59369	167
1765.3889	508.80419921875	2	7.11752	213
1769.4038	496.276184082031	2	16.5692	281
1773.5436	408.6049	3	10.9486	406
1779.5658	403.932891845703	3	15.5676	261
1781.5929	532.781188964844	2	9.01847	307
1784.7865	459.267944335938	2	8.08086	232
1796.1941	496.276489257813	2	14.8605	236
1800.5705	678.0251	3	7.35752	402
1805.8128	532.780822753906	2	9.50788	307
1809.5776	573.944091796875	3	7.97936	447
1812.6035	408.605407714844	3	11.7354	357
1818.6348	860.406555175781	2	8.34177	214
1825.1991	581.27	3	10.6388	424
1831.7506	573.943176269531	3	7.82175	363
1835.4562	417.276123046875	3	10.9638	270
1838.5105	433.26611328125	3	15.0289	225
1840.0571	860.4091796875	2	7.94823	197
1846.2992	475.298	3	11.1372	293
