MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.4521	38385	4.55491	121
3.0537	1026984	5.26644	1261
5.0679	6903812	2.91442	2287
6.2379	10019923	2.44962	1501
7.25800000000002	15733226	2.45027	1796
8.24800000000002	17808646	2.35731	2357
9.2679	21347946	2.2783	4145
10.3179	23919296	2.28712	4181
11.3679	26302546	2.23558	4539
12.408	25798650	2.19929	4603
13.458	28940038	2.23073	4922
14.4979	30065292	2.20657	4820
15.538	12312811	2.28292	3552
16.638	14666191	2.23099	3952
17.7479	19267096	2.26054	3966
18.7979	22883392	2.23534	4240
19.8479	24290450	2.20369	4237
20.8879	27200780	2.18624	4366
21.9279	27072602	2.17871	4313
22.9744	27961668	2.20287	4142
23.8684	29153666	2.18131	4371
24.8077	29187746	2.16975	4238
25.6978	29830678	2.15919	4350
26.6177	29427876	2.15427	4356
27.5376	26990004	2.12422	4015
28.4476	26568044	2.16409	3949
29.3685	26693924	2.17036	3920
30.2876	25703112	2.16621	3837
31.1975	24629028	2.16641	3768
32.1177	24217228	2.15509	3765
33.0376	22568258	2.10812	3342
33.9476	22632906	2.19677	3474
34.8684	21223116	2.13964	3352
35.7876	19236890	2.1065	3353
36.7176	18689688	2.11269	3219
37.6377	18335490	2.12576	2942
38.5576	16953522	2.12899	3025
39.4876	16232914	2.14553	2934
40.4176	15647002	2.10699	2995
41.3576	15251676	2.16291	2902
42.2976	14757542	2.11105	2823
43.2176	15221102	2.08446	2948
44.1576	14023482	2.02398	2826
45.0976	14598363	2.08119	2904
46.0277	14433265	2.05758	3001
46.9776	14405059	2.01272	2806
47.8976	12968007	2.06326	2744
48.8476	14103970	2.04602	2797
49.7776	14120719	2.0839	2709
50.7276	13374253	2.06128	2484
51.6376	14494204	2.08088	2619
52.5684	13899429	2.0527	2405
53.4776	14356252	2.08341	2386
54.3976	15301382	2.11365	2367
55.3076	15914134	2.05903	2327
56.2076	16129565	2.0784	2166
57.0976	19160162	2.14164	2251
57.9876	16901544	2.04978	1788
58.8676	20536896	2.09545	1693
59.7277	21836842	2.05101	1472
60.6337999999998	24009516	2.03876	1375
