MS:1000894_[sec]	MS:1000285
26.946	678765.0625
92.682	284555.625
259.488	185927.28125
429.288	149106.1875
528.882	410331.625
584.082	365711.5625
639.9	311066.15625
695.682	301205.78125
751.488	257981.9375
806.682	334183.4375
861.282	279578.15625
915.888	249306.328125
970.488	250599.40625
1025.688	224881.09375
1080.282	215085.234375
1134.888	216771.671875
1189.482	210379.109375
1244.682	193238.78125
1299.282	187581.984375
1353.888	191136.53125
1408.488	190627.65625
1463.082	212532.96875
1517.682	203718.3125
1572.288	204313.046875
1626.888	177831.609375
1681.488	198710.125
1736.682	169785.640625
1791.282	189414.6875
1846.488	158404.5
1901.688	158332.875
1956.882	160572.265625
2012.082	145572.390625
2067.882	168830.84375
2123.688	152345.734375
2179.482	149086.4375
2236.482	165797
2293.482	167782.625
2348.688	178657.21875
2405.694	179587.59375
2462.682	163691.15625
2519.082	169010.796875
2576.082	172061.546875
2633.088	173677.140625
2690.094	150470
2747.682	163963.328125
2804.682	181151.078125
2861.688	157025.90625
2919.288	148263.03125
2976.882	164210.046875
3033.882	177468.890625
3091.482	164350.4375
3148.5	166892.765625
3204.294	174075.8125
3260.082	167130.25
3316.482	149824
3372.888	151347.21875
3426.888	143144.0625
3480.882	127545.015625
3534.282	114240.2265625
3595.278	151787.203125
3645.306	109563.46875
3703.506	226689.515625
3761.106	199312.28125
3818.706	311387.28125
3876.306	411443.15625
3933.906	426028.46875
3990.906	429829.84375
4047.906	335977.46875
4105.506	384004.53125
4162.512	227387.453125
4220.106	172636.015625
4278.306	96517.921875
4337.706	118280.7578125
4396.506	171751.4375
4457.106	176123.90625
4517.706	185830.921875
4579.506	173523.5
4641.306	155259.625
4704.306	161208.265625
4767.906	171785.453125
4831.506	164924.9375
4895.706	171049.34375
4960.512	175921.609375
5024.706	164491.375
5090.106	163556.125
5154.906	170917.703125
5220.306	162002.953125
5285.754	148168.390625
5351.106	166692.046875
5415.306	180332.59375
5481.696	153924
5538.888	142119
5598.282	154870.875
5657.106	153432.984375
5716.488	163187.5625
5777.082	159527.1875
5835.282	165461.6875
5897.088	172635.5625
5957.1	190310.25
6017.682	169366.546875
6078.882	175609.03125
6140.688	178791.59375
6202.5	184919.25
6264.288	183249.328125
6326.082	189207
6388.488	177538.875
6451.488	182124.765625
6513.888	174817.796875
6576.282	188910
6639.888	185577.953125
6702.888	184184.390625
6766.482	186564.265625
6829.482	185152.046875
6893.688	180823.015625
6956.688	171871.875
7021.482	174775.203125
7085.736	177232.15625
7149.882	191603.515625
7215.3	170284.53125
7278.882	177276.828125
7343.682	178420.21875
7407.888	198334.171875
7472.088	180574.90625
7536.282	183012.6875
7601.082	178713.65625
7666.488	179016.109375
7731.288	185538.46875
7796.682	183576.21875
7862.082	182406.65625
7928.1	174127.984375
7993.488	177559.953125
8058.882	177201.78125
8125.482	170799.328125
8191.488	167376.40625
8258.082	171447.03125
8325.282	178683.875
8392.482	169201.34375
8460.288	166838.5625
8527.482	172960.65625
8595.282	151096.171875
8664.888	173655.546875
8733.882	165076.234375
8801.082	171488.015625
8869.488	165967.359375
8937.888	168534.640625
9007.488	169415.390625
9075.882	170106.359375
9144.882	183481.328125
9213.882	168648.5625
9284.088	169597.890625
9354.282	172102.9375
9424.494	172889.53125
9495.288	170322.296875
9565.482	175229.78125
9635.682	172890.5
9706.482	177442.5
9777.282	172392.546875
9849.882	170946.21875
9920.082	175889.734375
9992.082	172587.78125
10062.888	166663.484375
10134.282	177207.546875
10205.688	168483.59375
10278.288	176909.078125
10349.682	172381.203125
10421.082	169363.546875
10493.088	174568.84375
10564.488	173729.59375
10636.488	179563.5
10707.288	182651.671875
10778.688	176810.09375
10850.682	174374.53125
10922.73	176197.703125
10995.288	172738.75
11069.088	164272.265625
11142.282	166949.25
11216.088	164939.171875
11290.488	187469.1875
11362.488	165255.421875
11436.282	167578.078125
11510.082	179778.140625
11582.688	151160.140625
11657.682	184501.09375
11729.088	171740.359375
11801.082	191223.859375
11871.288	183172.421875
11943.282	170233.03125
12016.482	170658.578125
12087.282	184124.125
12159.282	168622.609375
12231.282	174054.828125
12303.888	181495.046875
12376.482	166330.953125
12449.082	165585.609375
12521.088	173191.90625
12594.882	173456.4375
12666.882	162894.703125
12740.094	170888.171875
12814.494	173943.296875
12888.282	164676.09375
12960.342	168230.65625
13033.488	161748.296875
13106.082	161578.671875
13179.882	167431.5
13253.1	160080.015625
13326.288	162530.15625
13398.882	156527.25
13472.682	157152.4375
13545.888	158312.03125
13620.282	164632.546875
13694.682	164538.953125
13766.682	154703.5625
13839.288	152905.609375
13913.082	156138.734375
13985.088	167830.890625
14057.688	163887.546875
14128.482	162403.203125
14198.682	171526.375
14269.488	164491.875
14339.088	167699.46875
14408.682	234941.96875
14477.082	1207224.75
14543.694	4318521.5
14600.688	7157854
14654.682	8180117
14707.482	9094664
14759.088	8924096
14809.518	196.204025268555
14980.488	518.752380371094
15174.912	8436447
15206.082	9473040
15252.054	785.500122070312
15314.076	19259.251953125
15362.478	837.589172363281
15471.912	8172807.5
15497.622	157.909698486328
15627.312	7642763
15653.358	165.246109008789
15932.112	5807311
15959.856	223.973693847656
16221.912	5613009.5
16249.89	112.806678771973
16431.108	211.284942626953
17201.112	4521495.5
17237.088	4796411
17292.888	4692545
17347.482	4617730.5
17402.682	4670620.5
17458.482	4546922.5
17508.102	1120.97827148438
17692.758	19.8386516571045
18383.712	3651705
18419.682	3979129.5
18476.088	3852293
18533.088	3972629.75
18589.536	4143513
18645.888	4017371.25
18702.882	3767941.5
18759.882	3652748.25
18816.888	3693738.5
18867.738	935.652221679688
19665.912	2906237.25
19703.082	3318224.75
19760.082	3271010
19817.688	3280864.5
19875.306	3239893.5
19932.888	3183561.25
19990.482	3169579
20045.13	3151301.25
20105.1	3025543
20165.136	3076984.75
20220.882	3113023.25
20279.088	2444861.75
20339.088	2973061.75
20396.682	2964965.75
20454.882	3022577.75
20512.482	2974458
20570.088	2621981
20629.488	3115969.5
20687.682	2756045
20745.282	2831063.5
20803.482	2712569.5
20862.288	2789288.5
20920.488	2768429.25
20978.682	2711400.75
21036.882	2728123.75
21095.088	2622705
21153.888	2678406.5
21212.688	2538823.75
21271.482	2574750.5
21329.688	2594470
21389.094	2622659.25
21447.288	2545012
21506.082	2451235.5
21566.082	2524015
21624.3	2391429.75
21683.688	2376891.25
21743.082	2431549
21801.882	2458616.5
21861.282	2381916.75
21920.088	2323824
21979.482	2348998.75
22039.482	2364154.75
22098.882	2295117.75
22158.288	2314983.25
22217.682	2315799.25
22277.082	2267543.25
22336.482	2302728.25
22395.888	2260865
22456.488	2213471.75
22515.282	2259191.5
22576.482	2224563.75
22635.288	2206316.25
22695.888	2232910.25
22754.088	2242998.5
22815.288	2222723.5
22874.088	2055604.25
22935.282	2136425.75
22994.088	2238150.5
23055.282	2179426.25
23113.494	2190287.25
23174.7	2188652.75
23233.488	2184172.75
23294.082	2291681
23352.888	2262920.5
23413.488	2210655
23472.882	2209671
23531.688	2213930
23591.682	2126995
23652.888	2196253.75
23711.688	2091178.625
23771.682	2280049.25
23831.688	2225492.75
23892.888	2186910
23951.688	2086033.25
24012.282	2170401.25
24073.488	2267474.5
24134.088	2198439.75
24193.482	2138341.5
24254.682	1959270.625
24315.882	2154997.25
24375.882	1966841.5
24437.688	2071098.5
24498.282	2057304.125
24559.482	2097386.75
24620.082	2047812.25
24681.288	2156371.5
24741.288	2127076
24802.482	1993492.25
24863.688	2098255
24924.888	2195352.25
24985.488	2221803.25
25046.082	2113206
25107.282	2118028
25168.482	2135508
25229.088	2071393
25290.882	2210387.5
25350.882	2247250.75
25412.088	2182250.5
25472.688	2112762.25
25534.482	2018137
25595.682	2266668
25657.488	1951009.875
25719.288	1911535.875
25782.282	2068237
25843.482	2045650.375
25905.888	2013046.75
25967.088	1986617.5
26028.888	2133901.25
26090.082	2011162.625
26152.488	2178688
26213.1	2204130.25
26274.882	2006622.125
26336.682	1989627.125
26399.088	2109623
26460.288	1868639.125
26523.888	2049919.125
26584.488	1979146.625
26646.288	1975828.875
26708.088	2027151.625
