MS:1000894_[sec]	MS:1000285
26.724	33788.046875
174.666	25039.556640625
343.866	534723.5
400.872	469497.71875
456.672	409125.9375
510.066	359903.25
564.666	461553.15625
618.066	378869.15625
672.666	406260.0625
725.466	323105.6875
779.466	271594.15625
834.666	274726.71875
889.866	256140.4375
944.466	219816.765625
1000.266	201282.875
1057.314	198022.765625
1110.672	192933.4375
1167.084	198408.53125
1219.866	182868.125
1275.066	210892.90625
1328.466	163400.59375
1382.472	203854.6875
1435.878	176736.703125
1489.266	157446.28125
1543.26	170266.703125
1596.666	149563.9375
1647.114	111344.828125
1703.466	127676.234375
1756.866	131314.40625
1810.266	111737.109375
1863.066	119090.2109375
1916.466	112182.828125
1969.266	100925.78125
2022.066	141018.6875
2074.872	121783.0703125
2128.266	109181.8125
2181.072	123036.796875
2233.866	114140.3515625
2286.66	116232.8515625
2340.666	110286.15625
2393.466	80465.2734375
2446.866	86786.71875
2500.266	93932.7890625
2553.06	72738.3984375
2614.032	113349.328125
2664.09	148133.046875
2723.49	132462.515625
2782.884	135881.984375
2841.684	238771.140625
2901.69	922511.3125
2960.484	1364304.125
3019.284	1485805.25
3078.084	1520499.625
3136.884	1625464.5
3195.69	1594998.875
3253.884	1595225.625
3311.484	1680020.875
3369.684	1622192.875
3427.89	1627493.625
3484.902	1525430.625
3541.884	1343739.875
3598.884	1270413.875
3655.29	879821.625
3711.684	1028306.5
3768.084	1005835.125
3824.484	705390.125
3880.884	871986.6875
3936.702	380898.1875
3993.084	139334.890625
4050.084	122140.25
4105.89	107666.796875
4162.284	79529.9609375
4218.69	83373.25
4275.684	78950.7890625
4332.69	61533.20703125
4389.69	70262.1015625
4447.884	110518.6640625
4505.502	121519.0703125
4563.684	130155.203125
4622.49	129740.0234375
4681.29	123074.3984375
4740.69	138727.671875
4800.684	168771.3125
4860.084	168875.265625
4920.684	191912.75
4980.702	200320.890625
5041.284	207767.75
5101.884	212375.6875
5162.49	207112.328125
5223.69	187390.296875
5284.884	196711.796875
5346.084	213608.859375
5407.89	185283.5
5469.084	161838.671875
5530.89	165626.1875
5592.684	176398.078125
5656.692	135223.265625
5710.272	162152.3125
5765.466	154118.765625
5820.66	148311.5625
5875.866	146516.71875
5931.666	156668.40625
5987.466	138700.453125
6043.266	154098.25
6099.666	152386.75
6155.466	151676.53125
6212.472	160486.546875
6267.666	163562.921875
6324.666	212999.515625
6378.066	159561.296875
6434.466	178210.171875
6490.866	151009.6875
6547.266	165203.234375
6604.266	164048.75
6661.266	148145.390625
6718.266	177224.828125
6775.266	188605
6833.466	160378.765625
6890.466	177118.734375
6948.666	185008.125
7005.666	154795.40625
7063.314	177611.53125
7120.86	166720.765625
7179.066	182674.484375
7237.272	183946.25
7295.466	168571.625
7353.666	171326.203125
7413.066	179871.484375
7470.666	224279.953125
7527.066	176638.140625
7586.466	186027.78125
7645.272	182982.875
7704.108	176464.40625
7763.466	181140.140625
7822.866	189600.46875
7881.666	197427.78125
7941.666	186421.75
8001.066	198235.9375
8061.066	180427.59375
8121.066	200129.71875
8181.066	185495.390625
8241.666	190788.671875
8301.066	185254.625
8361.666	193922.921875
8421.666	181705.984375
