MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.4573	23630	3.18809	97
2.9224	12310	1.36793	94
5.7425	672560	21.618	278
7.7625	677101	4.97304	534
9.27319999999998	1140624	7.80682	485
10.5924	2534926	2.56298	980
11.6324	1140384	2.29268	618
12.7326	4491018	1.88887	933
13.6425	3043879	2.02113	597
14.5525	1828780	2.31886	424
15.5124	4108164	1.94055	748
16.3924	3606683	1.86624	618
17.3033	2874401	1.83519	528
18.1825	3185002	1.89686	627
19.0924	3598390	1.82829	687
19.9924	4002967	1.79281	717
20.8924	4258519	1.77652	590
21.7625	4101476	1.74754	595
22.6425	4030267	1.75082	531
23.5225	4721054	1.6983	572
24.3925	4114678	1.80034	542
25.2625	4362692	1.76581	527
26.1424	4391631	1.79435	565
27.0124	4279944	1.7504	587
27.8924	4551007	1.72206	505
28.7524	4579183	1.72881	534
29.6225	4382728	1.66397	547
30.4925	4129200	1.66686	517
31.3925	5586382	1.70509	559
32.2324	5324995	1.64686	634
33.0925	4675533	1.71977	521
33.9625	5616896	1.66327	597
34.8225	4863866	1.71376	532
35.6925	4900451	1.69278	548
36.5625	4752110	1.73046	538
37.4224	4971344	1.6811	593
38.2925	4201478	1.73968	492
39.1625	5315401	1.73064	561
40.0225	4400329	1.74364	509
40.8924	5198261	1.74249	552
41.7624	5516008	1.70341	594
42.6125	5063718	1.62632	536
43.4925	5851629	1.66489	598
44.3425	5560441	1.74103	543
45.2024	5571605	1.76831	573
46.0624	5565679	1.78725	550
46.9325	5417411	1.93977	485
47.7827	5417528	1.95889	527
48.6525	5883746	1.92004	577
49.5324	6165591	2.04982	561
50.3724	5772535	2.11366	537
51.2325	5619060	2.12001	553
52.1125	5499861	2.10288	523
52.9625	5671816	2.0194	565
53.8324	5096540	2.08452	494
54.6925	5761511	1.98232	570
55.5524	4964938	1.92175	539
56.4225	5359593	2.00949	547
57.2933	4581595	1.80625	523
58.1524	4623130	1.83676	540
59.0225	4379265	1.80658	525
59.8924	4462218	1.86991	515
60.7624999999998	4177370	1.77199	508
61.6324000000002	4192164	1.8062	535
62.5024000000002	3983559	1.79627	510
63.3726	3558378	1.80314	506
64.2424000000002	3142692	1.89174	462
65.1325000000002	3174719	1.97259	535
66.0124000000002	2714896	2.01112	443
66.9024	2907844	1.97671	571
67.8124000000002	2614329	2.04172	517
68.7124999999998	2547968	1.98601	528
69.6124999999998	2318017	2.01779	478
70.5223999999998	2897070	2.03066	562
71.4424000000002	3054557	1.95676	523
72.3124999999998	2775839	1.92388	554
73.2223999999998	3745757	1.89283	620
74.1024	3976768	1.89061	603
74.9824000000002	3382145	1.90475	539
75.8724	3796707	1.9755	562
76.7524999999998	3968845	2.26215	605
77.6425000000002	4127990	3.01884	562
78.5424	4940866	4.80011	536
79.4524999999998	7531056	6.59382	524
80.3524000000002	5999927	8.12065	561
81.2926000000002	7228444	8.29418	590
82.2124999999998	6746663	9.01251	556
83.1523999999998	5661855	7.49352	568
84.1024000000002	4391190	5.58855	550
85.0425	3320307	3.18997	600
85.9624999999998	3256686	2.37326	573
86.8723999999998	3484591	1.90852	581
87.7525000000002	4662379	1.81274	623
88.6324000000002	3937179	1.83172	525
89.5125	4220919	1.88742	517
90.3727000000002	4263299	1.8769	525
91.2424000000002	4289431	1.8626	572
92.1223999999998	4269411	1.8315	558
92.9925	4530939	1.83524	557
93.8625	4321903	1.8083	518
94.7425000000002	4511532	1.88239	555
95.6025	4109459	1.85542	542
96.4824	4322436	1.83927	571
97.3525000000002	4516203	1.81975	591
98.2231999999998	4498864	1.82796	586
99.1024000000002	4166683	1.84718	511
99.9724000000002	4736378	1.8168	597
100.8424	4508413	1.89109	563
101.7124	4334441	1.82642	580
102.5924	4087643	1.78329	545
103.4824	3925931	1.85372	534
104.3325	4314719	1.81766	606
105.243	4281533	1.88839	525
106.0827	4127360	1.87261	577
106.9625	4462436	1.79908	549
107.8325	4603262	1.87359	601
108.7024	4174330	1.82655	551
109.5825	3986900	1.91794	527
110.4625	4228365	1.82002	582
111.3435	4536939	1.86377	591
112.2024	4307640	1.85082	603
113.0824	4264371	1.84838	603
113.9625	4012526	1.90017	598
114.8425	4246601	1.88293	587
115.7325	4202742	1.98607	538
116.5925	4230751	1.93667	545
117.4725	4032260	1.79901	567
118.3527	4097799	1.95633	582
119.2225	4460634	1.83405	562
120.1033	4203028	1.85467	580
120.9825	4074353	1.90166	558
121.8524	4309530	1.81288	600
122.7325	4183743	1.86288	576
123.6225	4091293	1.91482	576
124.4824	3924010	1.91854	586
125.3725	4304698	1.84126	593
126.2525	3976585	1.8782	577
127.1224	4031605	1.97765	563
128.0025	4122284	1.9223	599
128.8824	3429242	2.01015	491
129.7624	4145451	1.89615	599
130.6425	3590989	1.94524	495
131.5327	3863698	1.93754	583
132.4124	3862155	1.88134	536
133.2932	3611399	1.90442	508
134.1724	3812084	1.96685	532
135.0424	3958384	1.96659	558
135.9225	3667536	1.96726	513
136.8125	3545001	1.86943	599
137.6924	3818338	1.90459	592
138.5824	3442494	1.96783	535
139.4925	3526116	2.01055	552
140.3525	3453122	1.90474	547
141.2424	3715998	1.92888	543
142.1225	3578156	1.97652	546
143.0024	3459571	1.93782	528
143.8925	3530748	1.973	576
144.7824	3201826	2.04032	536
145.6724	3008709	1.94111	630
146.5824	3341199	2.07435	477
147.4924	3704055	2.00463	587
148.3524	3520978	1.98479	545
149.2425	3290661	1.95882	499
150.1224	3625731	1.91886	563
151.0125	3493454	2.01715	559
151.8925	3811446	2.02044	576
152.7826	3509770	1.98754	555
153.6625	3140469	2.00923	480
154.5524	3387703	2.00895	546
155.4624	3561987	1.9932	561
156.3327	3565960	2.02139	573
157.2124	3115369	2.02055	486
158.1125	3254038	2.04533	481
158.9924	3403722	2.00765	542
159.8824	3144358	1.96875	518
160.7725	3459342	2.06415	537
161.6525	3364703	2.04365	534
162.5424	3143104	2.03864	484
163.4324	3427403	2.08443	519
164.3224	3316906	1.9846	533
165.2025	3164425	2.01277	517
166.1025	3233916	2.10628	511
166.9824	3109715	2.05683	505
167.8725	3082863	2.06429	496
168.7726	3169628	2.09924	509
169.6525	3210924	2.13338	511
170.5527	3070517	2.00415	521
171.4624	3137239	2.04476	542
172.3325	3182167	2.08256	551
173.2433	3162306	2.05143	557
174.1325	2578320	2.2113	464
175.0326	3114263	2.07896	532
175.9224	2781630	2.1092	506
176.8324	3191872	2.18561	530
177.7225	3091925	2.07524	496
178.6125	3275801	2.15259	535
179.5133	2780903	2.03722	563
180.4124	2820940	2.12244	561
181.3225	3018654	2.12462	547
182.2225	2814366	2.06754	561
183.1225	3034403	2.1274	504
184.0225	2876933	2.18472	481
184.9124	2992776	2.07906	536
185.8124	3009130	2.18155	513
186.7025	2732645	2.21948	507
187.6125	3004159	2.12918	573
188.5124	2746208	2.18121	519
189.4133	2702025	2.23536	511
190.3324	2565660	2.19917	510
191.2324	2832849	2.16372	570
192.1424	2865556	2.13862	557
193.0525	2902697	2.10797	554
193.9425	2386855	2.17015	506
194.8625	3255571	2.13932	572
195.7625	2537337	2.09696	574
196.6824	3089865	2.07603	574
197.5824	3000915	2.09879	572
198.4925	3397792	2.02379	622
199.3825	2639594	2.05309	579
200.3125	2991073	2.00001	585
201.2124	3083113	1.96439	659
202.1224	3005872	2.02915	583
203.0325	3108260	2.0273	643
203.9425	3250731	1.99023	665
204.8524	4068248	1.92892	758
205.7524	3770191	1.90366	792
206.6624	3838628	1.84562	782
207.5625	3737265	1.91461	830
208.4825	3941536	1.92598	812
209.4025	5098264	1.80488	922
210.2925	4126289	1.82847	855
211.2025	4368038	1.78321	920
212.1125	5492525	1.75517	1077
213.0126	5962292	1.76278	1153
213.9124	5120885	1.74734	935
214.8124	5638697	1.71998	1057
215.7126	6267443	1.72661	1144
216.6125	6644914	1.69207	1144
217.5224	5823429	1.67805	1066
218.4025	6474450	1.69521	1197
219.3025	7242801	1.73136	1198
220.1925	7108591	1.69915	1159
221.0925	7080082	1.66991	1241
221.9824	7702575	1.69747	1239
222.8725	7427772	1.67695	1228
223.7625	8081072	1.65162	1286
224.6525	8134869	1.65633	1249
225.5427	8786099	1.70633	1255
226.4224	9149647	1.63616	1325
227.3025	8718832	1.64593	1240
228.1924	9085020	1.66681	1279
229.0725	9001898	1.68577	1215
229.9524	8837219	1.68124	1163
230.8324	9440386	1.70795	1223
231.7124	10365016	1.66682	1344
232.5826	10478336	1.64714	1308
233.4825	10630945	1.62988	1340
234.3325	10845417	1.66845	1316
235.2024	10649483	1.65686	1240
236.0824	11844161	1.65508	1257
236.9425	11466122	1.63157	1248
237.8136	11398067	1.67198	1109
238.6724	12501612	1.64226	1243
239.5324	12211169	1.64124	1131
240.3925	12321018	1.63035	1081
241.2634	14239751	1.64091	1176
242.1124	13833553	1.65909	1071
242.9624	15027461	1.6189	1135
243.8224	14895630	1.60642	1148
244.6724	14499780	1.62327	1126
245.5225	14938256	1.54729	1127
246.3827	13905957	1.61971	1075
247.2527	16791404	1.63709	1146
248.0724	15488439	1.62983	1058
248.9325	14115890	1.5771	1080
249.7825	15956829	1.62565	1027
250.6226	15251815	1.60408	1041
251.5024	15393121	1.63427	1034
252.3325	14705752	1.60772	964
253.1725	13742518	1.61641	947
254.1585	13392319	1.65128	938
254.9828	11744592	1.62056	869
255.9328	13523591	1.66168	868
256.8927	12485598	1.67798	918
257.8431	11110678	1.66806	851
258.8029	11096458	1.65729	886
259.7628	11781840	1.69517	947
260.7228	10115366	1.69556	847
261.6828	10648289	1.67914	782
262.6528	9391472	1.73025	806
263.6028	10178904	1.75652	872
264.5628	7920350	1.69002	763
265.5328	9264253	1.7216	866
266.5028	6911034	1.80252	728
267.4928	6800292	1.76569	742
268.4528	6580865	1.75601	790
269.4693	5938211	1.75989	714
270.2932	5787605	1.78417	735
271.1724	5556004	1.80089	762
272.0425	4803186	1.80672	685
272.9324	4763572	1.92118	693
273.8124	3754029	1.97886	580
274.6924	3165119	1.97477	533
275.5925	3106519	2.02222	611
276.5024	3334192	2.05552	583
277.3924	3534737	2.07004	749
278.3124	3033764	2.01789	738
279.2425	3075874	2.12678	662
280.1626	2873096	2.14032	685
281.0924	2953300	2.17157	687
282.0224	2661486	2.23544	689
282.9625	2644253	2.2629	692
283.9025	2590985	2.30974	651
284.8525	2231940	2.34438	710
285.8124	2395221	2.30971	649
286.7725	2141733	2.32745	617
287.7325	2601698	2.40444	643
288.6725	2090486	2.41414	554
289.6225	2083940	2.4336	613
290.5925	1941172	2.48364	591
291.5625	1907572	2.46969	592
292.5427	1631727	2.51863	551
293.5424	1844986	2.55029	546
294.5025	1759703	2.64626	548
295.5025	1942002	2.61575	534
296.4425	1757404	2.66684	566
297.4325	2010459	2.72079	534
298.3925	1589428	2.8178	494
299.3924	1645631	2.71109	528
300.3625	1791641	2.76539	502
301.3224	2084772	2.73733	465
302.2624	1657511	2.91548	448
303.2224	1523370	2.9218	430
304.2025	1634667	3.13313	435
305.1625	1536995	2.98781	425
306.1324	1255171	3.13535	422
307.1424	1292838	3.17609	428
308.1525	1206149	3.03482	423
309.1725	1408745	3.22844	397
310.1524	1471087	2.98393	411
311.1124	1373542	3.10975	415
312.1025	1108302	3.0908	406
313.1325	1141036	3.11945	392
314.1425	1609454	2.95179	403
315.1024	1406386	2.92515	457
316.0924	1320734	3.08796	402
317.0827	1237522	3.01383	414
318.0825	1225152	3.36245	362
319.0824	1327175	3.43405	340
320.0524	1145334	3.32378	381
321.0725	1178529	3.4019	351
322.0624	1208325	3.39839	371
323.0625	1429500	3.16988	391
324.0324	1685597	3.14694	344
324.9725	1306479	3.12236	425
325.9825	1426946	3.34017	349
326.9325	1480722	3.17556	359
327.8924	1319769	3.00658	438
328.8925	1737941	3.22367	358
329.8325	1890293	3.07158	342
330.7524	1671562	3.0686	393
331.7124	1262370	3.33665	350
332.6824	1394131	3.16529	401
333.6625	1453562	3.21662	400
334.6425	1568563	3.17908	410
335.6025	1674404	3.12369	421
336.5724	1593577	3.07719	423
337.5329	1257153	3.51872	344
338.5224	1366227	3.15023	389
339.5026	2761554	2.57732	536
340.4224	2072693	2.71686	485
341.3525	2493394	2.81209	465
342.2727	1377277	2.52731	411
343.2325	2127144	2.97074	435
344.1624	2068041	2.84726	419
345.0924	2069626	2.93439	439
346.0225	2087717	3.0613	409
346.9524	2030966	2.85414	410
347.8725	2119353	2.7572	481
348.8124	2224254	2.6771	458
349.7324	2476743	2.61436	513
350.6524	2586442	2.53234	487
351.5725	2223497	2.55949	473
352.4925	2602636	2.62384	481
353.4125	2375154	2.49238	458
354.3225	2440889	2.54032	457
355.2325	2716591	2.43841	542
356.1425	2551089	2.35749	512
357.0624	2647815	2.381	549
357.9727	2339728	2.64892	433
358.8824	2455628	2.46974	484
359.8027	2510880	2.45061	499
360.7126	2402461	2.52759	473
361.6324	2544986	2.39593	521
362.5525	2298830	2.46359	464
363.4824	2679625	2.39813	549
364.3725	2544121	2.54329	491
365.3133	2343829	2.47679	456
366.2024	2573483	2.48129	509
367.1225	2365438	2.50755	474
368.0425	2393861	2.58774	453
368.9525	2547044	2.40112	552
369.8724	2495579	2.35039	516
370.7924	2487006	2.42632	503
371.7025	2550939	2.49557	527
372.6225	2385277	2.58434	497
373.5524	2405347	2.57218	535
374.4724	2302318	2.5202	505
375.4225	2452931	2.43221	540
376.3325	2217760	2.6329	483
377.2625	2453265	2.5186	530
378.1825	2448496	2.43079	538
379.1024	2591609	2.3685	588
380.0225	2366067	2.36998	508
380.9425	2452333	2.41455	547
381.8724	2452892	2.37856	533
382.7925	2311090	2.47423	520
383.7224	2294680	2.57353	486
384.6425	2435238	2.68767	444
385.5525	2454341	2.40451	566
386.4824	2343777	2.35439	541
387.4424	2516465	2.45979	549
388.3325	2290699	2.54646	477
389.2525	2164046	2.60279	467
390.1825	2309344	2.12185	538
391.1024	2308774	2.52928	530
392.0325	2244270	2.06799	539
392.9625	3625500	1.68446	936
393.8825	2424080	2.58362	502
394.8124	2318093	2.59429	493
395.7424	2584995	2.56672	543
396.6525	2491118	2.50298	505
397.5825	2357459	2.40131	520
398.5024	2517725	2.06808	637
399.4524	5672606	2.08167	371
400.2832	2318379	2.52531	502
401.2025	2452081	2.54148	496
402.1224	2353506	2.56818	503
403.0425	2396128	2.5555	502
403.9624	2518795	2.56314	496
404.8824	2155323	2.62643	433
405.7925	2401958	2.54971	482
406.7225	2266512	2.74947	446
407.6424	2244422	2.67756	434
408.5524	2138673	2.66949	420
409.4824	2188710	2.78752	434
410.4026	2268533	2.72336	457
411.3425	2486239	2.55912	497
412.2424	2148675	2.63193	437
413.1624	2229784	2.64941	444
414.0824	2295566	2.37215	472
415.0024	2185501	2.78123	411
415.9124	2174892	2.41813	475
416.8424	2317821	2.65953	448
417.7625	2268895	2.57859	482
418.6725	2047285	2.66232	407
419.5925	2207842	2.65235	444
420.5225	2414120	2.46477	536
421.4624	2154563	2.62309	431
422.3625	2372823	2.56488	504
423.2925	2183621	2.71987	426
424.2024	2036553	2.75652	407
425.1224	2165387	2.60746	436
426.0525	2247666	2.57147	473
426.9725	2190383	2.46782	451
427.8925	2303958	2.65032	468
428.8124	2143180	2.66725	432
429.7224	2181399	2.74264	429
430.6426	2302499	2.605	466
431.5725	2308725	2.41927	482
432.4825	2372708	2.54943	483
433.4024	2128006	2.79495	401
434.3224	2361792	2.44305	511
435.2324	2203963	2.65255	426
436.1527	2160265	2.8094	408
437.0724	2171646	2.90515	394
437.9925	2395193	2.5564	486
438.9124	2504672	2.46656	512
439.8225	2329236	2.72148	465
440.7424	2383270	2.59094	487
441.6624	2407092	2.52411	477
442.5824	2407895	2.52895	471
443.4924	2328572	2.64045	469
444.4125	2373187	2.55879	493
445.3425	2447614	2.51696	500
446.2524	2329095	2.6645	471
447.1725	2255326	2.51794	469
448.1024	2218663	2.61013	458
449.0133	2323072	2.5392	467
449.9324	2106489	2.68299	415
450.8524	2356267	2.49154	501
451.7725	2227971	2.63494	442
452.6925	2281550	2.73027	441
453.6124	2147537	2.7865	414
454.5325	2323517	2.46991	478
455.4525	2255336	2.52735	467
456.3725	2370854	2.56739	481
457.2925	2246970	2.51155	470
458.2124	2408628	2.65895	499
459.1325	2145084	2.6187	425
460.0525	2245740	2.60338	484
460.9825	2148994	2.38065	473
461.9025	2528171	2.36296	530
462.8124	2394587	2.55277	494
463.7324	2343781	2.59941	448
464.6527	2406289	2.48148	503
465.5725	2245731	2.64426	441
466.4824	2366704	2.56879	461
467.4224	2464033	2.58298	486
468.3225	2259745	2.73725	438
469.2425	2314826	2.5702	469
470.1624	2446162	2.45084	518
471.0824	2402106	2.45048	504
472.0024	2315731	2.56699	478
472.9225	2272849	2.65621	457
473.8424	2365615	2.52666	492
474.7624	2026258	2.49486	485
475.7024	2257662	2.54369	459
476.6225	2650194	2.83876	508
477.5424	2721044	3.5207	420
478.4625	3371306	3.6437	503
479.3725	3928372	4.72109	489
480.2925	4794191	5.74478	538
481.2124	6111453	6.55748	550
482.1225	7211678	10.4677	445
483.0425	7802238	9.72327	491
483.9624	9141235	11.6196	498
484.8725	11292576	14.0881	486
485.7825	12367258	16.4742	462
486.6925	13192592	15.8897	494
487.5924	13964362	14.9734	548
488.5025	14074826	15.612	516
489.4324	14442883	18.017	451
490.3025	13019965	13.8942	510
491.2124	12481398	12.4049	553
492.1124	8992190	13.8343	476
493.0325	4898929	16.6103	352
494.0225	2807753	14.0295	370
495.1029	2325299	11.1277	435
496.2224	2619285	13.175	385
497.3225	3146244	14.6223	372
498.3824	3837245	15.2531	384
499.4424	5934296	16.4747	394
500.4025	4835372	17.7692	424
501.4524	6907649	18.3584	447
502.4325	7907333	20.5045	419
503.4425	10572521	22.127	451
504.3724	10657739	22.5862	424
505.3428	9555961	22.9894	425
506.2924	8553264	20.5236	420
507.2525	7799913	20.065	383
508.2125	7059962	19.316	394
509.1924	5593548	17.5384	371
510.1724	4821628	17.9537	341
511.1724	4533567	15.101	363
512.1625	4739557	15.4792	311
513.1227	4522265	18.4251	289
514.1124	2478909	3.3429	675
515.1124	1472360	11.6682	310
516.2932	1261203	9.91598	304
517.4824	1050980	9.68063	291
518.6524	864325	10.1469	229
519.8625	809786	7.14499	324
521.1025	666973	7.97356	250
522.3524	568537	6.12749	291
523.6425	517495	6.69812	239
524.9325	539077	5.80226	296
526.2124	598945	6.12521	268
527.4525	676694	5.55893	294
528.6027	616695	5.54171	257
529.7824	938625	4.72174	306
530.8424	688053	4.93731	302
532.0126	790711	4.35238	345
533.1227	1800624	5.03868	272
534.0624	1204121	4.39625	345
535.0724	1101263	4.24684	370
536.1224	1135350	4.43341	353
537.1424	828576	4.34614	336
538.2524	915026	5.60272	241
539.2824	608405	5.87294	250
540.4624	557767	6.26855	264
541.7125	646170	6.19944	305
542.9624	1005589	9.10795	219
544.0624	942884	9.42489	293
545.2825	1009250	10.5108	292
546.5325	1258357	13.6743	268
547.7524	1484006	14.5174	273
548.9425	2082868	17.616	243
550.0425	1920199	17.5017	257
551.1824	1968495	19.503	237
