MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.4642	109707	12.7662	132
2.9298	180884	5.26531	413
5.7498	1652113	2.93263	518
6.73990000000002	1294079	2.54714	490
7.75990000000002	2417553	2.15233	492
8.6799	2895686	2.04446	535
9.57979999999998	3517106	1.94409	534
10.4798	4792282	1.96088	727
11.3598	3146287	2.05276	706
12.2798	4947172	2.01347	873
13.1798	3601253	2.0394	661
14.0899	3524715	2.08067	871
15.0299	4636032	1.96844	886
15.9499	5133415	1.96648	1087
16.86	4726250	1.95907	1005
17.7798	5122829	1.90374	1099
18.7098	5527830	1.95962	1043
19.6201	6216981	1.87952	1081
20.5301	7171806	1.89992	1307
21.4298	6650911	1.84837	1127
22.3298	6743296	1.84784	1197
23.2398	8354525	1.80207	1248
24.1299	7793630	1.83636	1234
25.0199	6765459	1.8345	1235
25.9298	8763387	1.84119	1320
26.8298	8211704	1.81117	1252
27.7199	8502987	1.83432	1258
28.6099	8073567	1.77526	1292
29.5099	8131705	1.83057	1290
30.3998	7562959	1.79696	1192
31.3198	7629269	1.81394	1230
32.1999	9021539	1.83035	1212
33.0809	9561249	1.84995	1360
33.9701	7683121	1.83555	1277
34.8798	7544952	1.8433	1267
35.7698	9235705	1.80084	1286
36.6599	8373365	1.7848	1235
37.5599	9341229	1.81071	1350
38.4498	9396314	1.831	1308
39.3398	9197984	1.83128	1224
40.2198	8221382	1.78682	1179
41.1102	9501606	1.81361	1179
41.9998	9258288	1.84464	1166
42.8698	9494063	1.84625	1259
43.7598	9763724	1.86586	1294
44.6398	9167230	1.83572	1291
45.5399	7327198	1.85643	1171
46.4298	7437134	2.0825	1094
47.3298	8523421	2.2938	1218
48.2298	9578213	2.38123	1304
49.0815	9803003	2.37936	1282
50.0198	10692764	2.40052	1336
50.9198	9613346	2.45663	1227
51.8098	11308781	2.40238	1320
52.6998	11735174	2.37793	1277
53.5798	11948514	2.41156	1261
54.4698	12407025	2.33576	1247
55.3499	12079055	2.31164	1195
56.2198	12886487	2.28448	1151
57.0899	14521110	2.19706	1180
57.9499	14059377	2.09718	1009
58.9464	18985672	2.04894	995
59.7601	19363344	1.98231	871
60.7101	20716488	1.85161	781
61.6602	20473226	1.88245	705
62.6004	22163572	1.81113	712
63.5401999999998	20761458	1.83935	642
64.4802	18956424	1.76292	590
65.4201	21758540	1.7584	713
66.3601999999998	15905009	1.66547	578
67.3201999999998	16184053	1.64616	660
68.2402000000002	16277477	1.65759	737
69.141	16049591	1.78895	718
70.1403	14951039	1.73326	767
71.0802	12762971	1.74015	790
72.0301999999998	13101562	1.77301	937
73.0000999999998	12003023	1.72559	1054
73.9701	11106532	1.73561	1118
74.9302000000002	10683563	1.74717	1220
75.9103999999998	9413274	1.80133	1172
76.9002	9123682	1.78843	1194
77.8900999999998	8672095	1.77948	1247
78.8802	7451028	1.79248	1136
79.8802000000002	8034062	1.75592	1332
80.8902	6859316	1.77617	1201
81.8901	7906362	1.78602	1262
82.9002	6361455	1.80121	1182
83.9101999999998	8546530	1.80205	1265
84.9202000000002	6206792	1.81165	1260
85.9300999999998	6074270	1.83513	1262
86.9602000000002	6184350	1.78592	1298
87.9901999999998	5478164	1.83048	1243
89.0302000000002	5396570	1.85308	1209
90.0601000000002	5190143	1.88595	1249
91.1110999999998	5287580	1.78369	1291
92.1403999999998	5168128	1.8284	1300
93.2367	4953915	1.87859	1236
94.1197999999998	9152601	1.82601	1199
95.0098000000002	4592840	1.86919	1186
95.9497999999998	4739909	1.86343	1216
96.8899000000002	4491195	1.78349	1210
97.8298000000002	4407557	1.89326	1189
98.7798	4133564	1.88036	1099
99.7198999999998	4267138	1.92274	1148
100.6699	4032618	1.92773	1095
101.62	9615229	1.80998	1112
102.4898	3630780	1.93276	1052
103.4498	3502289	1.87511	1004
104.4101	3717749	1.92116	1019
105.3698	3842747	1.88687	1095
106.3098	4020853	1.95545	957
107.2598	3292532	1.98818	968
108.1998	3139730	1.95888	930
109.1699	3395918	1.92379	1056
110.1306	3128416	2.03961	953
111.0998	2871252	2.02629	902
112.0598	1179539	1.49893	517
113.0961	2317276	2.27239	487
114.0703	1856739	2.80976	544
115.1603	1582009	2.68986	580
116.2903	1575486	2.69367	620
117.4302	1799941	2.90337	556
118.5302	1634085	2.92377	561
119.6601	1471326	2.88095	555
120.8002	1332757	2.94723	543
121.9602	1557271	2.96773	542
123.0912	1523292	3.13382	530
124.2202	1542081	3.01195	567
125.3502	1544756	3.3484	522
126.4902	1547361	3.28114	546
127.6301	1731678	3.31216	548
128.7501	1405144	3.36733	501
129.9002	1530244	3.24307	510
131.0782	1549971	2.91125	532
132.0298	1362101	2.88265	584
133.0899	1608527	3.0639	478
134.0699	1211681	3.00678	562
135.1499	1192834	2.69425	554
136.2198	1188342	3.24561	482
137.2798	1726994	2.77065	543
138.2498	1078687	3.28309	478
139.3401	1121946	3.35396	455
140.4098	1870864	2.89419	518
141.3698	1642843	3.14286	477
142.3598	1609062	3.15846	432
143.3299	1551296	3.38782	431
144.3199	1432806	3.34043	421
145.3098	1398278	3.33067	393
146.2999	1629416	3.51184	357
147.2699	1563512	3.2965	381
148.22	1030921	3.29878	474
149.3098	1417653	3.51804	426
150.3101	1646223	3.33653	395
151.2998	1056705	3.79553	424
152.3499	1067810	3.53537	460
153.4398	1048641	3.62429	444
154.5198	1644503	3.46722	350
155.4799	1041122	3.3577	459
156.5598	1623060	3.46165	376
157.5198	1190663	3.53602	424
158.5499	1715010	3.2092	390
159.4999	994556	3.94631	392
160.5899	1002612	3.94166	388
161.6699	938336	4.22447	338
162.7499	991119	4.0795	374
163.8299	1000256	4.17162	376
164.8998	964467	4.22447	352
165.9798	957201	4.00993	360
167.0498	1027320	3.85866	386
168.1299	1016706	4.20773	370
169.1498	990293	4.17022	368
170.2698	1053994	3.97811	392
171.3498	1019805	3.92937	383
172.4098	1577786	3.53074	344
173.36	1289037	3.77657	396
174.3798	1075039	4.05024	378
175.4299	1012945	3.88174	379
176.4998	1514980	3.42746	344
177.4599	1169411	4.15585	378
178.5098	1170562	3.85401	379
