MS:1000894_[sec]	MS:1000040	MS:1000041	S/N	peak_count
245.1338	726.518249511719	2	1.40545	13
248.5499	718.5367	2	1.46329	31
252.2666	604.050476074219	2	2.69289	24
254.1027	500.049713134766	2	1.18237	22
255.1837	508.036804199219	2	1.15968	21
256.6464	796.078369140625	2	1.32289	32
258.4097	588.0751953125	2	1.18707	23
265.5319	692.078857421875	2	1.22864	18
268.631	719.037475585938	2	1.50763	21
275.7214	500.050506591797	2	1.15802	15
277.0651	604.051574707031	2	1.32308	20
279.7305	588.0774	2	1.74487	24
292.135	596.064575195313	2	1.12886	25
298.4441	553.469848632813	2	3.29989	69
326.6838	500.049682617188	2	4.62181	25
454.5384	500.050872802734	2	1.50661	24
1516.5814	401.583129882813	3	8.19465	157
1563.6336	403.233459472656	3	10.3425	312
1588.2784	403.232330322266	3	11.0611	306
1603.4318	436.574890136719	3	11.5953	329
1623.6549	436.574920654297	3	11.8408	270
1629.6356	489.249938964844	3	10.7748	415
1642.4989	404.969451904297	4	12.8184	313
1646.281	436.575317382813	3	12.1624	272
1650.5176	489.251708984375	3	10.3554	383
1657.1315	589.317993164063	3	12.6336	441
1660.664	442.239440917969	4	15.3137	335
1663.6378	404.969207763672	4	9.99286	326
1677.7924	589.318542480469	3	11.8635	382
1680.5527	419.2549	4	11.3107	293
1727.644	401.005157470703	4	14.3664	249
1750.8021	412.258026123047	3	11.4423	316
1757.2736	530.931335449219	3	9.99635	357
1778.3126	530.929809570313	3	10.5297	307
1798.0239	475.266723632813	3	10.3087	425
1804.8949	438.910003662109	3	10.1269	386
1813.7225	425.908752441406	3	11.181	352
1820.1871	439.911468505859	3	12.0548	352
1827.6974	580.780212402344	2	8.13556	286
1836.2676	425.908843994141	3	12.8232	311
1839.5348	638.361999511719	2	7.15529	215
1852.2448	580.781616210938	2	9.38827	331
1857.4009	425.908843994141	3	12.2772	304
1863.5729	638.359680175781	2	6.75814	182
1875.4165	580.781188964844	2	8.66778	276
1901.7309	545.291931152344	3	11.0533	314
1908.3994	423.2356	4	9.12085	348
1923.1727	402.2314453125	4	10.5994	413
1935.3269	620.65673828125	3	6.74868	486
1944.6098	425.911254882813	3	6.93585	377
1958.4793	620.653198242188	3	6.49102	401
1966.1007	620.986511230469	3	6.09213	384
1976.517	580.780883789063	2	8.97052	250
1979.7645	521.638549804688	3	13.7482	325
1986.4699	464.286865234375	2	16.5377	199
2073.2695	584.631713867188	3	12.049	337
2085.6383	433.903442382813	3	12.3668	397
2090.4565	522.989196777344	3	13.3252	291
2106.1615	433.903900146484	3	12.0859	368
2108.1684	416.878570556641	3	8.7333	394
2117.2445	528.683837890625	3	11.5414	316
2126.7433	433.903869628906	3	12.1051	343
2129.5004	416.877624511719	3	8.06369	324
2142.3131	460.503814697266	4	12.6881	333
2148.9922	463.273803710938	2	12.067	286
2154.0847	402.267059326172	2	17.3278	196
2168.3141	654.309448242188	2	10.4185	259
2175.3193	463.274261474609	2	11.9103	269
2179.6635	402.495269775391	4	15.5342	346
2181.9926	564.815612792969	2	7.92188	232
2195.816	654.307373046875	2	11.0151	252
2200.8642	402.494964599609	4	14.142	319
2232.1549	529.5439453125	4	15.3511	293
2246.2266	464.778961181641	2	15.1548	248
2252.4268	423.8348	5	11.961	360
2257.2051	655.344360351563	2	8.39151	186
2266.8976	407.480133056641	4	11.2928	322
2269.4367	464.779479980469	2	12.7177	210
2277.6257	433.939117431641	3	10.4226	390
2288.8945	406.891967773438	3	10.1326	341
2294.956	457.4838	4	9.82928	471
2309.0839	420.244232177734	3	14.0345	266
2313.6761	406.892150878906	3	8.00143	348
2324.2628	558.296691894531	2	7.61733	233
2357.2804	425.592315673828	3	13.3914	273
2362.213	420.577301025391	3	13.4326	232
2363.3992	630.363159179688	2	8.21875	270
2373.6093	417.949279785156	3	12.7908	276
2380.5146	530.93115234375	3	10.1012	281
2384.158	572.326965332031	2	9.74529	250
2389.2763	420.577301025391	3	13.5061	240
2392.5112	705.699890136719	3	11.1526	354
2400.5206	468.247283935547	4	12.4381	287
2401.8253	615.3232421875	3	7.33527	432
2410.1599	565.299621582031	3	10.7897	316
2422.9387	485.925506591797	3	10.6951	340
2438.0519	434.579193115234	3	13.2864	299
2444.9477	408.2854	3	9.64768	292
2458.7682	434.579711914063	3	13.9277	282
2462.1569	401.7328	4	9.05645	391
2471.4344	539.959594726563	3	12.8841	375
2476.4609	450.573425292969	3	7.68971	402
2480.9876	400.576049804688	3	11.7094	303
2486.0272	437.594696044922	3	14.5978	265
2489.9829	471.292114257813	3	13.2435	292
2502.6769	619.7111	3	10.2146	218
2513.8274	484.284484863281	2	10.363	273
2519.607	572.783569335938	2	10.5661	297
2521.3421	435.234069824219	3	12.7827	328
2523.4767	415.256225585938	3	11.1463	290
2528.7729	403.614898681641	3	12.0329	351
2535.4553	484.284698486328	2	10.3098	277
2539.6733	531.651245117188	3	12.1995	312
2544.6026	572.783935546875	2	10.6992	297
2549.5868	403.613830566406	3	14.7024	213
2551.3314	493.618286132813	3	12.6148	344
2554.9914	563.855285644531	2	10.2937	288
2564.607	620.0239	3	12.5571	282
2570.492	507.2646484375	2	13.1662	278
2576.3911	526.360900878906	2	7.19753	351
2586.9078	422.621490478516	3	12.2512	294
2592.5056	525.289855957031	3	8.83297	431
2599.2261	410.270080566406	2	11.8815	228
2600.9888	452.796875	2	12.3492	222
2604.646	440.267181396484	3	15.2895	313
2607.5174	406.913024902344	3	11.8531	325
2613.6883	400.238098144531	3	12.6565	269
2618.0242	493.620544433594	3	13.1929	318
2622.3899	410.269958496094	2	12.6187	222
2625.7565	455.277099609375	2	12.8366	227
2627.302	440.268615722656	3	13.1568	299
2630.0444	618.865600585938	2	12.2333	267
2634.5521	400.237609863281	3	16.4978	228
2637.1734	412.911346435547	3	14.4884	408
2641.7327	507.975708007813	3	14.3692	287
2643.3359	420.237823486328	3	11.3162	334
2648.008	455.277008056641	2	13.2926	218
2649.7324	434.781188964844	2	10.0844	290
2657.1123	403.614105224609	3	13.6504	295
2663.5053	618.866088867188	2	10.9654	229
2664.5799	551.996765136719	3	14.359	287
2666.8171	593.999328613281	3	12.5214	316
2669.1964	474.299774169922	2	9.7573	285
2674.154	629.365356445313	2	6.4888	197
2687.9446	513.3292	3	10.9606	279
2693.0027	424.286529541016	2	13.4702	236
2696.6114	546.661987304688	3	14.272	302
2699.0312	459.805145263672	2	13.4063	221
2701.2282	541.816528320313	2	8.56791	348
2710.3531	541.819763183594	2	8.05896	332
2716.8925	601.329467773438	2	7.31039	213
2730.9501	609.992004394531	3	8.33457	368
2734.9278	457.744293212891	4	8.86265	408
2741.6396	401.773986816406	2	14.7005	200
2743.5827	509.649230957031	3	11.4195	306
2751.4442	700.3662	3	13.3335	346
2757.9727	579.2985	3	11.9321	305
2762.3843	450.729705810547	4	12.4431	314
2764.1677	401.773773193359	2	12.8785	176
2767.5977	433.259063720703	3	10.6311	306
2772.6194	675.389343261719	2	9.60275	277
2776.0605	465.804260253906	2	10.1238	244
2781.472	427.262420654297	2	13.8025	197
2786.1713	450.729675292969	4	9.35329	346
2788.7152	556.814025878906	2	8.79323	293
2794.3442	675.389221191406	2	9.64841	254
2797.9631	432.282867431641	2	11.8612	221
2800.2758	473.260498046875	2	10.6968	246
2804.6083	542.677307128906	3	12.0664	271
