MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.462	77364	3.24207	276
2.92729999998	13472	1.22342	109
5.8833	867512	1.93936	3143
8.67769999998	6519215	2.13453	1696
9.74770000002	6656349	2.17093	1443
10.80769999998	7526919	2.15361	1575
11.8377	7674279	2.10434	1589
12.87769999998	9077611	2.1245	1663
13.90759999998	8531671	2.15363	1584
14.94769999998	9883927	2.1215	1606
15.95770000002	9585068	2.09169	1649
16.97770000002	9862918	2.078	1715
17.99770000002	9593847	2.09078	1600
19.0176	10460198	2.0162	1687
20.03770000002	10929182	2.06624	1811
21.06769999998	9903452	2.05765	1718
22.07770000002	11643876	2.04818	1790
23.0976	10669630	2.02037	1769
24.10780000002	10273115	2.03678	1783
25.13779999998	9730137	2.03411	1761
26.18419999998	10590278	1.98877	1801
27.06730000002	8630311	2.01579	1613
27.99739999998	10710835	2.0255	1759
28.89730000002	9232281	1.95616	1666
29.81740000002	7938922	1.98651	1679
30.7773	8465810	1.97824	1887
31.6974	8628844	1.92835	1762
32.61739999998	8091835	2.01277	1709
33.55729999998	9051127	2.01805	1770
34.47730000002	7798005	1.91998	1710
35.40730000002	8060212	2.00632	1640
36.34729999998	8293646	1.96968	1755
37.26760000002	7543046	1.94686	1664
38.19730000002	7680808	1.94062	1697
39.13729999998	6749406	1.93798	1634
40.0773	6946354	1.92374	1566
41.01730000002	7880811	1.9252	1605
41.9574	6761459	1.90014	1571
42.8973	6219883	1.92045	1541
43.83739999998	6019766	1.92011	1516
44.8074	6105626	1.85309	1636
45.7374	6700219	1.85926	1641
46.67749999998	6379610	1.89039	1567
47.61730000002	6550084	1.90357	1701
48.5673	6470537	1.8549	1674
49.51729999998	6725796	1.82853	1710
50.46739999998	7865412	1.81717	1911
51.4074	8697559	1.78068	2049
52.35739999998	10115847	1.81437	2235
53.28739999998	11236487	1.79933	2330
54.21730000002	12779851	1.76015	2296
55.12729999998	13876493	1.82017	2312
56.0373	16325053	1.79273	2324
56.98330000002	20041950	1.79558	2077
57.9177	21768006	1.76796	1907
58.8879	25728084	1.79596	1820
59.84770000002	27450522	1.84688	1560
60.80770000002	27735688	1.80272	1465
61.7577	30151892	1.85669	1383
62.66860000002	27047032	1.89573	1204
63.65770000002	26585258	1.93458	1124
64.60759999998	25876046	1.99032	975
65.54770000002	22156864	2.01505	839
66.48769999998	19724768	2.01586	809
67.43770000002	18326744	2.00339	810
68.38759999998	13850053	1.90684	788
69.33760000002	11792421	1.95788	799
70.29769999998	10063992	1.90178	831
71.25769999998	10976544	1.82692	826
72.21769999998	9670312	1.76298	897
73.1976	6154914	1.80294	882
74.1777	6506710	1.75338	1074
75.17770000002	5607591	1.7712	1023
76.1877	5311405	1.74039	1072
77.20759999998	5065452	1.75444	1064
78.21769999998	4576107	1.80958	987
79.2585	4127243	1.78897	1009
80.28769999998	4005044	1.76453	1037
81.33760000002	5401963	1.77258	1083
82.34770000002	3948828	1.78069	1055
83.40769999998	3903643	1.83763	1102
84.45769999998	8151604	1.78641	1149
85.44760000002	3587989	1.82198	1059
86.50759999998	3902518	1.77561	1198
87.5784	4129544	1.8002	1133
88.63849999998	8633771	1.76033	1215
89.6277	4408016	1.79515	1230
90.66769999998	5799542	1.85167	1232
91.6977	3987652	1.87907	1084
92.7477	3655442	1.79046	1050
93.84439999998	3611406	1.84154	1048
94.78729999998	3935445	1.85995	1071
95.70739999998	3154757	1.85703	1106
96.68740000002	2799293	1.89445	985
97.66729999998	2711314	1.95413	975
98.6574	2486549	1.94667	951
99.6576	2443901	1.87429	1002
100.67809999998	2313421	1.90093	981
101.67730000002	3709992	1.87976	949
102.6174	2556677	2.02815	994
103.62739999998	2218535	1.92701	1011
104.67850000002	2708527	1.96053	950
105.63739999998	1835737	2.03159	902
106.68739999998	1884419	2.02869	941
107.73739999998	1831999	2.05091	918
108.8073	1792850	1.97988	885
109.8474	1831534	2.07287	919
110.89729999998	1722741	2.06663	900
111.96730000002	1708556	2.09494	836
113.0274	3740218	1.95281	845
113.94730000002	1691845	2.12177	898
115.03729999998	1629568	2.10001	851
116.0973	1582929	2.10069	882
117.18760000002	1608434	2.08642	872
118.26730000002	1457536	2.13404	807
119.35729999998	1441623	2.16445	807
120.43729999998	1503715	2.25167	804
121.5273	1701881	2.19957	742
122.57809999998	3426019	2.05558	850
123.49729999998	1374486	2.19435	844
124.60750000002	1324457	2.31668	754
125.7174	1339796	2.31298	875
126.85729999998	1465397	2.20111	886
127.96729999998	1434656	2.27358	845
129.0774	1396607	2.33387	808
130.1973	1383565	2.31181	820
131.3073	1334119	2.34133	792
132.43729999998	1250212	2.3994	762
133.54759999998	1408365	2.35198	806
134.68729999998	1281338	2.30988	797
135.80740000002	1265826	2.35744	774
136.92730000002	1213190	2.29493	824
138.07729999998	1301673	2.43531	785
139.21750000002	1391325	2.54241	791
140.3373	1178711	2.38131	766
141.48739999998	1227430	2.39216	760
142.62730000002	1118482	2.46254	779
143.80729999998	1154619	2.54251	724
144.96730000002	1118471	2.55338	785
146.1873	1072031	2.60546	735
147.36730000002	2035171	2.38338	763
148.38730000002	1067436	2.70608	736
149.58730000002	1189264	2.61181	765
150.77740000002	1199563	2.75765	804
151.9374	1241331	2.76045	775
153.10729999998	1080053	2.64592	762
154.30729999998	1197012	2.6338	744
155.45740000002	1055675	2.75876	749
156.6774	1064467	2.73297	698
157.85740000002	1046601	2.77246	722
159.06730000002	1027309	2.68675	729
160.26730000002	1160698	2.71246	738
161.42740000002	1012371	2.78158	655
162.60730000002	1038858	2.75293	665
163.79740000002	1326335	2.69511	675
164.88730000002	1113737	2.80553	762
166.0773	954317	2.94026	635
167.28739999998	955502	2.87918	593
168.4674	1063769	2.8003	718
169.65730000002	968315	2.88423	635
170.86729999998	988876	2.88526	680
172.0674	987459	2.90546	678
173.28730000002	926410	2.943	624
174.5073	1008250	2.83061	742
175.73740000002	1327709	2.82292	584
176.8074	962960	2.81054	735
178.0473	1424457	2.79825	710
179.13730000002	878756	2.89192	688
180.38740000002	912776	2.97329	674
