MS:1000894_[sec]	MS:1000285
28.278	127523.921875
176.154	176546.96875
345.354	1257436.625
453.954	1878994
515.754	3565768
569.154	4533710.5
621.954	3778722
677.154	5078253
729.954	4503303.5
783.354	5329025
836.754	4638721
890.754	5426451.5
944.154	6821373
999.354	6745414.5
1051.554	5879394.5
1106.208	6907553.5
1158.96	7944249
1211.754	7534194.5
1265.154	8337051.5
1318.554	8641852
1371.354	9383247
1424.154	9247440
1478.154	13747287
1528.596	9017894
1581.954	9295880
1634.754	8967262
1686.954	9070353
1738.776	222276.859375
1907.184	7421768.5
1940.154	9459459
1992.354	9727450
2045.154	9739059
2097.954	8727650
2151.36	8020684
2204.754	8379068.5
2257.554	8214628.5
2310.96	10431338
2363.754	8645235
2425.434	9079019
2476.572	9024909
2535.372	7885043.5
2595.372	9642279
2654.172	10565834
2712.978	9302490
2772.972	8449581
2832.972	7316990
2892.978	7705034.5
2953.578	8543398
3013.572	9749818
3073.572	10776621
3133.578	10491430
3192.978	10308494
3252.972	8954533
3312.372	12644219
3371.178	12189172
3429.978	13811013
3488.778	13450983
3546.372	14712216
3603.972	16405099
3661.572	16500874
3718.578	22043100
3774.972	18902378
3831.972	19053374
3888.372	22248748
3944.778	19498604
4002.378	18043224
4057.578	17007748
4113.978	13757354
4170.978	12489039
4227.378	13521070
4284.372	13457734
4341.972	13536701
4398.984	10891613
4456.578	10699749
4514.778	10613599
4572.378	8121552
4631.772	9775867
4690.59	15072782
4748.178	5586018
4807.572	5094094
4868.172	4285419
4930.578	4236514.5
4992.984	4422677.5
5055.972	4185854
5119.578	3896680.75
5182.578	3546498.75
5246.82	3105850.25
5312.178	3606940.25
5376.372	2997405.5
5441.778	2970695.5
5507.778	2779872.5
5574.372	3141421.5
5639.778	2444631.5
5707.572	2982968.25
5773.59	2463628.75
5842.368	2601293.5
5901.354	2375799.75
5962.554	2748273.25
6023.154	2150056
6085.554	4988825
6140.154	2612818
6200.754	2412470.25
6261.954	2082830.375
6323.754	2038741.25
6386.802	2151339.75
6447.372	2474953.5
6507.36	2065160.875
6569.154	1581653.5
6632.754	2346838.25
6692.154	1857033
6752.754	1767573.875
6818.754	1648618.875
6882.954	1904156.75
6944.154	1686181.125
7007.754	1771906.125
7070.754	1790561.125
7133.754	1736200.25
7196.16	1751123.125
7258.554	1710377.625
7321.554	1810888.375
7383.354	2010569.125
7443.954	1951886.625
7505.754	1889478.75
7566.354	1978780.875
7628.154	1997434.25
7689.354	1957842.75
7749.354	2016391.875
7809.954	1927100.5
7871.154	1928425.125
7932.354	2094121.625
7991.16	1921103.125
8051.154	1652821.125
8113.554	1686438.875
8175.954	2442319.25
8234.154	2059835
8292.96	2289397.25
8352.954	1437520.5
8415.954	2202667.5
8474.754	1915202
8532.96	2370067
8591.754	1508142
8654.154	1735531.875
8714.154	1479110.875
8777.154	2208961.5
8835.954	2352330.75
8892.96	1631117.375
8955.966	1873177.375
9014.754	2242642
9072.354	2119437.5
9130.554	1722571.875
9193.56	1400085.625
9257.16	1629758.125
9319.56	1996104.625
9378.354	1529290.125
9440.754	2581999.5
9498.354	2741963.75
9555.354	1595753.75
9617.154	1618794
9679.554	1572581.875
9742.554	1483796.375
9804.96	1449892.375
9867.354	2557281
9923.754	1547505.625
9986.154	1563956.75
10048.56	1455120.75
10111.554	2516453.25
10167.36	2220983.5
10224.954	1583094.25
10287.354	2152428
10344.954	2066147.125
10402.554	1599428.75
10464.954	2342427.5
10521.354	2288494
10578.354	1636564
10640.154	1689739.125
10701.954	1666377.125
10763.154	2408349.25
10818.96	2166301
10876.554	1757571.25
10937.754	2484865
10994.154	2346171.25
11051.154	2343989.5
11107.554	2525735
11163.354	2496960.5
11220.36	2239288.75
11278.554	1648469.5
11339.76	2182139.5
11397.954	2552306.5
11454.408	2539801.25
11510.754	2328893.5
11567.754	2316397.75
11624.754	2494590.5
11682.354	2235093.75
11739.354	2561722.5
11796.36	2574239.25
11852.154	2313811.25
11909.154	2549873.25
11966.154	2552649
12021.96	2557231.75
12078.954	2583325
12135.354	2444988
12191.754	2356815.25
12248.76	2500694.75
12305.154	2497513.25
12361.554	2207865.75
12419.154	2490608.5
12474.954	2345053.25
12531.966	2466067.75
12588.36	2382169.75
12644.754	2310325.25
12701.754	2332895.75
12758.754	2450911.25
12815.154	2310009.75
12872.154	2177194.5
12929.196	2444945.75
12985.554	2234078.75
13042.554	2389094
13099.554	2322918
13155.954	2259618.75
13214.154	2148128.5
13271.154	2206874.25
13328.754	2475476
13385.154	2244034.5
13442.154	2265042.5
13499.754	2259808.5
13556.754	2185842.75
13614.354	2165648
13671.354	2146922.5
13728.354	2266491
13785.354	2222832.25
13842.954	2200781
