MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.45379999998	270641	10.8735	348
2.91889999998	376972	29.7194	197
5.73880000002	1554700	3.77762	387
6.71890000002	1283524	2.74086	436
7.71889999998	1735209	2.25582	499
8.66890000002	2394970	2.02936	461
9.56890000002	2831730	2.05825	490
10.47889999998	3049621	2.00078	575
11.3889	3103211	2.1122	632
12.2889	3052626	2.17536	729
13.23889999998	2917061	2.14336	712
14.15890000002	3003176	2.17865	799
15.10879999998	3211927	2.17948	902
16.06969999998	3850138	2.19394	916
17.00890000002	3474463	2.12957	1000
17.96899999998	4011694	2.04349	1075
18.92890000002	4677510	2.00316	1162
19.86880000002	4813882	2.04077	1155
20.8089	4379730	1.97721	1189
21.7689	4729919	1.91047	1133
22.6989	5750853	1.91909	1240
23.62879999998	5355834	1.89699	1177
24.5589	6218121	1.91849	1331
25.47889999998	7388244	1.90734	1229
26.37889999998	6110913	1.8839	1268
27.25879999998	6123355	1.90213	1246
28.2189	6565463	1.86492	1385
29.1489	6778077	1.85717	1401
30.06889999998	6296544	1.88627	1362
30.99880000002	6717794	1.90182	1353
31.9188	7022625	1.87536	1344
32.82889999998	6824868	1.8735	1456
33.74890000002	6797565	1.91896	1320
34.6689	6337032	1.87621	1365
35.58889999998	6664885	1.89519	1389
36.5091	7381289	1.8895	1359
37.449	6313497	1.89492	1311
38.34889999998	7637436	1.88025	1292
39.2589	8184412	1.89967	1285
40.14880000002	8771736	1.89945	1429
41.0589	8391397	1.91592	1410
41.9589	9081293	1.90629	1466
42.8589	8570590	1.8772	1466
43.76890000002	8485978	1.80817	1516
44.6697	7671616	1.88913	1345
45.579	6743674	1.95023	1266
46.49890000002	5811421	2.04145	1171
47.4189	5933675	2.20924	1144
48.33889999998	6267715	2.22263	1303
49.2297	6495950	2.17914	1204
50.18899999998	7181941	2.23161	1310
51.11890000002	8058134	2.29849	1372
52.02880000002	8045333	2.28324	1302
52.93879999998	8773925	2.28456	1360
53.8389	9009692	2.29718	1326
54.74890000002	9322476	2.33892	1298
55.6389	9183965	2.26563	1209
56.52889999998	9539712	2.36914	1149
57.4188	9531472	2.33486	1088
58.29889999998	10746914	2.1741	1100
59.1789	12086616	2.02147	1040
60.1761	12499202	1.89977	832
60.99919999998	15776164	1.94508	907
61.94920000002	16205616	1.83716	817
62.8992	17594726	1.81255	753
63.83920000002	18197426	1.75684	746
64.7892	18542138	1.77314	698
65.72920000002	17407872	1.7435	704
66.6702	14002853	1.70377	602
67.61920000002	15176224	1.75484	666
68.5692	13913669	1.67562	678
69.50920000002	14726272	1.75498	750
70.4592	13790335	1.72	792
71.42920000002	13349170	1.74965	874
72.36919999998	12402610	1.7887	944
73.31929999998	9636804	1.76439	962
74.2992	9508824	1.81858	1113
75.23029999998	8960571	1.77165	1187
76.25920000002	7592853	1.76372	1158
77.2593	7356945	1.74815	1221
78.2592	6469939	1.82152	1180
79.27930000002	6122256	1.82884	1232
80.2992	5814292	1.79465	1278
81.32920000002	5529733	1.80406	1277
82.3692	5529249	1.8241	1303
83.41930000002	5285357	1.88296	1312
