MS:1000894_[sec]	MS:1000285
3.9190839	126589952
26.95345446	123740840
28.24031142	249772.392089844
39.70081542	94314.8420338631
52.58616582	234727.53125
53.71056102	57600.296875
65.53694118	338096.902722359
75.9776631	401755.039682388
88.8479856	1765829
89.97160038	1336889.875
101.7912807	138971.643929482
111.14465286	193473.560139656
124.01460486	173220
125.13860742	408860.96875
136.9656087	104743.182470322
146.58103104	100733.056653023
159.67622406	100728.703125
160.80101472	791938.125
172.62777414	98145.1958312988
183.51020838	73320.6710984707
196.90625568	739131
198.02914656	334075.25
215.68501728	101971504
217.0491456	94483.5237549543
234.87804672	146842.305359125
247.68021312	223872.265625
248.81042016	35388
260.63776416	121686.853087425
273.23830464	133375.466130733
286.56667968	49008.078125
287.69038848	128776.671875
299.51663808	107223.669919491
312.99408672	78968.0235803127
325.13065152	112016.953125
326.261232	56550.171875
343.93384992	110960656
345.28851264	91823.1301107407
355.56405312	63947.9884262085
369.11704992	347931.78125
370.2402999	30136.15625
382.06099494	87378.7584719658
392.11051782	130313.921875
409.95329574	106381104
411.33273798	104255.824862003
426.1150032	133536.583178043
440.32755456	33797.71875
441.48110592	1249512.125
453.30901056	115540.200931549
470.49792768	69973.8019213676
482.806512	78994.15625
483.93001632	23529.796875
501.60111072	103001360
502.96497888	103170.3525033
514.68802656	88713.1557135582
528.24066528	67700.265625
529.36400736	66557.734375
541.19148096	75297.5826756954
551.10067584	85619.328125
568.717488	113302240
570.29254368	85249.6404166222
579.02870304	646078.9375
596.87843232	109525360
598.26864768	85434.7330300808
614.40813792	80510.2082228661
627.04350336	460161.25
628.18203264	75694.921875
645.86199744	108823680
647.24667264	62370.279468298
662.381472	114132.688486099
675.04236576	102733.046875
676.17421632	199367.203125
688.0003968	86000.5362195969
698.35057728	89621.6109952927
711.03397152	53004.59375
712.15731936	59243.96875
724.01532	32535.8620743752
735.03203424	20289.09375
752.68959552	106543768
754.0897728	115022.960833073
764.78436672	72802.75
782.52168096	106921544
784.11532704	134569.048999786
792.43549632	153529
810.27857088	107515808
811.67431584	131408.540590763
820.87586784	82725.90625
838.68790368	105749584
861.75846048	108799152
863.12997408	92597.230948925
876.26187552	151411.046875
894.10429728	97883184
895.64002752	65953.5700559616
904.75458432	75633.15625
922.44669216	102610784
924.02481792	119360.832110405
940.095576	36402.7175002098
954.05900256	75089.890625
955.1980896	67504.328125
972.8679879	99836208
974.25427686	80226.0580308437
990.64308102	91283.2265572548
1004.01465792	710362.75
1005.13822176	92538.53125
1016.93563104	127342.643574715
1024.01671872	277849.3125
1041.8228496	100061296
1043.2312512	108098.649391174
1054.92294912	33810.703125
1072.59274944	109335904
1073.97470592	98008.0736927986
1083.79733478	44917.109375
1101.6394704	106296448
1103.03535648	102992.382849216
1114.62143424	34487.40625
1132.2313152	100595136
1155.377088	101384440
1156.754736	91727.9700274467
1169.2130448	109022.960911036
1182.37590528	45576.234375
1183.49949312	64143.875
1195.51527936	66031.4573028088
1209.11928768	70749.265625
1226.96379648	100059984
1228.37125152	62330.8865604401
1239.86066502	27195
1257.50127078	99727920
1279.89691872	103445136
1281.30463968	91799.1415047646
1292.90021856	41195.8125
1310.7041712	96354160
1333.10652294	101361408
1354.94611398	105683608
1376.78570886	103690464
1398.62508678	99353136
1420.46598534	92656424
1421.84412966	112497.019744873
1430.09397024	48654.15625
1447.98135648	106551680
1470.38497926	94127120
1471.7636199	89890.573580265
1480.3656327	65193.984375
1498.08051744	95338752
1499.46935814	82982.6348884106
1516.26957414	69723.9521248341
1529.82028224	89403.96875
1530.94405254	63753.6875
1548.61479846	106337016
1571.82031776	99393600
1573.37920512	97492.4786400795
1586.24025894	91208.5229344368
1599.50113926	84279.84375
1600.61769024	63846.203125
1618.28916096	95878992
1641.35862144	113812928
1642.75126176	82359.4708585739
1659.36550752	64460.2216713428
1672.9323264	175797.296875
1674.05586816	21784.3125
1691.76583392	110365168
1693.16627808	92772.319838047
1709.02243008	73543.8157820702
1721.53861446	172608.890625
1722.66214176	73046.65625
1734.48179424	46357.2225871086
1745.43314496	20081.3125
1763.09755008	115199912
1764.65675232	87265.1389632225
1780.79560608	82421.1891584396
1794.2054208	24982
1795.32937248	39419
1813.03705344	114753528
1835.53518918	114897072
1857.46471296	119509384
1879.45608576	112425328
1880.86337568	107230.993843555
1893.9513168	67339.9151468277
1907.4894375	94084.875
1908.61311846	64837.015625
1920.65245152	103917.425705433
1932.99536358	50967.96875
1950.78828198	117807696
1952.18720166	150986.34268117
1969.94168742	109796.800989628
1982.62258272	68020
1983.7461408	47496.046875
1995.57382464	39359.8870763779
2009.12625792	76731.875
2026.92570624	111022312
2049.56681856	108901184
2050.98991392	75278.6515176296
2062.34582496	25659.484375
2079.96279264	116807368
2081.40425184	106176.17156601
2095.38959616	105111.270576954
2108.665104	40982.1875
2109.79630848	40353.765625
2127.46743744	112818912
2149.9656183	116321328
2172.03916806	127289992
2173.45441638	98131.4161758423
2183.3322528	88214.234375
2201.15962854	115533800
2224.20724902	103659096
2246.72091942	110510536
2269.21288998	119551736
2291.85468294	113731800
2313.72448896	108903624
2336.27026848	113426464
2337.6858816	109063.862812757
2348.58315456	46872.171875
2366.38039008	113293168
2388.82870656	113804248
2390.24457024	56698.3812885284
2403.32466048	96742.65625
2421.17518464	129278576
2422.78114368	105398.060733557
2441.10969792	39312.6747674942
2454.53444544	96757.34375
2455.6582272	85752.65625
2473.31382624	109311312
2495.85014688	124637776
2517.71970432	125321240
2539.7992464	123289424
2562.36015072	129498832
2563.81323552	110533.416155338
2579.87165184	90695.7245550156
