MS:1000894_[sec]	MS:1000040	MS:1000041	S/N	peak_count
0.45736972698	512.191040039063	2	63.3474	391
0.72839316702	464.174957275391	2	76.9835	459
1.15648351902	563.213073730469	2	27.6316	398
1.42185868602	663.172668457031	2	29.0845	435
1.851719694	577.170227050781	2	36.9821	469
2.148848784	711.189086914063	2	19.9647	409
2.69945193498	450.081024169922	2	56.341	422
2.942702847	560.207580566406	2	38.8236	344
3.37192812702	441.076049804688	2	50.5616	362
3.72042679902	435.075531005859	2	90.4274	436
4.23042171102	393.059539794922	2	61.6083	360
4.442681808	383.086303710938	2	25.1668	250
4.865529759	587.256530761719	2	28.7343	448
5.39327080002	554.207397460938	2	36.2334	406
5.65392083202	533.196044921875	2	34.7207	362
6.08036881602	349.073089599609	2	44.7642	375
6.367874736	467.245544433594	2	28.2438	430
6.788360511	690.165344238281	2	18.304	384
7.317975663	621.170227050781	2	28.9803	422
7.849240143	350.120452880859	2	53.3799	353
8.35812260802	378.234191894531	2	31.4949	345
8.60332515102	509.032745361328	2	33.6619	381
9.90469742298	381.058837890625	2	50.6286	379
10.19704615998	758.225646972656	2	11.2507	336
10.74990452802	574.012023925781	2	34.0226	389
11.276791119	490.064331054688	2	37.9982	370
11.77827318402	728.152099609375	2	13.9141	381
12.30952036698	358.218475341797	2	47.287	368
13.92556553502	408.064483642578	2	45.8084	349
14.43460849398	588.718139648438	2	28.8822	360
15.337540575	472.094635009766	2	40.6577	367
15.85167912	342.047485351563	2	50.7669	345
16.14094438398	776.16650390625	2	10.5678	350
17.07024907098	548.207275390625	2	32.0787	397
17.972250798	470.10546875	2	38.9501	369
21.062529567	479.102264404297	2	34.2385	398
21.578415951	550.009338378906	2	18.6171	296
21.836788608	424.078430175781	2	52.0394	404
23.13672963102	415.179321289063	2	42.1789	390
23.65436356698	728.654602050781	2	9.43201	284
24.55671883002	734.287841796875	2	13.9006	352
25.09135415802	482.667205810547	2	28.5662	305
27.073523871	651.146057128906	2	18.1865	320
27.964138704	494.035888671875	2	32.6881	382
28.48112599998	788.119018554688	2	10.6475	343
29.01311606298	485.031066894531	2	40.5153	357
29.307905343	687.223266601563	3	16.9926	406
29.86472940798	633.167907714844	2	46.5716	394
30.39922467102	479.180358886719	2	35.3225	352
30.68938004802	619.148986816406	2	28.1907	395
31.99878404802	367.169616699219	2	34.1568	359
32.28806577498	782.30419921875	2	8.14821	288
32.841268431	718.200317382813	2	10.6927	292
33.74687030202	645.132385253906	2	11.3329	278
38.02201995198	705.200622558594	2	15.4321	336
38.93637489498	383.583557128906	2	34.1334	278
39.82324286298	417.097595214844	2	38.2298	339
41.44606654302	454.115570068359	2	37.9646	367
41.736997215	619.197204589844	2	15.3227	297
43.04878214298	453.024017333984	2	41.7463	324
44.68936737498	620.672607421875	2	15.3871	316
44.985875472	782.806335449219	3	8.6557	250
45.534481983	645.167419433594	2	18.9402	326
47.191064016	709.218322753906	2	13.9066	313
48.48628321602	412.915283203125	2	28.704	334
49.74513180702	460.084869384766	2	26.0857	299
50.64489835098	500.19140625	2	30.3192	333
52.297322319	376.639343261719	2	30.2282	241
53.186553582	341.017913818359	2	57.9388	315
53.70079815798	920.279174804688	2	3.77727	136
54.229417854	839.250183105469	2	6.18121	231
54.76065003	590.223815917969	2	16.6613	286
57.185961135	425.112762451172	2	22.0174	284
57.70072171098	376.639587402344	2	24.0297	214
58.60130779098	690.816528320313	2	7.41017	190
60.66100476798	409.186004638672	2	43.3769	311
