MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.06484318398	69544960	4.51492	923
0.43598454402	80737728	4.21338	678
1.282343952	73406568	4.62198	941
1.65681524802	73738792	4.57332	835
2.02306972698	70568280	4.43852	983
2.550426543	73816312	4.69599	955
3.044780175	69353920	4.73349	1014
3.576014367	77581416	4.301	1041
3.94875516702	70631952	4.65133	959
4.31424863898	75168400	4.52478	1046
4.680521727	68009576	4.78702	967
5.19559639998	76267128	4.91936	1008
5.58072283302	74159808	4.66975	1023
5.947084608	73665472	4.79763	1045
6.31271564802	82409552	4.73525	995
6.68770660698	76258776	4.69046	1074
7.05269827302	79972688	4.9065	1161
7.42282465698	77271752	5.09733	1219
8.22405580902	74141672	5.03158	1048
8.73889624098	76552656	4.98574	1218
9.124661007	84912400	5.18607	1140
9.65186771202	78935376	5.34635	1286
10.03814238402	83171112	5.19098	1309
10.55437299198	76756184	5.32602	1276
11.06972878302	78361736	5.39608	1285
11.580456063	82750832	5.35771	997
11.95659679902	75656104	5.52227	1223
12.78444113502	78406384	5.50032	1262
13.29641547102	79707544	5.70665	1307
13.67544463998	76906408	5.69147	1187
14.19065825502	83945912	5.32179	1045
14.72252049498	78656840	5.51685	1199
15.55564063902	86250952	5.77747	1196
15.932232561	81738968	5.79655	1398
16.3084752	87238256	5.69527	1422
16.68686550402	81475720	5.63278	1167
17.19945264	83962288	5.80859	1370
17.57959803198	80859896	5.6281	1169
18.09231112002	80035808	5.73244	1272
18.478826064	86902496	5.93743	1313
19.00579979202	84552712	5.70133	1251
19.52827572798	80143064	5.94604	1361
19.91501830398	79247304	6.15349	1582
20.292383664	87918712	6.10962	1382
20.669650767	89423176	5.71681	1119
21.18685841598	90454064	5.57562	1299
21.57485758398	89594640	6.02453	1335
21.95160025602	85648416	6.06999	1511
22.32833915202	90486712	5.73306	1383
22.696356672	87007384	5.75216	1239
23.535446751	85457184	5.80428	1273
24.06571512	87389240	6.06825	1273
24.587302047	89558056	6.14618	1318
24.97380446298	88229264	6.21469	1244
25.49615299098	88966544	6.65275	1365
26.02812631902	88466216	6.46161	1425
26.41536814398	93769792	6.68027	1368
26.79223923198	102257024	6.64183	1189
27.17010393498	92748072	6.97908	1351
27.54684761502	100358544	6.86621	1487
27.92421363102	96632400	7.08495	1541
28.30285524702	95919368	7.14741	1259
29.14545343998	100146760	6.95436	1477
29.536198848	99009864	7.25833	1492
30.758918688	99367864	7.74563	1635
31.15028700798	92653488	7.79929	1742
31.67999590398	94154776	7.78388	1418
32.06737115202	97680656	7.87529	1516
32.44550870298	97735584	7.93687	1287
32.95998535902	95554624	8.30627	1601
33.799961151	91806000	7.7876	1444
34.311970383	101230128	8.30575	1625
34.84269489702	101922160	8.81331	1555
35.23207198398	98424304	8.44145	1463
35.758429008	88111016	8.28522	1554
36.59591135898	101338752	8.70285	1607
37.11012420702	98127576	8.7889	1593
37.500020256	88021328	8.83292	1533
38.02110814398	92580816	8.83978	1547
38.40797671998	97797880	9.08515	1668
38.78646894402	101321760	9.22018	1657
39.16673695998	101736672	9.28751	1740
39.69508017498	115605432	9.42179	1327
40.53082624098	103056824	9.61981	1646
40.91780683302	98343208	9.39217	1718
41.307410145	93273408	9.63507	1637
41.68515313602	93854664	9.69646	1669
42.07316551998	101481568	9.77291	1614
42.91175203098	94584552	9.79093	1646
43.301489919	100634504	9.95271	1647
43.68786457698	98400168	9.98184	1602
44.066495328	102992552	9.88541	1704
44.59759048002	101023056	9.99479	1715
45.11470968102	97159472	10.1555	1858
45.50543953602	104302904	9.91445	1671
45.883053873	104692000	10.4353	1702
46.26131814498	105145592	9.85431	1685
47.09570468802	100215848	10.6473	1733
47.627404464	91654376	10.1338	1666
48.15414289602	94263416	10.1797	1611
48.543647472	107587488	10.3595	1622
49.07562387198	99637680	10.5969	1630
49.466100672	94866992	10.4631	1615
49.84374025602	98487736	10.629	1690
50.375071728	95594560	10.5506	1497
50.76194695998	87961120	10.5641	1576
51.14156049498	102466448	11.0454	1637
51.51869294502	106690080	10.1176	1251
51.895078593	105132672	10.5008	1500
52.40765089602	94961488	11.3337	1668
52.79452566402	102967880	11.0549	1720
53.17429219098	96948584	11.2712	1681
53.70624878502	105892712	11.0481	1490
54.09349120002	93947384	10.8471	1710
54.47163435198	92218768	11.5029	1798
55.71086142498	94768584	10.8713	1550
56.240942721	91598184	11.2719	1634
56.627584671	96053736	11.1395	1577
57.14669444898	93501008	11.2399	1605
57.53554380798	102644584	11.1504	1462
57.913694319	100345936	11.1721	1681
58.431280641	96763768	10.6182	1581
58.947390129	104014448	10.9812	1505
59.33675368098	100306288	10.2431	1341
59.71299036798	92466064	11.5374	1641
60.09948664002	96715552	11.2115	1597
60.487225248	94935680	11.3312	1749
60.87546833502	100833096	11.1133	1453
61.25408551902	95474632	11.4227	1685
61.63284904002	95929728	11.1888	1570
62.15143769598	100757680	11.2468	1535
62.53942985598	101426304	11.2656	1628
62.91729655998	98993648	11.2766	1627
63.307438287	105581568	10.2073	1300
63.822662448	95145496	11.1115	1785
64.66277944002	91029744	11.3412	1657
65.05114486302	97575696	11.2099	1497
65.569994319	100589064	11.1187	1489
66.103221855	99461192	10.7789	1440
66.491115951	93277336	11.3927	1586
67.33509487902	94462784	11.8073	1682
67.723333791	97963144	12.1608	1696
68.24329345602	104863320	12.2159	1557
68.63129163198	102599728	12.3743	1654
69.00965743902	99289504	12.8933	1728
69.399274176	107170912	13.8674	1632
69.77701567998	105258432	13.3166	1618
70.16425889598	104299608	13.0404	1723
70.55125084698	101067368	12.8223	1626
70.93848820698	98042544	12.2421	1566
71.32723009698	98226816	12.1231	1483
71.705378352	106846128	12.1383	1585
72.21908395302	95438640	12.1197	1543
72.75044849598	96441904	12.7348	1633
73.14032283198	101560904	12.7556	1664
73.51807265598	102311624	12.7491	1602
73.89519487902	101011256	12.0219	1620
74.424402831	100684384	12.7316	1622
74.812548735	98399696	12.7424	1627
75.345390735	98489496	12.7837	1630
75.73487875098	99985912	12.4403	1496
76.12187080002	99726176	13.0263	1563
76.509114015	96648600	13.1332	1673
76.89673872102	99398312	12.6795	1584
77.286869025	105399568	13.2278	1544
77.80295787198	104331040	12.2831	1392
78.19060342302	95869768	12.8709	1679
78.71494107198	93134112	12.6915	1512
79.1029272	103298056	12.9834	1390
79.48092096102	98053376	13.93	1710
79.86979984002	99941336	14.1457	1646
80.257801824	100764848	13.8996	1633
80.789139408	106533768	14.3052	1567
81.17888531298	101367872	14.281	1477
81.56562302298	100855824	14.63	1648
81.953389455	105497800	14.8143	1445
82.470483615	111452752	15.3768	1429
83.30911430502	118437864	15.4218	1267
84.14134371198	110372880	15.4011	1551
84.52830583902	112615648	15.6893	1230
84.90279934398	111448048	16.5058	1510
85.29295907202	119100760	16.2017	1298
85.81853718402	113931584	17.2673	1356
86.35225884702	119008392	16.778	1252
86.73829550502	138069504	16.1103	957
87.2459856	118777616	16.9359	1196
87.630735105	111543904	16.0998	1356
88.00672776102	126857192	16.9707	1215
88.38272088102	129773424	15.8503	928
88.75795960098	129078120	15.6596	1080
89.13410166498	128837856	17.2647	1139
89.645315343	136256176	16.9959	1109
90.029182032	133275016	16.9148	1040
90.403924431	130323328	16.9664	1176
90.77866502298	137932832	17.0827	1005
91.15665564702	136708784	16.4867	984
91.53217246302	128534608	15.9234	1061
92.04413695902	127528608	17.6617	1077
92.42738006298	133954184	16.5506	1072
92.80436868702	126861176	15.5865	1033
93.18161302398	127162112	15.4391	1253
93.55800164802	116110512	15.6652	1258
94.08983326398	139490896	16.9326	787
94.47320643198	132450368	16.5924	921
94.84771286502	145939200	16.367	769
95.22394020798	116701544	18.775	1304
95.60992822398	122019072	16.7418	1191
95.98594284798	119210464	16.8623	1311
96.503776143	128432960	18.1935	1022
96.888038064	119150080	17.6926	1190
97.26564792	118907880	15.3518	1092
97.64190648102	125888856	16.8917	1001
98.864378304	128291464	16.7924	920
99.24447372702	121572544	16.6076	1013
99.61846488	150964176	15.0602	669
99.98245745502	114761112	17.3812	1241
100.358222655	113340016	18.1861	1222
100.885437183	137779488	16.4994	813
101.261050257	104682264	17.4969	1408
101.648071041	100220056	16.711	1372
102.179651616	100126408	17.9355	1386
102.56564969598	133443680	16.6698	799
102.940011969	109015416	18.9763	1166
103.32813144102	121691384	14.3332	1029
103.703499039	113261928	14.0255	958
104.07836680002	95507000	17.3939	1483
104.46560806398	94258728	18.8301	1436
104.85209801598	95464264	18.0941	1593
105.24198689502	105199184	18.2661	1275
105.772722495	104237448	18.0968	1202
106.15756814298	115035224	17.2562	1177
106.543433631	93020688	15.94	1307
106.93019763102	96548960	15.2077	1475
107.45141230302	97622712	16.5323	1442
107.847904593	93773936	18.5648	1503
108.234400032	103188016	16.9043	1377
108.62114448	89183848	15.7314	1410
109.00814959998	106657256	14.972	1203
109.538108352	99825688	18.1501	1347
109.933108209	92288312	17.9977	1437
110.32062271998	95771872	16.3225	1441
111.158092911	115869216	15.0321	838
111.68206097502	90571544	17.0878	1431
112.07630904102	92826880	17.5968	1480
112.46371910502	93661144	17.1931	1420
112.985424624	101875496	17.8331	1180
113.51802774498	89436984	17.006	1443
113.91414366498	85761248	15.7667	1571
114.301384608	87077184	15.7389	1536
114.68849974398	84243600	16.7917	1544
115.075866945	90321944	15.2419	1416
115.464857601	92542160	17.7419	1503
115.853367984	95281856	16.8466	1410
117.09322663998	99543808	15.094	1111
117.62055092802	91454696	17.6957	1418
118.02345257598	82852872	14.1968	1603
118.545910848	80501336	16.511	1470
118.94327763102	93649296	13.9313	1264
119.321895519	83124712	15.5173	1363
119.70851272002	97761024	15.2208	1123
120.08387934498	74663296	14.5279	1542
120.47190414498	93866768	16.0005	1233
121.003496208	81731856	16.4524	1468
121.541962161	82333040	14.565	1386
121.92921150498	95732088	14.4051	1012
122.30471712102	77687976	13.9223	1562
122.69208028902	70360504	13.7472	1712
123.08996027298	97741568	12.087	1055
123.60179800098	81098824	13.7047	1503
123.99716526498	70772328	12.6673	1815
124.395280944	90389280	11.422	1248
