MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.06531761598	115843016	6.19007	1219
0.44908382298	144814576	6.19808	1048
3.13113884802	116653048	6.59445	1250
3.97511969598	125885400	6.94315	1162
5.520099408	119585792	7.20194	1453
5.896449279	108773784	7.14818	1415
6.27645267102	117352296	6.95501	1232
7.51706379102	114920424	7.49162	1566
8.36530449498	113865848	7.64036	1499
9.61202772702	112360464	7.45807	1235
10.13447748702	105729352	7.90957	1521
10.65270835098	100048600	7.99815	1598
12.19321086402	97706688	8.28273	1550
12.72729275202	94707680	7.96743	1526
13.243281552	92457280	8.19525	1481
13.75952003202	106471192	8.17366	1518
14.280627327	108370536	7.59633	1254
14.80522704	94486104	8.59254	1705
15.193249215	86166152	7.81846	1235
15.71710625502	104785664	8.3797	1493
16.22734007898	83443840	8.07572	1415
16.757066415	88449736	8.71595	1562
17.14380580698	109822472	8.49919	1389
17.51993524698	90058344	8.48571	1482
17.89716127902	97430536	8.57479	1454
18.27578076702	108150712	8.28483	1421
18.65214934302	91460464	9.17912	1494
19.02864009498	91870120	8.46618	1456
19.40515528002	103529088	8.80646	1438
19.93248651198	90394464	9.1982	1629
20.323383759	92486720	9.44891	1817
21.16899641502	93501280	8.29667	1307
22.00909063902	90770520	9.02533	1390
22.39933947102	89708992	9.13171	1586
22.927678623	93196032	9.47174	1731
23.45879551902	87163616	9.27703	1644
23.84691678402	87868528	8.85816	1337
24.22505636802	92495200	9.25511	1648
24.74101332798	83729576	9.67382	1768
25.13024900802	85772168	9.19362	1488
25.507391904	96918680	8.67948	1291
26.03474220702	89536240	9.90688	1696
26.55534603198	90361608	10.1387	1754
27.091216704	86806000	10.1037	1766
27.490343856	95220552	9.42219	1320
28.32230179098	85428904	9.78482	1545
28.719045039	82374808	9.3141	1608
29.10492391902	92634808	10.0503	1629
29.48330167998	90950336	10.1156	1593
30.00038904	84629720	10.1877	1732
30.400915824	84393112	10.0303	1571
30.93412582302	84078592	10.1861	1713
31.45573683102	85177584	10.518	1645
31.97883593502	92356776	10.2182	1309
32.36861014302	95370648	10.1708	1528
32.89794745602	79726184	10.718	1627
33.284817567	85240264	10.9184	1685
33.67155900702	94516480	10.662	1475
34.05042071898	102967640	10.2927	1369
34.42669156698	89546248	9.52435	1375
34.955397696	92029976	10.7499	1469
35.34076497498	80849448	10.8187	1632
35.72813470398	82469120	10.9027	1625
36.11676359898	88228272	11.6639	1764
36.504765183	94654608	10.9715	1391
37.33260239898	84742592	11.2777	1603
37.72874011098	91225880	11.4601	1605
38.24469708702	83616136	11.5592	1692
38.64282166302	94817280	10.6149	1182
39.01846044702	99279080	10.9305	1299
39.53193607902	94901264	10.8213	1322
39.92756332698	86900464	11.6368	1690
40.454165199	78886728	11.5828	1727
40.987510143	86001720	11.6496	1664
41.37525790302	90158488	11.6644	1622
41.76199915098	87104816	11.4679	1611
42.150991503	95104632	11.8854	1570
42.528378111	83822264	11.46	1565
43.06059091098	85469616	11.7104	1608
43.45822212798	90596192	11.9724	1671
43.84457657502	82999312	11.8577	1689
44.23506958398	96258288	11.4953	1468
44.61155894298	86332448	11.8115	1623
44.99871118302	87314520	12.1037	1767
45.53241308802	90735480	12.6649	1693
45.93015358398	89337488	12.1817	1578
46.30965209502	75646176	10.9355	1588
46.696536816	73253888	10.8573	1577
47.230741647	86073112	11.4643	1382
47.62713929598	89999760	12.4644	1696
48.161603472	89858240	12.0627	1568
48.550351872	92833536	12.7349	1731
48.93758633502	87465096	12.7077	1660
49.32447651102	77769408	11.0618	1457
49.85233015902	92862200	12.4355	1597
50.38369092702	102341968	11.0976	1048
50.90341982298	93081912	12.46	1611
51.298532655	96618232	12.6451	1568
51.68441566398	86109544	12.1091	1501
52.075016448	85708464	12.7302	1645
52.462402368	90017240	12.5885	1608
53.30351855898	91821848	12.8811	1620
53.700353679	95844592	12.3879	1481
54.088369776	100411472	12.7233	1436
54.606081231	91482448	13.0605	1661
54.99232628802	100111816	12.6398	1444
55.368315744	92041632	12.2474	1434
55.745968992	91714504	13.0878	1543
56.28017832	99883816	12.3878	1274
56.66744121498	84251752	12.9009	1739
57.20165763102	94894928	12.9222	1433
57.72988419102	88025560	12.6844	1492
58.11775486302	82191480	12.3644	1521
58.50426961602	88135808	12.8039	1517
59.03160569598	90589632	12.4824	1492
59.42825283102	86716928	12.7158	1511
60.26610910302	87183000	13.8429	1705
60.79906875102	99693240	12.6192	1294
61.18570867098	103552184	12.8721	1214
61.70954945502	85335144	13.3416	1670
62.10796411098	93069968	13.3374	1526
62.62377455898	86594544	13.113	1714
63.02266779102	92320248	13.3797	1531
63.859634799	101145928	12.9502	1418
64.24761559902	98627728	13.53	1479
64.63385878302	91515640	13.5056	1507
65.02009619202	96809136	14.1524	1635
65.407713231	89518056	13.814	1658
65.79458092698	101969552	13.648	1402
66.172072431	98860776	12.7	1222
66.547955823	97489784	14.4706	1655
66.935324271	101522392	13.7727	1425
67.46653996698	89838568	14.6849	1633
67.86405513498	99669384	13.4007	1463
69.097287072	94076008	15.3343	1728
69.493873359	100002120	15.0085	1604
69.879988416	102478752	15.6553	1529
70.269380928	94330736	15.103	1615
70.79973492702	95990464	15.0292	1606
71.63584214298	96067520	15.4638	1647
72.034064511	96893568	15.644	1612
72.41997977598	98239264	15.1728	1550
72.95578937502	96657424	14.7597	1711
73.35192611202	106330864	14.7738	1604
73.72916419098	108311616	14.0842	1364
74.106895263	96364072	13.8957	1547
74.49325678302	102872280	14.5954	1490
74.86950312	96528544	14.0533	1628
75.25588982298	98255504	14.1031	1591
75.77572915098	93121288	13.8659	1564
76.16384734302	104770856	15.0541	1618
76.55058785502	94798864	15.005	1639
76.93732953498	98990760	14.8383	1521
77.32382143902	88870992	13.5442	1603
77.710812447	108279168	13.7131	1293
78.08780428698	99672736	14.841	1599
78.47442089502	107195592	13.429	1151
78.84953795202	87244560	14.7012	1556
79.235776479	96974440	15.1789	1705
79.622898159	97431488	15.3368	1496
80.00988603102	104203136	15.6262	1497
