MS:1000894_[sec]	MS:1000285
3.92079264	152812816
26.35399488	167305600
27.62684064	403437.192684174
36.73834464	191679.444738388
49.55765376	404219.75
50.68105242	329518.9375
62.50844736	163107.981733799
76.01520576	200650.128139019
88.36945152	312378.875
89.4927024	39645.171875
101.31974298	173162.129611015
115.79449248	209959.617056608
128.53088826	300557.0625
129.6621705	372191.34375
141.4889433	79714.7437222004
158.55176634	143638.915252447
171.07718874	287124.9375
172.20101946	252441.921875
183.96881658	120997.560807705
201.3980889	65959.496598959
213.7887513	20183.421875
214.91281338	28459.46875
232.53220794	163590288
233.92449498	192907.661716461
249.33054714	154740.070170403
262.25274138	709570.625
263.37657882	80726.625
275.15926362	132571.149075031
283.87306458	63731.328125
301.64155578	149533152
303.05067066	177065.801904202
313.96275354	80014.0472781658
327.0962496	47200.84375
328.2273831	251207.125
340.04654118	128472.503833294
352.31723526	62063.2375173569
365.24042496	60953.796875
366.36409062	77982.3125
378.37975878	112115.828781366
390.55111878	75791.171875
408.33632454	151470928
409.7508951	265121.764499664
424.05257766	50415.4436502457
437.42613984	35851.96875
438.5504688	191678.125
456.208176	121613424
457.61464608	237428.116814137
468.50417952	145307.535265446
481.41274464	124428.0625
482.53720608	173083.96875
494.35597632	164245.616632462
501.37644288	30612.046875
519.04807008	133163192
520.4481888	115423.143678188
528.99055296	104222.9375
546.65429856	140869040
548.2693872	62683.4356398582
565.65996768	39844.6736693382
579.0903936	34892.546875
580.21552896	45370.15625
597.88715616	142594528
599.28684864	152544.077497721
610.77635808	44354.6875
628.45388544	112143440
650.848176	136381216
672.92892288	133386520
674.53328256	36587.2478480339
687.52133472	39002.375
705.31960704	115795600
728.36769984	147613760
729.76049088	88021.4549832344
738.65522022	43197.546875
756.34077984	125151880
779.41918854	139489536
780.8344119	60538.0417015553
792.24897702	20213.75
809.91331392	139871072
811.53675168	125002.019962311
828.66284544	172274.651501894
841.39711296	44159.203125
842.52889632	37062.734375
854.355384	41770.7204315662
867.16594752	80882.15625
885.0026256	126519064
886.42616064	139208.960614681
904.17217248	103346.302123547
917.36279616	25291.53125
918.49412352	56640.96875
936.16620576	143608304
958.73271942	123966144
960.16326336	86885.6035562754
973.16812998	79096.828125
991.02544518	118644960
992.46641862	69094.1081337929
1005.46968966	38816.125
1023.31373478	135768016
1024.74692838	333252.295083523
1034.5838688	1141480.875
1052.42634816	144924096
1074.98743296	130391024
1076.4100464	143151.302829504
1088.28982464	30434.71875
1105.96790982	136490400
1128.4384896	137399888
1129.853904	160576.592489719
1143.54117408	95851.2578277588
1156.12842528	241386.140625
1157.25098016	16542.390625
1174.92398394	137490112
1176.33809178	110016.696862936
1188.74243514	62895.03125
1206.5397927	134152816
1229.06394624	129295856
1230.47983494	217652.293828011
1238.29421286	111659.5625
1255.95695328	145482816
1257.37687398	68051.1991662979
1265.5710672	32397.953125
1283.22622368	145815680
1305.79324992	118341480
1327.75310208	129184280
1349.65976352	132514480
1371.55307232	122487232
1372.9756752	37225.4417276382
1385.79336474	137746.5625
1403.67407418	134556560
1405.3029081	101000.726860285
1418.47711962	68578.109375
1436.23769658	136201824
1458.66959898	144082976
1480.6891401	134408272
1502.58886464	137401296
1524.66962298	139096784
1526.1149385	54080.016381979
1537.16246106	93964.078125
1554.83262234	118821808
1556.30411898	140927.321867704
1566.4944825	49421.765625
1584.17191578	133699160
1606.73273574	140554256
1608.17791014	71246.8121447563
1626.30494982	88606.8104186058
1639.21361382	89977.046875
1640.3376423	51770.1875
1658.00987232	135028032
1680.61249638	135312496
1703.22575328	137634048
1704.67831584	159053.500010729
1716.19845312	29957.71875
1733.86789248	132464936
1756.58545632	148180304
1778.5455696	142030032
1800.49691328	155524064
1822.50338682	130877600
1823.9632377	107551.958761692
1834.4261673	139494.828125
1852.10288442	140095744
1874.7379401	142415424
1897.30570278	138436576
1919.28896646	129468704
