MS:1000894_[sec]	MS:1000040	MS:1000041	S/N	peak_count
0.45560582298	476.174926757813	2	68.6625	412
0.63823127898	702.902404785156	3	26.2212	422
1.07321659098	627.157287597656	2	36.1362	551
1.33521708702	351.720886230469	2	36.3245	365
2.247316191	367.169769287109	2	36.3701	431
2.53390294302	384.193908691406	2	47.0836	417
2.957431359	482.174865722656	2	47.1284	472
3.47104452798	918.932495117188	3	12.692	530
3.95517420702	379.169616699219	2	55.5437	422
4.16052612702	842.022338867188	2	15.2585	493
4.72064567898	617.998291015625	2	35.5664	417
4.955388543	389.218780517578	2	30.83	427
5.50112534298	550.041259765625	2	38.5299	386
7.05258158298	814.723754882813	2	22.3508	754
7.333895199	1143.0322265625	3	9.42403	523
7.89644769498	800.86767578125	2	26.2586	658
8.40521494398	685.956420898438	2	18.6451	451
8.63793982302	1100.80895996094	2	12.835	706
9.20854395102	465.216400146484	3	22.6434	389
9.698970159	646.29052734375	3	23.2683	431
10.17230516802	387.731475830078	2	59.5186	296
10.360886079	599.025390625	2	42.359	489
10.91625264	1014.71325683594	3	13.4807	590
12.151981296	800.869689941406	3	18.837	383
12.971216832	623.907592773438	2	40.9069	641
14.25916532802	415.185974121094	2	44.2546	393
15.12440257602	674.853698730469	2	21.9531	447
15.361791663	847.882141113281	3	21.5851	780
17.03710921602	689.330627441406	2	26.8488	649
17.26885356702	585.960266113281	3	25.1681	345
17.69721819102	697.701904296875	2	22.0667	556
18.19608747102	691.865356445313	2	22.6864	442
19.027937151	1033.14111328125	3	15.865	758
19.59220339098	481.930755615234	4	41.9079	438
20.12307155202	1135.09936523438	2	11.0134	558
20.35879507098	1052.89624023438	3	12.9008	664
20.93078383902	1149.83605957031	2	11.6422	624
21.83738335998	453.952423095703	2	42.5637	339
22.29626686398	523.234497070313	3	33.9345	503
22.82750387202	472.92578125	2	44.3109	426
23.074989552	653.919189453125	2	30.1962	509
23.639492688	657.825744628906	2	36.9413	472
23.822461968	604.93408203125	3	57.4823	448
24.25719377598	1124.45874023438	2	13.0624	685
24.57645390402	1062.884765625	3	14.7858	794
25.15646835198	934.478088378906	3	13.5936	583
25.660078704	585.960754394531	2	36.2294	420
25.82853972702	1039.80554199219	2	10.7641	535
26.765142543	853.368041992188	2	15.8543	531
26.94350913498	679.29931640625	3	21.623	503
27.88012108698	842.938659667969	2	18.8429	645
28.378868607	702.901489257813	2	27.3444	364
29.92781830302	1182.59509277344	2	8.0805	473
30.78429641502	1116.30004882812	2	13.0073	681
32.08252247898	682.048950195313	2	29.6758	633
32.31565131102	583.267028808594	3	26.0725	370
32.865026847	496.223388671875	3	35.2536	427
33.39163668702	623.907409667969	3	33.0418	473
33.883396608	672.891662597656	2	29.3708	525
34.06323092802	798.535949707031	3	18.1744	471
34.99682460702	842.9150390625	2	18.1272	571
35.47710433602	957.225708007813	3	8.15025	306
35.91624110298	820.645385742188	2	20.7833	578
36.12068758302	664.954650878906	3	26.747	488
36.680053071	1098.15270996094	3	11.987	612
38.304380832	604.933959960938	2	65.0631	466
38.787057888	661.565856933594	3	19.3738	388
39.25193654298	721.874389648438	3	30.6743	662
39.809143824	608.843933105469	2	33.165	495
40.295628336	868.621459960938	3	22.0776	512
42.59377819098	727.629516601563	3	21.5891	511
43.09544047998	507.261322021484	2	38.6321	475
43.36959420702	1178.91442871094	3	10.0507	571
43.93787782302	496.223449707031	2	35.8984	409
44.4555144	589.867431640625	2	35.2942	360
44.596363536	707.637756347656	3	16.0225	343
45.15002756802	1108.85998535156	3	9.96356	510
45.64413619098	721.359985351563	2	23.0755	504
45.83683007898	607.267578125	3	21.9459	474
46.766684799	672.413269042969	2	23.1654	431
47.60866876698	903.369812011719	2	16.3082	680
48.14681676702	505.724334716797	2	29.0142	347
48.614690799	721.875427246094	2	18.4353	368
49.062420351	409.180267333984	2	42.9688	433
49.950753471	717.967590332031	2	26.6882	579
51.22370969502	696.309997558594	2	23.5727	629
51.50126447898	804.901550292969	3	24.8294	647
53.54290339098	434.978698730469	2	42.2358	396
53.76415703898	499.212036132813	3	22.9428	359
54.190023855	854.053955078125	3	19.3216	562
54.68339563098	630.292907714844	3	33.6636	565
55.23566926302	484.121185302734	2	52.1526	400
56.459339328	1015.18115234375	2	11.8983	501
56.94003097602	613.186096191406	3	37.4799	554
57.474735744	1250.88928222656	2	10.3752	571
57.693685728	1016.74633789062	2	13.1731	574
59.36452875198	695.473754882813	2	25.3849	578
59.65703316702	1255.90014648438	3	12.4269	662
60.60512275098	847.961486816406	2	20.801	758
61.90309447998	588.319091796875	2	33.2356	450
62.38462980798	678.962097167969	3	18.1633	422
63.59342935998	651.145141601563	3	26.3593	506
63.79356288	867.858093261719	3	18.1141	577
64.73454108798	1305.63916015625	2	11.076	683
65.05989972702	451.202117919922	3	37.9538	408
65.97775035102	823.871948242188	2	24.5663	630
66.17825825502	885.580810546875	3	14.5272	472
67.11198655998	805.347290039063	2	25.3877	717
68.40470063898	908.923034667969	2	15.4359	606
68.90861940798	1032.51184082031	3	16.0574	798
70.12690665498	1013.86730957031	2	16.1747	808
70.529911359	901.655395507813	3	18.9459	742
71.114015952	438.781341552734	2	40.7882	396
71.38179929502	976.889709472656	3	17.5834	766
71.96425969602	390.254852294922	2	25.5758	384
72.463742847	815.215759277344	3	20.1423	786
72.75141502302	1081.251953125	3	11.9301	683
73.328461407	891.831115722656	2	19.452	592
73.59325611102	634.943786621094	2	28.8831	597
74.16423329598	804.898986816406	2	29.41	708
74.45476471902	1023.18182373047	3	16.5764	924
74.92930204698	987.603759765625	3	15.1099	817
75.499039455	766.952880859375	2	25.3437	689
75.80717187102	710.025573730469	2	21.6856	601
76.373161488	683.927795410156	2	23.389	507
76.864444656	926.465759277344	2	16.2323	717
79.25799952002	902.367309570313	2	18.4762	730
79.807136736	1093.44934082031	3	12.5214	597
80.710665744	1192.39270019531	2	11.4936	664
80.97633476802	976.593933105469	3	13.4074	590
81.42765192	908.592407226563	3	14.4983	597
81.93089955102	466.86376953125	2	35.7567	356
82.4443296	1037.82104492188	2	16.4172	749
82.99439992002	613.186218261719	2	31.1423	508
83.495168175	868.949951171875	2	24.2825	580
83.981259888	966.919250488281	2	19.7186	661
84.184474992	849.170715332031	3	13.6741	477
85.48394244702	804.56298828125	3	22.2427	589
85.72018774398	1207.27307128906	3	10.8506	709
