MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.0642921280000002	101649040	4.5253	884
0.434932688	106836792	4.35139	579
1.623290911	99133128	4.68531	762
2.393490575	105873808	4.66806	811
2.768006143	100147184	4.66959	842
3.276095455	102795136	4.64903	844
3.650862351	102950552	4.47009	792
4.084070096	93900616	4.64991	786
4.464192016	95985944	4.50651	786
4.828186336	97600816	4.36258	791
5.194425936	104784072	4.42012	854
5.559066144	103227288	4.7279	835
5.994911712	95508936	4.49685	763
6.36614988799998	101792856	4.89571	780
6.73066447900002	101230408	4.68965	792
7.18663511899998	95659408	4.76746	846
7.570494207	102551712	4.5415	939
7.93462593499998	102848952	4.78145	855
8.29873286299998	105567392	4.98082	884
8.66337243199998	97998544	4.85381	933
9.10397694400002	110589144	4.90659	960
9.622197552	103645728	4.86832	894
10.005216287	92094688	4.82279	754
10.482558063	92940464	4.6281	834
10.854047679	95942264	4.59754	740
11.219794703	100828888	4.51948	828
11.583415183	101051208	4.9566	811
11.948048576	102385280	4.78775	781
12.679912448	92371920	4.59904	746
13.053248224	95365320	4.79624	710
13.418867007	102905128	4.40501	907
13.783359535	106538288	4.56477	873
14.147348559	99592472	4.63007	758
14.511755039	97164904	4.78118	837
14.987327519	96752968	4.90351	785
15.361473167	100906296	4.66344	821
15.899811232	101238200	5.01727	781
16.271841184	99691656	4.58225	795
16.7738148	92832176	4.66907	689
17.533183839	98283952	4.94299	986
17.907512431	96972072	4.74684	902
18.271884287	96330824	4.74147	946
18.637645295	94419216	4.99384	793
19.465134944	95111432	4.51515	804
19.838867632	104928632	4.9413	948
20.286579055	100731704	4.74768	863
20.658076096	99402384	4.68173	893
21.03182088	101564088	4.81765	897
21.398560479	103307376	4.73643	920
21.763451839	103565920	4.55937	993
22.281179103	90113568	4.82957	755
23.093037599	102448136	4.93409	953
23.621768335	96689904	5.08412	870
23.994252336	95761640	5.06215	831
24.358243968	97043600	4.82584	904
24.722360751	93850896	4.48312	837
25.08635168	105755888	4.95857	966
25.45309528	108201824	5.52824	1160
25.819236176	95772120	5.1013	953
26.287581375	111955960	4.8765	969
27.096947872	100116176	5.05213	987
27.619672271	103183496	4.73142	932
27.993933855	99607760	4.80082	926
28.535533615	96031248	4.98423	905
28.908801199	100748304	5.04968	1010
29.44088888	100638864	4.85459	795
29.815640799	85897696	4.97585	797
30.349735055	100877584	5.08394	906
30.731235935	94414096	4.97158	1026
31.095592799	95071992	4.9108	1001
31.463610671	109820232	5.66162	1104
31.950689087	96398872	5.0664	928
32.323566335	96041104	4.76096	794
32.697936431	96317376	4.88622	912
33.062423071	92791272	4.96345	860
33.429038815	96011056	5.05061	959
33.793657663	104555696	5.16472	1004
34.16752504	98732816	5.00495	905
34.5327828	106146216	5.17111	1016
34.897382431	101264792	5.35631	1023
35.264764224	99898232	4.5046	958
35.629890224	101478688	4.85624	943
36.161093728	95097256	4.94592	898
36.533346255	104047592	4.98232	867
36.897210815	105565984	4.77176	907
37.263453056	98187112	5.10293	943
37.627442367	99034912	5.15859	869
37.99283416	94926792	5.11057	960
38.502047199	101259336	4.95104	922
38.874674127	93495672	4.77617	1022
39.242158063	107522248	4.89826	958
39.60639848	104015968	4.80071	945
39.971143808	103995144	4.62342	948
40.335393072	112067456	5.16149	1081
40.700787296	96260320	4.79976	861
41.207367856	101011904	5.01863	990
41.58198304	112000552	5.43486	991
41.946734351	98182776	4.879	912
42.31108968	103643952	5.19914	944
42.676705855	107137000	5.06133	1009
43.041971008	110961032	5.1322	1003
43.502808096	107153784	5.10749	1003
43.885932064	107414880	5.19706	1031
44.251045344	106934560	5.20114	1014
44.61654072	101062008	5.15829	923
44.980654527	107253184	5.4014	1008
45.347270928	104463792	5.29254	985
45.71314008	108197872	5.40522	984
46.077768448	99216728	5.07717	983
46.442373504	113263464	4.80926	933
46.806614559	108260040	4.87692	1073
47.17300512	103831488	4.95443	950
47.671217551	99957000	5.06826	963
48.046232335	108073656	5.04583	1059
48.513959344	102549232	5.68632	1046
49.048302543	107946608	5.25772	1078
49.424804719	103147648	5.06571	1131
49.790046159	106836920	5.1201	1004
50.155164479	104621576	5.07346	993
50.520527631	98607184	5.53277	931
50.884787599	102966096	5.28154	941
51.252537839	92958304	5.09415	876
51.770244447	100769224	5.04026	853
52.142499215	95122840	4.97641	864
52.506610367	90681600	4.96152	853
52.870601487	98656536	4.77984	894
53.237093648	98079544	5.00659	920
53.601719983	97777064	5.08117	917
53.966702239	96357744	5.02809	791
54.330194144	97986984	5.01909	862
54.695083824	95965640	4.7414	796
55.17830704	98291344	4.96082	981
55.633289279	99728920	4.92089	861
56.006808479	102761320	5.04625	939
56.542901087	97183136	4.83207	942
56.916259311	99176040	4.82542	871
57.282628399	90882728	5.06328	846
57.646619487	101721576	4.84156	892
58.010984527	92815096	4.7435	770
58.374998768	99998184	4.66176	847
58.830352192	89483336	4.72643	777
59.333070016	94205016	4.78321	824
59.706826192	97502568	4.66845	799
60.0708187519998	98256184	4.67748	935
60.434930751	91918120	4.73036	791
60.8000683519998	102293024	4.64114	906
61.312294896	102702016	4.65389	864
61.8228094549998	97316064	4.73475	824
62.3581365430002	100379440	4.85387	845
62.730647583	92475712	4.58568	729
63.2661073750002	97103968	4.59223	862
63.6402344470002	93498336	4.87192	842
64.0044838720002	92049832	4.81076	845
64.36884096	95465016	4.29378	818
64.7328554239998	98915600	4.48373	995
65.2706904469998	90591808	4.49023	824
65.646562863	90927136	4.30665	758
66.021204063	101876520	4.15763	894
66.5026857589998	95629936	4.58211	822
66.9612847039998	92852176	4.46889	916
67.5105096790002	90124672	4.75826	800
67.882773744	88361656	4.74598	802
68.246771232	98689552	4.57675	859
68.6123712160002	97998464	4.4572	962
68.977363872	95860336	4.44523	864
69.3443561599998	90510464	4.77492	892
69.7099952629998	92490960	4.41513	819
70.1905840630002	90276976	4.42193	777
70.573208463	94448904	4.72264	785
70.9378205749998	93231208	4.86667	843
71.3043117589998	96209640	4.52434	762
