MS:1000894_[sec]	MS:1000040	MS:1000041	S/N	peak_count
0.460447344	386.922943115234	2	83.2269	286
0.612305743999998	472.925689697266	2	57.8252	395
1.041807456	615.156799316406	2	34.6077	484
1.266920096	453.952331542969	2	69.1784	411
1.688662383	609.019836425781	2	43.4647	479
1.929908208	544.041381835938	2	63.6454	455
2.358149055	695.023132324219	2	22.9812	462
2.642529439	497.214202880859	2	49.1307	453
3.066146943	381.908630371094	2	53.6532	377
3.356634815	426.436187744141	2	32.105	409
3.898741583	623.907348632813	2	47.6436	449
4.155509119	481.930847167969	2	62.5357	446
4.585987727	537.904846191406	2	41.8269	375
5.050844511	464.174957275391	2	46.9808	346
5.232712559	676.049926757813	2	21.4369	415
5.667442353	500.054534912109	2	44.1394	362
5.871953921	691.86865234375	2	17.8794	434
6.306329313	548.007995605469	2	44.3156	460
6.82918158499998	393.059387207031	2	89.965	430
7.06754296099998	736.941650390625	2	13.1351	404
7.62691076800002	435.075653076172	2	62.6356	355
7.80840299200002	525.067810058594	2	37.7725	442
8.23926627199998	395.928253173828	2	70.0802	259
8.67413647999998	476.893249511719	2	42.1973	332
9.13782312	342.457275390625	2	51.3662	284
9.427666128	766.138977050781	2	14.9833	482
9.98811414400002	407.946319580078	2	67.7982	384
11.242221376	762.98583984375	2	15.6115	493
12.162674848	491.668518066406	3	33.5708	318
13.013906865	342.457214355469	2	53.7002	273
13.525612528	378.934173583984	2	47.289	397
13.811047424	408.064788818359	2	62.7225	410
14.2392564	774.889343261719	2	15.8055	485
14.773769344	469.5864	2	58.5834	447
15.069536208	556.002319335938	2	42.7607	458
16.002721056	637.9052734375	2	29.1054	525
16.541106977	688.886291503906	2	25.0971	493
17.079115473	604.934143066406	2	84.4127	450
17.94016744	424.0791	2	56.7384	431
18.8308984	585.960754394531	2	42.824	483
19.059019568	374.904357910156	2	44.4402	324
19.605634863	550.041015625	2	42.6487	467
20.507997249	435.035705566406	2	61.0335	357
20.956281233	466.533935546875	2	28.0733	291
22.88292792	755.915832519531	2	15.6569	448
23.421715135	532.890625	4	44.0234	462
25.435248975	394.9046	2	33.5134	355
25.938401983	461.021087646484	2	54.0578	377
26.802965169	663.17333984375	2	27.2215	450
27.105082497	494.055358886719	2	41.0357	443
28.411305264	441.0763	2	60.1225	423
30.399387295	489.069427490234	2	43.6022	400
32.012099745	359.970153808594	2	48.2206	375
32.897951552	489.055389404297	2	35.0165	323
34.112680863	402.064697265625	2	97.0122	410
34.6237308	645.072265625	2	27.4696	424
34.926659231	549.7073	3	38.444	447
37.693237392	512.191040039063	2	42.0454	400
38.198847056	359.028381347656	2	54.6568	379
39.456308721	573.085	2	38.0654	435
39.984463505	450.080993652344	2	67.0016	419
41.2587772	765.6414	2	8.91777	343
42.167616144	479.1812	2	46.2385	410
43.799082463	724.065185546875	2	11.5902	352
44.331341375	758.222778320313	2	10.0524	361
44.628512079	490.064086914063	2	35.449	378
45.180429375	562.029235839844	2	33.6748	373
45.706953247	506.054870605469	2	37.0884	350
45.959797471	478.591735839844	2	34.1384	336
49.153959009	408.926696777344	2	47.1764	404
49.409098353	514.2228	3	24.8005	291
50.342317775	728.152282714844	2	12.5126	365
51.254663199	636.162719726563	2	25.1892	421
52.165640079	477.092132568359	2	46.8775	399
52.459010911	586.057800292969	2	37.7051	447
53.020279504	592.057495117188	2	42.3446	404
54.691348497	709.218	2	15.8068	375
55.988683808	453.023468017578	2	53.6603	361
56.890155569	376.893920898438	2	43.5407	330
57.402670368	479.101745605469	2	47.1625	382
58.663763169	479.0418	2	41.0283	343
60.6539441929998	577.170166015625	2	33.2641	435
60.9545748	711.188903808594	2	15.1695	403
61.891171713	636.012145996094	2	25.6074	387
62.4230631049998	574.015502929688	2	32.9658	395
62.693557152	514.549621582031	2	22.9266	294
63.6191292160002	560.2078	2	37.5896	413
63.9184948960002	550.0104	2	26.2921	356
65.2259732959998	731.132873535156	2	12.592	335
69.466625664	483.029754638672	2	55.8582	355
70.7363446879998	700.688354492188	3	10.7734	275
71.27298072	554.207275390625	2	34.997	383
71.570119248	461.588989257813	2	32.8467	289
71.993697567	548.2073	2	28.144	396
75.9114864799998	466.0272	2	27.1908	297
78.6970493449998	734.287475585938	2	10.2295	320
80.7474967840002	338.4314	2	27.6857	246
81.6331061929998	472.093994140625	2	42.2262	348
83.2820597929998	839.249328613281	2	7.34776	291
84.9464167690002	933.286315917969	2	5.60051	215
85.476794193	705.2017	2	10.7389	250
87.5163415669998	553.112243652344	2	44.472	360
87.8109750709998	699.187133789063	2	11.5296	368
88.37322648	482.666809082031	2	26.6538	278
90.41039784	533.196228027344	2	29.5052	352
91.3261511839998	588.718383789063	2	21.7858	312
91.621768416	862.170837402344	2	6.29628	269
92.941217151	424.148254394531	2	47.4397	359
94.226189745	645.168212890625	2	14.8405	336
94.524313872	782.305114746094	2	7.97231	268
96.2232673120002	795.182434082031	2	8.71451	286
97.1324991679998	731.633483886719	2	6.54797	243
97.664148096	684.177673339844	2	12.0423	305
99.3380704960002	415.164886474609	2	45.5506	366
100.231683776	705.180114746094	2	13.4212	282
101.529018095	407.056976318359	2	40.5971	318
102.422762623	563.214904785156	2	34.0956	367
103.70609832	705.188049316406	2	15.779	308
106.516162465	485.180114746094	2	38.3092	332
107.415776833	341.017852783203	2	60.0052	319
107.926767136	762.129516601563	2	8.34659	276
110.346322959	506.191040039063	2	35.9081	356
110.636817823	731.185363769531	2	9.90282	266
116.865923937	702.910766601563	2	14.5227	285
120.809583552	546.1439	2	22.8461	347
122.468806384	497.214080810547	2	37.9862	347
122.988301824	492.685272216797	2	20.118	244
125.084861761	464.174926757813	2	82.9387	326
126.404085409	482.066558837891	2	22.2438	289
127.334310225	868.95068359375	2	10.1957	226
128.287913473	839.75146484375	2	5.06006	217
128.845313633	435.075622558594	2	66.633	362
129.760652623	393.059448242188	2	87.942	317
130.668734719	782.8058	2	6.90716	248
137.640227999	549.136169433594	2	21.2146	322
139.309289023	491.179718017578	2	22.3572	337
140.218291727	424.077758789063	2	42.3114	302
141.121124287	367.1696	2	38.2665	324
143.535069409	367.1492	2	40.8051	340
146.700367967	381.059	2	35.8903	321
146.988927519	885.271850585938	2	5.19728	248
147.546247039	663.172729492188	2	20.9397	299
147.841143231	672.178283691406	2	10.0819	305
148.78346496	441.075714111328	2	51.7397	318
149.679303456	642.1764	2	13.7224	286
150.59728408	718.1997	2	5.26333	197
157.167771456	590.2236328125	2	19.1316	340
158.084860864	512.191040039063	2	83.4661	326
160.115942895	450.080841064453	2	64.6962	303
162.139644464	715.229187011719	2	9.6858	247
163.054623888	479.180084228516	2	28.4301	299
