MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.0652668	147846832	7.05801	986
0.436157983	182585568	6.16801	766
2.675494991	136683664	6.65755	1005
4.205939504	153175200	7.32926	1139
5.369158048	142084064	7.26539	1010
7.293862767	132768472	6.79453	974
7.824851583	151789344	7.32778	1046
8.33383619200002	155428608	7.10488	1085
9.12583667200002	131755768	6.95428	978
9.51205065499998	149037488	7.11573	1024
9.877317999	132277344	6.97485	1054
10.725061552	137160784	7.1039	1166
11.251654559	149248384	7.16826	1151
11.753758816	131209528	6.81081	1020
12.28487712	150675648	7.12538	1192
12.795478207	149855424	6.85025	973
13.168222144	140084784	7.22058	1175
13.535086478	145238032	7.25129	1131
13.900851807	143524112	7.30068	1178
14.40970819	144430288	7.45542	1093
14.936556686	148699712	7.38457	1120
15.312567631	151426272	7.45233	1265
15.827550863	144010320	7.03081	995
16.669640671	154432064	7.53253	1264
17.045285039	146742560	7.52547	1185
17.56962147	147516432	7.74588	1239
17.944260462	142253744	7.29016	1123
18.46160723	133772376	7.46329	1049
18.83371963	142115328	7.51878	1044
19.19971216	136102768	7.44762	1104
19.567075999	139311664	7.40744	1192
19.932194078	160055728	7.29039	1235
20.307559983	144225328	7.48643	1185
20.672692608	142539728	7.77343	1113
21.037715744	143773792	7.42053	1196
21.553541807	154566272	7.89169	1218
22.360912991	141906528	7.45501	1238
22.735879391	145446832	7.80116	1218
23.111393887	140590720	7.5757	1297
23.628622478	142646176	7.93988	1290
24.15647323	148962560	7.53432	1320
24.532360526	158336960	7.53988	1097
25.062722382	129898152	7.76362	1101
25.560188686	135361344	7.55319	1142
25.943432031	141671792	7.41751	1224
26.308922414	127177320	7.36521	972
26.67341531	131639792	6.92722	1072
27.04869064	148235456	7.74618	1182
27.565394159	148527536	7.22067	1088
27.939412543	143138096	7.45954	1111
28.456130656	132804808	7.4057	1141
28.988122223	145905200	7.5202	1178
29.839253071	129747088	7.36144	1165
30.370729776	151986064	7.9037	1267
31.219214912	135584144	8.10467	1257
31.596426192	133221104	8.86104	1319
31.9728372	141744128	8.47584	1272
32.814561951	135593872	8.50865	1392
33.344010718	122183616	8.41155	1230
33.720780766	137877680	8.34627	1301
34.247120656	145789472	8.55141	1254
34.631612895	123911632	8.18428	1272
35.006974448	146840272	8.35718	1455
35.385340959	125930232	8.43227	1350
35.761207503	133434752	8.66243	1316
36.136827007	153368624	8.12878	1200
36.501318607	135371200	8.45504	1443
36.877308623	131983000	8.41842	1174
37.255300255	137460720	8.51963	1370
37.630917248	141304576	8.47955	1322
37.997180448	152839376	7.95174	1162
38.526397456	135916832	8.45333	1318
38.911285455	143115952	8.02039	1184
39.421126463	138147040	8.34428	1161
39.796892816	140463216	8.15227	1382
40.310729216	144958528	7.82763	1149
40.684984144	147310848	8.23573	1353
41.05071928	149517280	8.55377	1316
41.419734639	132454552	7.80333	1363
42.261093487	139015424	8.13176	1308
42.646805055	138021472	8.04175	1218
43.023206063	134620816	8.23825	1110
43.538533615	125316544	8.27366	1224
43.921147535	139325232	7.52491	1239
44.287391951	149508000	8.01806	1274
44.663905792	130049552	8.23354	1131
45.509032687	149686512	8.39486	1202
46.036975614	137359824	8.39177	1320
46.411467231	139104448	8.81081	1430
46.787584111	128059472	8.51995	1392
47.164349888	136293376	8.73977	1328
47.696555263	140656768	8.45841	1412
48.081055632	132733728	8.73688	1425
48.458570975	133450144	8.95784	1481
48.973034432	135379344	9.15761	1298
49.352025088	153501824	9.33207	1350
49.718411903	143757360	9.27113	1299
50.231888879	129639424	9.02953	1291
50.617017407	139947312	9.58087	1490
51.134983663	146407920	9.60031	1394
51.514727135	139856352	9.38127	1405
51.890967119	130892400	9.96639	1412
52.268479967	126257776	9.73019	1469
52.780325536	137406256	10.0314	1586
