MS:1000894_[sec]	MS:1000040	MS:1000041	S/N	peak_count
0.461489377	471.763824462891	2	51.1942	321
0.5505936	386.922973632813	2	75.2148	322
0.612214447999998	623.907409667969	2	38.9313	476
0.744611119999998	476.174865722656	2	66.9839	454
1.461085008	585.960388183594	2	43.2332	485
1.62295704	682.049743652344	2	15.4846	476
2.056925712	755.915954589844	2	17.759	622
2.2441896	736.942810058594	2	14.7752	500
2.680800624	632.748046875	2	25.877	519
2.923427328	701.022705078125	2	28.8195	693
3.491307456	484.121154785156	3	91.1723	416
3.95929416	604.93408203125	2	73.4431	498
4.116402432	550.041259765625	2	44.5083	398
4.667755872	453.952362060547	2	67.6364	348
4.890991024	390.944763183594	3	47.5172	428
5.318482768	774.889709472656	2	10.4775	434
5.459116544	740.8583	3	14.9583	571
5.898347168	852.0053	2	13.3461	796
6.19745761600002	789.381774902344	2	17.1467	754
6.76845264	717.969299316406	2	22.0708	700
7.31929092799998	627.156921386719	2	33.5119	648
7.52506643200002	849.566711425781	2	7.31289	434
8.08267135999998	537.90478515625	2	32.7737	366
8.26691992000002	608.2697	3	37.8276	596
8.828662224	503.107666015625	2	53.0702	528
9.059643744	537.904724121094	3	35.8967	433
9.49138484800002	411.914245605469	3	43.8597	421
10.007627568	663.074951171875	2	21.6018	509
10.156499376	721.218505859375	2	11.0121	470
11.453975728	464.038543701172	2	39.9337	386
11.606841056	814.057739257813	3	13.3039	571
12.051199264	1141.6493	2	7.32156	571
12.920693536	399.059387207031	2	78.253	465
13.179600976	814.056091308594	4	15.832	731
13.754416368	814.057312011719	2	9.36425	511
13.900158432	833.031494140625	2	12.6663	577
14.843012736	461.163879394531	2	41.0781	498
15.064772384	826.0391	3	10.6135	582
15.510124944	1061.12768554688	2	9.72747	592
15.98824736	610.006774902344	2	33.627	624
16.51902112	691.868286132813	2	15.0665	501
16.682611856	679.299072265625	3	15.9814	520
17.123209072	577.12890625	2	26.2395	459
17.288730048	996.8577	2	11.7351	694
17.858094576	748.9219	2	13.1964	537
18.335030864	615.019958496094	2	32.7098	534
18.57894424	831.0034	2	15.1448	822
19.159168256	616.914916992188	2	29.6563	521
19.360161632	778.13916015625	2	14.337	649
21.400490304	615.9158	2	27.2223	636
21.933908768	710.974182128906	2	16.7915	612
22.446124976	593.157592773438	2	34.2259	543
22.682482912	809.9433	2	14.8477	763
23.260332864	684.3753	2	22.8567	691
24.548420672	688.886413574219	2	14.6208	468
24.77317176	562.896118164063	2	38.3693	546
25.332533696	597.938598632813	2	26.7514	416
25.786886896	713.1761	3	19.9218	702
