MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.0653180650000002	122351096	3.41426	1015
0.449224241	119485360	3.5014	825
3.594750288	98495144	3.54996	771
5.732230832	107597016	3.71945	849
6.83255492899998	102859504	3.863	841
8.36001851200002	99322752	3.90173	753
9.4786248	109451408	3.69758	980
9.94797387199998	106008432	3.51342	965
10.764366624	105085312	3.68389	940
12.544826592	103033072	3.85655	961
13.042028016	103341664	3.81539	939
13.504642848	104182408	3.8053	921
13.978131728	102149456	3.77394	887
14.362641008	105485800	3.66723	906
14.901738288	94459936	3.71926	808
15.374111536	98854736	3.77976	805
16.214466465	96771688	3.82702	847
17.36371416	96773224	3.8711	948
17.876545824	106050856	3.70705	930
18.36065784	103110288	3.58837	1052
18.87052192	97447312	3.58679	967
19.2562848	97930488	3.79314	852
20.449396608	96616360	3.77158	989
20.958354513	96503984	3.7911	906
21.331615312	100019480	3.98079	1016
21.84506952	93170768	3.59358	829
22.218442049	98138104	3.62719	933
22.582435233	102003416	3.90955	885
22.946428481	99979024	3.63942	870
23.310418113	96091136	3.62992	804
23.674433089	89262088	3.74517	796
24.133022608	102796456	3.71773	955
24.506416321	90770848	3.64778	785
24.968008624	91821720	3.78419	744
25.810246641	102444384	3.64051	913
26.197005296	95951744	3.80266	907
26.971486016	92698032	3.74645	900
27.355977024	110122496	3.90499	997
28.196097232	107018496	3.91969	988
29.384959168	111764640	4.19847	1065
30.217284224	111547800	4.41935	1050
30.592253153	111706864	4.18943	1151
30.957745216	115896144	4.18914	1114
31.324268096	109164808	4.17861	1045
32.513138033	114163144	4.24267	1038
33.782095104	107672400	4.34467	973
34.159446976	105788248	4.19481	1060
34.666046544	113504768	4.48812	1080
35.457790624	109857472	4.48268	1077
35.832760305	112949976	4.29422	1038
36.200652801	123820392	4.51516	1092
36.685993809	112454960	4.54697	1212
37.070120817	100628936	4.20844	937
37.445348657	107118056	4.51939	1009
37.820214833	116090168	4.30991	1060
38.197578049	110676888	4.36123	1015
38.562074816	105600040	4.3602	989
38.937837808	109936408	4.37619	1043
39.439673168	109869136	4.38967	1099
39.813811776	110659560	4.35761	1039
40.352919744	125863336	4.35752	1131
41.221897104	106415216	4.57755	1176
41.597502448	121211608	4.74929	1098
41.961995072	121562328	4.65422	1103
42.32998744	119625192	4.77518	1103
42.706002512	126267432	4.88701	1219
43.52763032	111339608	4.66989	1172
44.0696976	124319152	4.90349	1290
44.447838352	112472760	4.76948	1164
44.985430656	126566480	4.76405	1215
45.521547728	125193488	5.27084	1387
46.056172416	114171088	4.74045	1173
46.547392816	124622472	4.85193	1194
46.921893584	122513440	4.77161	1237
47.288776529	129841480	4.90605	1337
47.795488513	133498952	4.96019	1371
48.175143489	114933192	4.99898	1158
49.017207457	118252960	4.83986	1272
49.393851441	124991776	4.82157	1242
49.928440929	108171360	5.0048	1074
50.305430289	129431584	5.05625	1244
50.68180016	105973048	4.96421	1159
51.047541489	134115240	5.00212	1397
51.415182625	137923856	5.21361	1270
52.275888224	121136440	4.90206	1310
52.652504816	124877568	5.18588	1372
53.019369184	130669232	5.28915	1392
53.395736736	131042640	5.35223	1299
53.773005136	137280304	5.30369	1491
54.307841585	137735664	5.23449	1450
54.685733649	128705552	5.25313	1387
55.157572913	125834096	5.05473	1244
55.533436385	126266592	5.209	1369
55.900306385	120698376	5.12303	1304
56.279172097	119954584	5.09256	1272
56.645686273	108756376	4.72432	1114
57.153402721	128624376	5.31625	1425
57.528519616	106510864	4.95408	1039
57.903272592	129672944	5.37657	1274
58.273139712	122224528	4.98786	1335
58.639242656	110307632	5.20277	1256
59.01512304	131973928	5.45593	1293
59.391364448	114612832	5.25241	1223
59.767869776	129209112	5.13472	1316
60.2524718089998	122965592	4.95623	1470
60.7693231210002	112463832	5.06955	1256
61.1454606079998	119577624	4.96539	1173
61.681299408	126203248	5.44526	1488
62.0595433609998	118142856	5.45725	1378
62.4361593130002	118210744	5.41311	1440
62.8131533290002	125661240	5.52013	1422
63.1893899050002	114582848	5.66479	1392
63.5681728330002	135425456	5.42794	1488
64.4067587200002	117910032	5.2582	1449
64.7933572960002	113060792	5.1599	1314
65.1704692000002	109505808	5.3521	1347
65.547337521	133199560	5.87251	1581
65.925086928	126570016	5.63167	1364
66.303696993	124468440	5.74313	1464
66.6805615210002	135945120	6.09305	1541
67.057302609	136139472	5.97338	1569
67.4250460639998	134638416	5.73518	1547
67.80240936	124129232	5.67185	1339
68.1809045440002	126532040	5.58708	1495
68.5572694879998	135920672	5.92609	1488
68.9357857759998	126660568	5.91708	1394
69.4517470729998	131595264	5.68123	1414
69.828765057	137028096	5.75433	1462
70.3484717770002	135408016	6.16957	1566
70.735722417	141824032	6.29915	1615
71.1132337450002	141585456	6.35506	1647
71.9668375369998	134431696	6.28531	1724
72.3564332170002	125844400	5.91437	1427
72.7331755690002	130774960	6.0245	1531
73.110668625	131105288	5.63543	1443
73.4870332960002	119242960	5.47937	1247
73.854800817	133483376	5.84119	1525
74.385005841	135818544	5.71188	1463
74.7623885449998	134922896	5.75752	1575
75.140369217	142086560	5.64446	1489
75.5171247850002	121586408	5.44387	1512
75.8953781119998	125875936	5.3772	1479
76.4147431360002	125255744	5.66326	1526
76.9585805920002	135812160	5.54182	1473
77.3358225760002	134164344	5.73153	1577
77.7036952969998	123984184	5.72948	1496
78.0838286890002	116354088	5.25098	1346
78.5994205930002	119059032	5.64851	1495
78.987184929	103340976	5.31695	1385
79.5026493130002	124600144	5.69607	1590
80.014887024	139531632	5.68746	1387
80.3952536809998	133226032	5.91671	1492
80.772491985	126877168	5.73921	1595
81.1501262089998	105673424	5.69456	1488
81.5271136489998	128587784	5.77436	1497
81.904219185	142464048	6.19097	1682
82.2848703040002	127438016	5.84431	1454
82.7984448319998	140588432	6.15646	1722
83.186939616	135268496	6.24744	1705
83.5649324959998	121722360	6.07363	1619
83.9425445770002	139276736	6.47172	1599
84.3220397440002	141606816	6.65251	1733
84.6997811839998	140282608	6.57634	1671
85.0768963519998	133497832	6.5565	1690
85.454888592	140454144	6.75166	1768
85.8329060959998	128990272	6.32463	1614
86.3543658880002	130274704	6.94836	1679
86.7326094730002	139387392	6.62926	1523
87.1088712640002	136280400	6.95665	1721
87.638088528	133565264	6.64149	1721
88.0288549600002	155108736	6.9788	1960
88.5389455999998	144936592	6.6836	1613
88.9180831039998	134483040	6.81804	1785
89.456677344	144609824	6.70419	1690
89.991284736	136427760	6.63341	1712
90.3807767200002	136389200	6.88735	1751
90.759018576	121068696	6.93098	1840
91.1367952000002	130362008	6.52953	1421
91.676632224	126954248	6.93105	1834
92.2031266240002	144638032	7.11162	1623
92.5832265919998	129007424	6.3632	1465
92.9503450879998	141063232	6.93179	1752
93.3278456479998	131245016	6.86033	1622
93.7047023680002	139356976	7.11968	1799
94.0847042080002	132612936	7.11544	1760
94.462183521	136878720	7.01315	1757
94.8404612479998	147337520	7.20764	1699
95.3794132960002	139888272	6.96581	1822
95.767529232	146470560	6.76447	1738
96.147154848	148873920	7.14366	1894
96.524636736	133719600	6.87423	1705
96.90275376	134380672	7.06339	1733
97.280247057	141065392	6.93309	1675
97.656648561	143517664	6.64589	1705
98.1884687359998	147013488	7.07938	1784
98.5683412330002	136486224	6.72445	1657
98.9445847690002	125878736	6.73677	1661
99.3223245769998	137906784	7.13334	1766
99.7005897760002	147158928	6.93248	1709
100.2284288	136865360	7.22273	1807
100.61042112	120141384	6.97155	1514
100.987536592	131790536	7.21889	1811
101.365787297	134515088	7.27749	2004
101.744519585	127993112	7.03419	1639
102.124511553	128312560	7.00268	1793
102.502141041	131968112	7.49681	1833
102.880244337	126976624	7.47737	1798
103.258238225	128909688	7.40671	1867
103.636479105	134364240	7.14953	1830
104.016467681	131142440	7.70134	1889
104.754826817	133111176	7.17747	1688
105.144444001	125125456	7.37168	1789
105.534207025	124295168	7.66176	1930
106.105805264	123383112	7.34894	1723
106.499663376	122503832	7.55205	1867
106.8884076	130322856	6.91782	1791
107.277518464	133172960	7.50522	1840
107.664387649	121369696	7.25542	1890
108.056391984	129892896	6.97769	1733
108.446768	120347320	7.60407	1860
109.021647504	129692456	7.39	1779
109.552210112	123591680	7.75324	1965
109.93633464	122626368	7.37575	1755
110.318701473	124714288	7.57207	1814
110.698068816	126846880	7.70275	2001
111.078705777	138933856	7.48184	1951
111.60304824	126185088	7.6071	1927
111.985537377	123681480	7.25452	1780
112.366040096	131389464	7.46202	1888
112.745672992	120146032	7.6635	2097
113.592155648	124775112	7.46055	1801
113.980258481	122801000	7.51839	1858
114.361734017	113926216	7.37851	1674
114.739474753	127325320	7.44225	1916
115.117968145	131460608	7.65431	1928
115.496209745	129825736	7.60419	1931
115.875724625	122572128	7.43501	1800
116.413809968	118711976	7.33002	1898
116.793307681	113295280	7.19021	1735
117.170798001	118659728	7.65375	1912
