MS:1000894_[sec]	MS:1000040	MS:1000041	S/N	peak_count
0.839799934999998	351.223327636719	2	200.833	183
0.944528398999998	486.923187255859	3	33.3751	348
1.077661263	532.890441894531	4	42.7174	422
1.616775473	623.907531738281	2	57.2366	421
1.775540145	544.041259765625	2	49.2222	348
2.198751408	393.059478759766	2	73.5402	361
2.379139504	537.90478515625	2	44.7223	359
2.801373072	695.023254394531	2	22.6172	442
3.027877472	755.916015625	2	21.3148	447
3.46272352	609.020324707031	2	35.1666	434
3.92759416	604.933959960938	2	92.0249	388
4.080461936	642.292602539063	3	25.5285	422
4.520825312	472.925811767578	2	49.3128	305
4.715965808	740.857116699219	3	24.3746	537
5.15330744	453.952362060547	2	79.1802	338
5.361942688	562.895812988281	2	41.1526	432
5.792168752	476.892913818359	2	36.585	324
5.958805552	525.067932128906	2	30.9954	381
6.381279216	736.9418	2	9.26077	340
6.59967684799998	827.032043457031	2	16.7155	560
7.159896336	386.922943115234	2	74.2499	227
7.28401836799998	683.872314453125	3	14.4272	384
7.72525433599998	585.960693359375	2	56.7139	460
7.93013560000002	615.157104492188	2	26.7949	430
8.35860963199998	717.968933105469	2	13.8335	388
8.55212739199998	774.889587402344	2	17.8075	474
8.98811076799998	464.174713134766	2	38.9216	360
9.21348304000002	481.931030273438	2	67.0809	423
9.63720750400002	676.049743652344	2	27.5936	520
9.93395344000002	672.895935058594	2	25.0428	503
10.490464416	664.964294433594	3	28.0525	530
10.829743984	384.048522949219	2	46.2052	390
11.256807825	435.075805664063	2	52.6484	375
11.49366032	691.869323730469	2	21.4076	547
12.053434945	381.908630371094	2	46.6798	364
12.567444176	344.946746826172	2	50.9438	336
12.855798832	887.924865722656	2	12.1602	464
13.417411968	762.982666015625	2	17.0413	479
13.961153408	402.064697265625	2	98.6822	365
14.188865728	474.922271728516	2	35.5054	370
14.616222528	550.041198730469	2	40.2816	451
14.897980257	808.0591	2	10.611	476
15.333206352	766.13916015625	2	12.1716	509
15.8756972	434.978820800781	2	53.9357	359
16.08356488	532.890747070313	2	33.8045	407
16.514564032	342.457275390625	2	44.6174	276
16.793938656	744.01123046875	2	14.0194	510
17.350421135	683.118469238281	2	20.3686	495
17.890436831	407.946472167969	2	66.0133	327
18.363296175	714.325134277344	2	17.2583	487
18.901916927	508.019989013672	2	44.2467	404
19.422276031	513.916870117188	2	35.9564	345
19.655623089	637.905090332031	2	23.9554	464
20.95795312	491.668426513672	3	27.5679	292
21.43511344	661.961791992188	3	17.9411	484
22.734167328	461.021301269531	2	42.8611	361
23.216188128	688.886657714844	2	23.3669	473
23.524916736	458.0384	2	52.3985	419
23.954259952	599.96	2	24.9445	407
24.4338772	498.973999023438	2	40.457	384
24.668127728	441.658569335938	2	34.7825	324
25.592722704	705.877258300781	2	17.8372	490
26.506327184	494.943572998047	2	41.5206	392
26.790751168	500.054595947266	2	42.2473	433
27.720672001	488.9033203125	2	30.9116	332
27.941424352	513.916381835938	3	33.5501	365
28.866645968	858.997497558594	2	11.1128	470
29.170647008	634.9485	2	23.26	467
30.476734303	548.008544921875	2	31.3288	405
31.378220959	417.941345214844	2	40.3919	361
31.674587183	823.877075195313	2	13.9266	438
32.238854625	378.934356689453	2	49.4677	359
32.721464848	424.949096679688	2	38.0133	370
33.614421857	469.586486816406	2	28.7265	270
34.089693345	464.937103271484	2	35.8523	303
34.540919265	1011.18096923828	2	23.9675	317
34.837071584	613.1864	2	36.4335	525
38.738057057	431.944671630859	2	42.0456	365
40.744003775	657.075744628906	2	25.0046	477
42.393969409	408.064727783203	2	62.0371	346
45.098292736	760.001831054688	2	12.5199	449
47.113733888	491.9253	2	26.721	340
47.37863144	496.003356933594	2	34.5906	410
47.931475936	683.872375488281	2	18.8055	466
48.472249152	540.8873	3	58.5423	446
51.581762656	632.929138183594	2	32.7296	468
53.213852575	424.439	2	42.215	386
53.732508175	683.5323	3	21.7723	475
55.767540369	488.919677734375	2	30.1793	309
56.968515872	842.850219726563	2	11.759	486
57.511162128	618.931762695313	2	34.1526	495
59.900947233	673.999206542969	2	23.2624	450
60.4196007529998	451.901916503906	2	54.7793	292
60.6513148159998	449.027770996094	2	48.8395	427
61.956651393	630.29296875	3	35.5742	491
62.50118304	516.880920410156	2	33.0536	338
62.967063072	597.9967	4	29.0421	450
63.4688102719998	846.003784179688	2	12.3379	522
64.004510592	646.0212	2	21.6925	463
64.5422860639998	414.918334960938	2	42.7397	364
66.5291858890002	804.960144042969	2	13.8352	476
67.070716257	597.996215820313	2	36.046	398
67.5493193599998	418.983642578125	3	45.7807	389
68.069421519	395.928314208984	2	79.5645	365
72.2686710070002	959.037841796875	2	7.08255	290
73.5497619670002	574.051452636719	2	33.2339	436
74.823735585	347.991821289063	2	46.2813	330
80.1298743370002	712.069152832031	2	10.9011	414
82.9343100799998	461.434326171875	2	25.7838	303
84.204022209	698.994873046875	2	12.7376	379
84.7384208170002	573.0861	2	33.6921	400
85.269660801	477.092254638672	2	37.7024	363
86.549490609	450.080871582031	2	36.0996	321
87.0619868800002	561.084167480469	2	24.8176	386
89.1167863999998	479.180908203125	2	34.6722	362
89.408683728	636.161987304688	2	17.4677	401
93.005953968	533.191223144531	2	21.2487	361
93.9110639200002	478.0635	2	19.8318	251
94.426547937	424.0786	2	35.7532	348
96.0827536309998	789.175903320313	2	20.4274	300
96.6157511509998	533.147033691406	2	20.3269	327
97.9087158079998	508.647796630859	2	15.3792	247
104.4959444	839.250061035156	2	8.41651	238
104.786894288	963.929077148438	3	3.71293	149
109.208238608	450.612945556641	2	20.2588	193
113.623145008	920.276245117188	2	4.16995	178
115.716184304	677.197204589844	2	9.43586	268
116.014168208	699.975341796875	3	5.95772	228
119.61401456	601.266174316406	3	33.7328	281
120.916947936	351.22314453125	2	121.337	306
123.6961352	755.916381835938	2	6.06213	164
125.75658384	478.591033935547	2	11.5848	166
126.27320328	525.067687988281	2	21.6777	298
126.563659791	849.976989746094	2	5.57808	189
130.150238096	676.048706054688	2	11.5513	252
131.067715472	737.989929199219	3	4.7799	229
135.021789648	615.156860351563	2	18.9555	317
135.552001408	808.057250976563	2	6.79694	206
136.080482112	434.978729248047	2	47.8307	289
136.595232912	700.310485839844	3	6.12573	213
143.94667744	724.065673828125	2	6.46662	186
150.148287504	441.075714111328	2	41.0588	263
150.668198592	906.897155761719	2	19.5403	131
151.196920416	479.039001464844	2	21.0957	238
153.612966465	691.869018554688	2	5.44233	196
155.298198176	506.190826416016	2	19.7738	283
156.583270048	680.969055175781	3	9.07799	242
157.510744096	695.022766113281	2	11.0588	247
160.696303824	490.064117431641	2	18.6538	247
163.867108576	657.0765	2	11.8594	247
165.539941857	856.074829101563	2	5.31375	172
168.719642192	1001.30096435547	2	3.88102	127
169.638728192	435.075622558594	2	49.8973	292
170.920723537	408.064666748047	2	29.2538	237
174.835477969	966.924255371094	3	13.5677	98
179.137887377	724.065551757813	4	7.90604	198
180.053613632	506.054565429688	2	20.9799	268
180.570607137	512.191040039063	2	36.368	250
181.842074673	491.134613037109	2	18.46	255
183.120920321	479.101593017578	2	25.4946	225
185.909108048	795.182250976563	2	7.24724	194
189.846892896	731.187072753906	3	9.45921	205
190.382635648	894.019470214844	2	3.48637	139
195.070648961	705.092163085938	2	13.6315	231
197.863856015	464.174835205078	2	39.0402	295
200.275156543	453.952239990234	2	47.88	250
200.561480097	495.056610107422	2	28.592	244
202.249754207	560.207336425781	2	26.6017	284
202.772606865	491.180480957031	2	23.0274	298
203.290871633	862.171264648438	2	6.04987	191
206.094275183	573.083801269531	2	44.0848	341
206.389288271	667.1765	2	14.0993	310
206.821918335	963.92919921875	2	3.5595	133
210.383813199	709.2178	2	11.792	307
211.301420657	450.080871582031	2	82.1938	277
211.818274672	652.177	2	7.27409	209
213.486729984	533.191101074219	2	20.8562	293
213.776771696	875.0488	2	6.23323	188
215.470691136	477.092315673828	2	28.1969	254
221.285685312	479.180511474609	2	29.052	296
221.802303696	837.2080078125	2	6.38947	235
225.362469888	663.172912597656	2	22.7144	312
230.434383536	766.13916015625	2	5.77731	255
233.617154	717.96875	2	11.2943	290
233.910911728	508.051	2	10.4546	176
236.734841072	533.14697265625	2	19.3143	252
239.150911041	644.2001	2	11.9856	254
240.458029409	472.925598144531	4	22.6119	240
242.50383296	699.975891113281	3	5.46261	211
243.807927537	351.223205566406	2	42.9484	286
244.093775425	920.2765	2	3.40748	99
246.554011584	839.25	2	5.49828	156
250.138299184	927.148986816406	2	10.6848	155
252.938599376	478.5915	2	20.4413	217
255.346295232	827.031433105469	2	6.45195	190
256.264901376	434.978759765625	2	43.6809	268
256.775406992	946.161865234375	2	3.4757	97
264.098106432	724.065490722656	2	8.15799	173
268.397751039	718.983459472656	3	6.05769	240
270.467112816	441.075714111328	2	47.8284	267
271.3715572	483.118286132813	2	28.0358	269
273.410635439	549.139282226563	2	32.0805	409
273.710010831	718.199951171875	2	26.3906	425
274.160995439	586.157653808594	2	28.5784	437
274.458627871	803.160400390625	2	6.24558	298
274.883979439	784.187255859375	2	7.75449	300
275.178379183	681.181457519531	2	14.5284	360
275.605838543	850.207824707031	2	7.27818	298
275.901339903	737.139282226563	2	7.54455	293
276.324322624	874.276306152344	2	6.01375	231
276.6141984	755.218383789063	2	7.11843	266
277.164551633	784.22119140625	2	6.29117	240
277.451816001	535.798950195313	3	8.05999	219
277.878789153	615.159362792969	2	29.5993	354
278.173161584	850.2427	2	3.54429	196
278.590776353	916.263488769531	2	5.68127	235
278.881524033	813.223937988281	2	7.54303	324
279.306757345	982.2852	2	3.72526	164
279.596014209	879.245056152344	2	7.2544	285
280.020485057	898.184143066406	2	4.72363	210
280.308108	793.250366210938	2	9.46178	261
280.858221968	385.733795166016	2	73.7676	273
281.146628303	556.615661621094	3	42.6217	412
281.584454833	410.702362060547	2	13.676	257
281.870208929	714.3246	2	5.5763	161
282.286441073	771.840148925781	2	3.28325	134
282.682680401	992.439270019531	2	3.86349	251
283.220043921	563.214416503906	2	27.9808	341
283.5150576	367.169464111328	2	35.7449	370
283.941780832	482.666564941406	2	16.3234	200
284.224538704	945.265686035156	2	5.31129	247
284.646633488	1020.94873046875	2	3.91941	170
285.050625904	1077.30749511719	2	4.44097	181
285.58289328	734.287719726563	2	8.01652	223
285.994118032	1049.12768554688	3	12.0761	178
286.52709504	782.304016113281	2	8.04568	181
287.435325824	415.164672851563	2	38.9632	335
287.725585552	737.9907	3	6.4684	297
288.156308272	933.285522460938	2	8.12963	153
289.453417248	424.077575683594	2	21.5189	302
289.969519424	435.075408935547	2	43.4539	329
290.258290928	490.063812255859	2	14.807	285
291.207375632	409.185577392578	2	57.5232	337
294.401556128	472.09375	2	16.9778	241
295.692888657	731.1859	2	4.07762	168
296.607251104	485.179901123047	2	30.2289	251
296.893455665	436.202026367188	2	19.4356	327
300.106044865	657.172058105469	2	9.67713	268
300.642439697	512.190551757813	2	65.7925	270
301.164897313	453.786224365234	2	26.6609	288
301.682261024	393.059020996094	2	51.4051	250
302.958976769	367.149	2	32.0192	333
304.994553264	915.255249023438	2	8.60983	162
305.281089728	847.850646972656	2	4.1667	194
305.836798865	478.218292236328	2	13.3221	271
306.354286048	470.1748046875	2	34.3723	271
306.873140049	945.767333984375	2	3.26448	139
310.814919057	360.736175537109	2	22.3862	249
311.102206896	885.269958496094	2	5.30557	167
311.527782897	965.134948730469	2	3.45134	139
312.447762129	547.243896484375	2	22.3395	277
313.365614193	711.189025878906	2	11.3079	258
313.660670385	554.207336425781	2	30.3065	269
314.085351056	814.154479980469	2	8.18241	302
314.377612337	835.160339355469	2	6.15107	243
314.797958545	981.303100585938	2	4.39032	188
316.096305392	724.065246582031	4	6.67952	242
316.63683336	575.212280273438	2	17.9698	299
316.929345951	695.022644042969	2	6.84035	227
317.355280816	705.189	2	4.12775	112
317.6406656	795.181396484375	2	5.91289	201
318.582271088	464.174468994141	2	43.0815	280
319.104431568	847.3325	2	3.92857	160
320.419237024	655.1973	2	16.4474	320
320.717081296	776.1682	2	4.97904	177
