MS:1000894_[sec]	MS:1000285
3.85752768	6233820.5
26.09596128	6976792
27.36870912	17765.962890625
42.79864512	26491.638671875
55.32209946	4366.39013671875
56.44676826	7084.08203125
68.28105594	29183.076171875
79.74060474	3835.59692382812
97.39745466	6577100.5
98.7976329	18955.341796875
112.13264922	55204.8125
124.8157257	22191.603515625
125.94053178	197502.359375
143.6094345	6750186.5
166.08036858	6638858.5
167.4808233	22326.435546875
178.96278522	5269.9541015625
196.5657273	6879903.5
219.05174106	6582698
220.42952538	28907.173828125
227.39753856	2278.78784179688
245.04420576	6389188.5
267.85152096	6170090.5
289.69118016	6591440
311.66555616	6684441
333.54396864	6644400.5
334.93703904	24457.5546875
342.00269568	6981.9873046875
359.69470272	6131196.5
381.96899328	6602924.5
403.83986874	6783327.5
405.22605216	10100.099609375
413.3553648	7802.5185546875
431.19810714	5921416.5
454.22965242	6377974
476.0775561	7013384
497.92397178	7401746.5
519.80234592	6789385.5
521.22583104	12334.0537109375
528.61260192	4347.68017578125
546.23861664	8130614.5
547.84684416	10341.931640625
559.6622505	4204.65087890625
577.33185312	7389980.5
600.31297722	6533705.5
601.72145946	25173.484375
611.2917801	29642.7109375
628.95348378	5951342.5
651.24286074	6241245.5
673.18768218	6439638
695.00491098	7167090
716.88291456	6896328.5
718.27564128	14912.4111328125
729.83332608	20354.640625
742.04398176	6742.35888671875
743.16788928	7579.091796875
760.79474688	6582176.5
783.19489344	7016092
805.13202042	6667346
827.0015721	7508225.5
848.84091354	6859848.5
870.70530234	6555834.5
872.11333914	22365.16796875
881.53998138	37401.9375
899.23965114	7330320.5
921.68839002	6893349.5
923.08892736	3632.38916015625
936.168864	5328.91162109375
953.98867392	7460304.5
976.31047104	6629544.5
977.70262272	7632.638671875
988.5847104	3852.52514648438
1006.428888	6428547.5
1007.8238688	18933.216796875
1020.67744314	11776.8046875
1033.19507226	4176.53125
1034.3190777	5101.66796875
1051.99103034	6870628
1074.45074586	6630934.5
1096.31305722	6877542
1118.2587177	6940268
1119.68157018	32178.134765625
1136.67084954	17520.791015625
1149.07488186	3395.087890625
1150.2360969	5214.12548828125
1167.90809664	6931607.5
1190.33205792	7926578.5
1191.75533658	7823.3525390625
1199.44235898	10695.716796875
1217.1947433	7241228.5
1239.48456576	6831951
1261.9092528	7791196.5
1283.91362874	7425452
1305.80711034	7193634
1307.21515578	8177.65771484375
1319.1786729	11049.0791015625
1336.87074618	6643291
1338.27342522	10515.6787109375
1354.40522394	9143.3486328125
1366.77359514	3918.63720703125
1367.90404698	4888.86767578125
1385.58225594	7260903.5
1387.0134729	9734.8388671875
1399.49446938	4792.95849609375
1417.3061001	6729239
1439.65514016	6752210
1461.49463808	7033671.5
1483.34164506	6500286
1505.1811008	8272776
1527.1857168	8558264
1549.15417056	7485269.5
1550.60703648	16475.0234375
1559.59231104	3156.38208007812
1577.2548825	8850732
1578.68099808	17483.8359375
1594.53662298	9864.56640625
1607.02200762	30136.025390625
1608.14580666	4263.5185546875
1625.81687232	7244435.5
1627.25556192	5862.537109375
1639.39026426	5065.50830078125
1657.18033626	7515390.5
1679.6360313	7222134
1681.06731162	3480.3671875
1694.32705728	52004.53515625
1712.1320169	7386728
1734.52807194	7250253.5
1735.9662057	2617.53369140625
1748.55837114	5151.8271484375
1766.4533328	7672731
1788.93844794	6642701
1790.36953056	12750.646484375
1803.1340832	3690.97485351562
1820.9841033	8185895.5
1843.8741561	7153734
1865.73556794	7098141
1887.81664026	9429004
1889.31519258	23808.08984375
1899.3642537	2763.55322265625
1917.04134522	7371184.5
1939.4139801	7235942.5
1961.87618586	7012817.5
1983.74538426	7205362.5
2005.7423289	7433253
2027.61945978	8623853
2050.0515024	7537775
2071.966968	8638294
2093.84294586	8380305.5
2115.88585344	7047104.5
2137.79341344	7900303.5
2139.22356858	1512.69372558594
2151.81713082	2784.70434570312
2169.66562368	7069777.5
2192.0007753	8301340
2213.8326489	8062883.5
2235.80718336	7647365
2257.64654202	7920605
2279.5700496	7096214.5
2281.02380832	17738.470703125
2292.44489088	4960.93310546875
2310.12283194	7517491
2332.48044762	6672462.5
2354.52948378	8308315.5
2376.3839088	7606935
2398.26862848	7486689.5
2420.12358432	8729004
2442.04723776	7858802
2443.46169504	15589.826171875
2454.8164425	3003.96728515625
2472.44207136	8068004
