MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.034160112	73073	1.26125	20
0.454904112	163527264	25.9126	1079
0.7810251	158406032	25.7067	1021
1.1072721	169604416	27.3405	1106
2.23812312	166744368	26.6239	1049
2.65774314	174550160	26.9225	1070
2.98399614	162297456	25.6979	1086
3.31048512	166360016	27.2748	1060
3.63836412	157075360	24.3825	1019
4.03959912	173006864	27.102	1050
4.44172812	162227072	26.5138	1104
4.76909814	165289024	26.6992	1146
5.09421912	178242944	27.4288	1052
5.49458712	185788256	28.1985	1053
5.81971014	186582528	28.1533	1001
6.1470702	181226912	27.0132	1126
6.4748184	164870064	27.513	1095
6.8024382	170364560	28.6993	1103
7.1308092	161662000	26.9446	1114
7.4601852	152446032	25.9199	1092
7.788309	164434912	27.53	1096
8.11842	161274816	25.9321	1125
8.445543	166262944	26.2167	1091
8.847795	169224704	26.7143	1089
9.2746572	169759520	26.2444	1074
9.601401	175182736	26.691	1094
9.9297744	159041632	26.3298	1093
10.259526	166075696	27.0354	1171
10.5895152	151946448	25.6661	1119
10.9180104	166613888	27.7518	1135
11.246133	173049888	26.4386	1141
11.572389	181518000	27.508	1093
11.9006244	161969936	26.8867	1127
12.305373	158191680	27.1794	1114
12.7309932	155793968	24.5123	1046
13.06086	153006576	26.2276	1110
13.3902354	153189856	26.5876	1146
13.719726	163871440	26.8503	1121
14.049231	159428928	25.7569	1146
14.378343	158175200	26.4521	1084
14.7060852	164130592	26.826	1106
15.034209	166839488	24.7213	1117
15.4370772	168353584	26.2357	1069
15.8593212	156474896	27.1168	1110
16.1877042	158299168	26.4095	1092
16.5163182	167342880	26.4305	1134
16.8453144	160906720	26.4496	1116
17.174178	165939728	27.3811	1176
17.501928	168486720	27.2462	1096
17.8299222	171874704	26.1469	1103
18.1574214	156434288	25.627	1112
18.486786	189812672	28.9734	1169
18.814161	176357744	26.8229	1073
19.140528	177651104	27.7885	1133
19.467159	185899952	28.3449	1038
19.7939022	180830496	27.4712	1100
20.1195174	178602224	27.531	1017
20.4472692	169785408	26.5292	1140
20.7768894	165173312	26.3894	1193
21.1033764	159455280	27.8638	1040
21.4328784	158683936	27.9185	1125
21.7617444	173736400	28.5463	1097
22.088871	169590256	28.2159	1092
22.4159844	173772032	27.7771	1130
22.7419944	153651952	25.7398	1017
23.0694834	168126992	26.2353	1072
23.399478	175258384	27.5569	1174
23.728467	160382880	25.2096	1108
24.0585942	165972720	27.8343	1187
24.3882174	166174784	27.0741	1170
24.7163352	168214368	27.3953	1121
25.044324	165993680	25.6404	1069
25.3734594	162066080	25.1727	1096
25.7025744	160380352	26.0162	1131
26.0311944	159730496	27.1537	1138
26.3604372	161526448	26.4544	1159
26.6881914	171686976	26.9406	1117
27.0176742	155288784	24.9494	1100
27.345927	172595984	28.3227	1145
27.671553	172374976	29.5123	1022
28.000416	162957872	24.9482	1103
28.3304082	158452592	24.9002	1193
28.6600404	164016560	24.8053	1213
28.9890324	159904112	25.7122	1166
29.3938932	143420384	23.8126	1167
29.8211394	158986080	25.3403	1113
30.1500222	162890000	24.8308	1109
30.478755	167347024	25.2688	1156
30.8076324	169357824	25.7606	1146
31.136496	160690208	24.7642	1094
31.46499	161164944	26.4269	1155
31.8691314	164959120	27.0107	1217
32.362488	169127344	26.1134	1113
32.9477292	149162672	26.4372	1070
33.35034	178484080	27.6792	1098
33.9004662	166163584	25.7575	1090
34.2285942	164055872	26.432	1119
34.5569604	172237760	27.4609	1136
34.9599534	169410512	26.9489	1113
35.2893234	150661744	26.5757	1167
35.6183112	164397856	25.0496	1145
35.9455572	168176304	26.6117	1102
36.3478182	172789008	26.0773	1103
36.751047	161196144	26.2582	1121
37.081044	161266928	26.2034	1159
37.4086632	169686144	25.8808	1136
37.7371602	169528608	27.4086	1107
38.0650302	170387568	26.391	1143
38.3930304	165147504	25.6969	1108
38.7207714	169610992	26.9074	1086
39.0487764	166702496	26.1194	1092
39.4537692	157068736	26.4652	1159
39.8865132	173400464	25.6717	1066
40.215627	160688192	26.0555	1119
40.5446304	164554448	26.4124	1138
40.8714942	186931296	27.4141	1097
41.198871	174511024	27.7907	1087
41.526117	185674528	27.0132	1149
41.8539882	170211536	25.4747	1086
42.2550984	175373520	26.4615	1120
42.6770934	163467248	26.7017	1172
43.0054692	165662160	26.5389	1164
43.334712	166177712	26.0553	1173
43.6642152	157971280	25.8762	1103
44.0678334	162333152	26.9042	1199
