MS:1000894_[sec]	MS:1000285
2.048641524	4812.7407
27.53370144	12718352
47.34054	12819291
67.1478012	13428749
84.3400764	413176.91
89.7914376	181840.17
95.2963164	77720.945
100.7496576	130493.78
106.1941176	102966.02
111.6389988	89806.07
117.1964988	38259.824
122.6414376	173388.14
128.1533364	14808.856
133.6586976	16353.596
140.75226	14716584
160.4245212	12015060
180.15678	11846180
197.3567988	98034.602
204.3589824	13345401
221.5505376	111065.51
228.6282024	12348927
248.4060012	12476903
268.1680824	12605320
285.3596988	44700.883
292.42998	13162495
312.1695612	14076599
329.3686764	75966.766
336.4542612	12453180
353.6542188	8086.4263
360.75456	12213524
380.538612	12356741
397.730412	44504.371
404.74854	14848468
421.94862	17759.607
429.0408	11862732
448.79526	13921917
468.602892	12600580
488.395188	11803005
505.595448	252099.11
512.64252	13340993
532.366668	19874986
552.07638	16494819
571.85424	15000273
591.653628	16641070
611.445672	11189917
631.22364	12823503
650.94012	17240108
670.680432	14963594
690.472152	12818492
710.24958	15473443
730.04904	13684738
747.248328	47719.316
752.7528	4990.5347
759.82374	12784928
785.555892	13495079
805.333428	16037684
825.132852	13877418
842.332572	39396.547
849.433032	13662771
866.625012	24293.227
873.65016	16693385
893.360232	14256042
913.15224	18321648
932.8392	16463246
952.579512	12200533
969.77772	47509.684
976.81878	12055701
996.558408	12763852
1016.328312	11932061
1036.127592	12344832
1055.875392	12692203
1075.630032	12905828
1092.828888	5334.3369
1099.906668	13410141
1119.601512	13589755
1139.319252	14187891
1159.02144	15011645
1178.760708	12728700
1198.485468	13319075
1218.165192	15714906
1237.88988	14154265
1255.089168	37762.273
1260.593568	49301.18
1267.559532	20811458
1287.217188	13702044
1306.919592	12535549
1324.118268	74304.688
1331.211672	12612842
1350.891	13081058
1370.675772	12005848
1390.415832	11941769
1410.185268	11936584
1429.947432	12375658
1449.71766	11826256
1469.487492	12073665
1489.22712	12167473
1509.026832	12232330
1528.774128	11896986
1548.46908	13195256
1568.268288	11821202
1587.98574	12134128
1607.733	11886649
1627.495308	12546773
1647.24264	12500495
1664.43408	16427.869
1671.444648	12332668
1696.7565	12738329
1716.481188	14986537
1736.19108	13298478
1755.863172	14491031
1775.565972	12588387
1795.253112	13766801
1814.903028	13063456
1834.620048	12354858
1854.35946	13828116
1874.054412	13267561
1893.74148	14244751
1910.933352	365276.62
1917.92862	13564846
1943.819928	56475.383
1950.83838	14998832
1968.038532	142621.83
1975.01094	14705350
1992.20958	97318.07
1997.66178	131677.62
2004.537312	16054494
2021.730588	107595.1
2027.181312	85585.016
2032.77636	36105.902
2039.697	18135684
2056.88934	25788.336
2063.966652	16050475
2089.811268	12442676
2109.5361	16298878
2129.215788	16958220
2148.80616	16909410
2168.478252	12548113
2188.210032	12962307
2207.882268	18406094
2227.637592	13628496
2244.836412	48186.871
2251.809288	17484482
2277.068868	12198228
2296.77912	16842516
2316.43584	16671632
2333.634912	141661.3
2340.593028	13607550
2357.792568	7243.8501
2364.795108	15317908
2384.497728	13241282
2404.26036	13223611
2424.030192	13105068
2443.687272	20419744
2460.878892	79416.234
2467.783872	16230591
2484.975852	39500.867
2491.94106	18878368
2509.133292	161064.59
2514.58524	13708.521
2521.55862	13338051
2538.757332	18390.344
2545.685352	13108569
2571.884748	57100.551
2578.880448	12691137
2596.07232	109022.01
2603.15712	13054032
2622.852252	12535432
2642.55408	12265669
2662.293852	12158139
2682.01908	12825509
2699.20998	389719.44
2706.228288	12072044
2725.975692	12259119
2745.692712	12110549
2765.432952	11951715
2785.187772	11760751
2804.912388	12194185
2824.629192	12414763
2844.361908	12044592
2864.131668	12124556
2883.826368	12358689
2903.528628	12085153
2923.245468	12282916
2942.962632	12833936
2960.161632	33600.359
2967.20226	12974117
2992.611888	12719306
3012.337188	12243588
3031.986528	15610293
3051.636192	21829522
3071.3985	13807756
3091.0707	13816126
3108.27024	4066.2061
3115.325412	13130562
3135.035232	12768668
3154.78278	12673123
3174.462252	14604133
3194.149392	14000026
3213.8442	12410088
3231.035748	81511.859
3237.93396	15228285
3257.62146	14935562
3277.301328	16688899
3297.0105	14819570
3316.675392	16438960
3336.400512	12505795
3355.982388	16854560
3375.617472	14160906
3395.342232	13073325
3415.029372	12283807
3434.68656	13490421
3454.32852	13328186
3474.046188	12097779
3493.823472	11777105
3513.495168	13672379
3533.219892	11901536
3552.892128	12639559
3572.53434	12540882
3589.733088	27246.135
3596.774112	11796404
3622.11624	11297888
3641.84856	13268443
3661.56612	13456865
3681.29844	13100072
3700.98576	11940684
3720.70296	13268083
3737.90124	379062.19
3744.8676	13241677
3762.06696	66661.617
3769.04736	12296431
3794.94576	147753.86
3801.89628	13086009
3819.09672	103224.95
3826.06848	13600147
3843.26856	96116.938
3848.71428	115844.99
3855.80592	11716022
3873.00528	79876.352
3878.51724	33815.801
3884.022	25869.496
3890.98044	13290005
3910.6674	12512967
3930.34752	13819024
3947.54688	13242.311
3954.6018	12987758
3974.33448	11486756
3994.074	11366544
4011.273	45864.414
4018.31424	11934190
4035.5136	44224.359
4042.51632	12465109
4062.22596	12679561
4081.9356	12360839
4101.63012	12456435
4121.32464	13598783
4141.0494	12031652
4160.75976	13121030
4180.43916	12086955
4197.63816	12025.459
4203.14292	42854.922
4210.1766	12286092
4229.901	12547821
4249.65564	12679696
4269.35772	12744042
4286.55672	214664.27
4293.54504	14110349
4313.1798	16116792
4332.82212	15923773
4350.02148	31951.209
4356.94176	21067138
4374.14112	12614.91
4381.14384	13396024
4398.3432	49659.598
4403.87748	71223.023
4410.86616	17688554
4430.49372	15765167
4450.03812	22572574
4469.74776	13000302
4489.41312	14704452
4506.6114	221217.95
4513.64472	12605279
4533.30936	12728509
4553.0568	12247741
4572.78192	12916611
4589.9802	117138.5
4597.0434	12864200
4616.73828	14742536
4636.47852	18600688
4656.1806	16224909
4675.86756	11751267
4695.51708	13339001
4715.21196	13431528
4732.41132	7211.209
4739.41404	14550580
4759.06392	14896620
4778.7066	15308422
4798.35576	19982550
4817.96064	16512274
4835.15964	14480.59
4842.15552	12690026
