MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.034042113	61257	1.32059	16
0.452417112	76980864	16.1302	1140
0.78228714	70988232	16.1385	1103
1.11228714	69793720	15.8994	1079
2.24639412	67505872	15.6064	1099
2.9762601	70089960	16.3153	1061
3.4032471	66821808	16.0296	1076
3.7332501	71898360	16.1439	1084
4.0633641	66998628	16.1663	1042
4.39336614	77437136	16.7018	1153
4.72298814	75183672	15.7044	1189
5.05299114	85654216	16.3169	1200
5.38285314	86857264	17.6416	1165
5.71223712	80938936	15.4315	1235
6.2088414	74393216	15.6984	1179
6.759828	71189992	15.5346	1098
7.1647062	71088496	15.0808	1125
7.5697002	78109120	16.3564	1181
7.999062	85906872	16.5778	1199
8.3289564	68243232	15.3478	1135
8.659065	75082504	16.1893	1183
9.0643074	72412264	15.7383	1145
9.394053	68949264	15.0442	1122
9.7239162	73490984	15.4128	1192
10.0539204	78107080	15.5456	1246
10.458663	70235992	15.8079	1109
10.788156	67316464	14.6779	1114
11.118147	60576492	15.5035	1098
11.4481512	72356328	17.1231	1082
11.7778884	63324664	15.8418	1022
12.1077594	60403048	16.3152	1006
12.4376292	64828240	15.9955	1060
12.7676262	68108008	15.7556	1115
13.0976202	66714992	15.673	1090
13.4277402	66158284	16.3693	1097
13.7577372	66612736	15.566	1105
14.0876082	69647088	15.7829	1104
14.417604	67110696	15.8336	1118
14.746974	69592832	15.923	1098
15.0763542	63064472	14.8157	1113
15.4817202	68764216	15.6252	1054
15.912084	62599820	16.5379	988
16.2419634	80219104	17.1493	1145
16.5719514	92398840	18.0489	1123
16.976703	85699520	17.209	1165
17.30619	68582120	14.9728	1095
17.6359392	63529464	15.2906	1086
18.0406794	72264216	16.3103	1088
18.3701874	78731544	17.0091	1152
18.700302	68421360	15.0029	1112
19.0303014	69336384	15.8632	1132
19.3596642	84385976	19.2119	1062
19.6896612	80405032	16.7018	1126
20.0195394	72733216	16.1955	1134
20.349651	64338964	15.4257	1103
20.679525	71955776	16.2653	1090
21.009393	69011608	16.5973	1030
21.339021	57118192	15.9516	967
21.668385	66963740	15.4199	1086
21.9982554	73747328	16.0996	1144
22.328127	68787232	16.4927	1060
22.6579974	71946184	15.9142	1189
22.9878672	64750752	15.1553	1114
23.3177382	73074576	15.5588	1187
23.6477334	70303864	15.7632	1141
23.9776032	66212708	15.0686	1149
24.3823554	72262856	15.9703	1115
24.8102184	81586520	16.0623	1261
25.1400972	72655440	15.7189	1143
25.47021	69879200	15.4094	1136
25.800213	70554432	15.3403	1175
26.130075	71721920	16.1096	1116
26.4602034	71344112	15.7826	1138
26.790192	75164728	16.0438	1168
27.120195	68622160	16.5499	1064
27.45006	69092104	15.5751	1078
27.77994	62290092	15.4956	1080
28.1098002	79785184	16.8054	1158
28.4396712	76430312	16.7926	1110
28.769418	76404560	16.5063	1128
29.0995374	73352016	16.9341	1096
29.4290334	70352984	17.6466	1040
29.7591534	59177160	16.131	1005
30.0890244	60928292	15.5318	1080
30.4184022	59860152	16.1085	1049
30.748281	73195888	16.5636	1127
31.0782612	72346248	16.3786	1139
31.4083884	77031008	15.6688	1192
31.7382534	77647640	16.6889	1174
32.1430044	79039208	17.1727	1153
32.6889894	75306048	16.0671	1137
33.0937344	70303504	17.498	1052
33.5893614	71038456	16.7569	1054
34.1767284	68628112	15.9495	1088
34.6732164	67485568	16.3675	1072
35.2345884	61687616	15.6011	1090
35.5644522	62750676	15.0423	1039
35.894457	68388536	15.6537	1109
36.2240682	73731576	15.6714	1127
36.5534472	69787032	15.7819	1121
36.8828184	66738456	15.5687	1063
37.2128124	66926192	16.2613	1061
37.542804	65855684	15.7662	1078
37.8726804	58880424	15.9011	1000
38.2026774	59716932	15.2578	1022
38.607537	69551472	15.8757	1111
39.0421632	71788560	17.3167	1040
39.3720282	70349056	16.3191	1118
39.7019064	65195784	15.9671	1068
40.0318944	66387604	16.577	1051
40.3618962	67926648	17.5539	966
40.6918944	63600184	16.7643	1037
41.021763	56498444	15.5032	1014
41.3517522	67051680	15.6275	1107
41.6817564	79646856	16.8681	1147
42.0113772	68622392	15.8093	1129
42.341373	77621008	16.4218	1138
42.6714864	64994068	15.9137	1060
43.0762284	81219144	17.1731	1159
43.5035982	82656960	18.2942	1098
43.833594	85314760	17.1356	1149
44.1635982	71576856	16.5518	1113
44.4935862	90762424	16.5015	1248
44.8237062	82598744	15.9799	1158
45.1535772	90490456	17.8378	1189
45.4835724	83685896	16.8289	1197
45.813693	79754768	15.8964	1184
46.1436882	76812184	15.2695	1178
46.4735592	80042096	16.5163	1146
47.060925	76944352	15.136	1226
47.608803	83417832	16.0872	1221
48.0410382	86921192	16.4385	1258
48.3704184	91126352	17.5395	1222
48.7002894	68398848	15.474	1145
49.105032	77068712	16.6271	1145
49.434402	65222080	14.7067	1140
49.7643984	79294136	17.3066	1109
50.1691362	77362800	16.8467	1050
50.4986334	73515864	15.831	1135
50.8285104	79490432	17.5029	1097
51.158373	71860864	15.9641	1124
51.563367	65342212	16.3823	1070
51.8931162	72289768	16.5146	1103
52.222983	70922624	15.7391	1173
52.627731	58675516	15.0901	1004
52.957608	73147664	15.9933	1104
53.2876032	67728184	15.313	1097
53.6173494	69449424	15.4322	1186
53.9469714	67680768	14.9569	1166
54.2768412	73722872	16.4702	1149
54.6815772	64816644	15.6331	1049
55.011081	64111128	15.7467	1042
55.340451	70978064	16.9013	1092
55.669815	65036864	15.912	1045
55.9993104	87836632	17.6315	1163
56.3286882	69705864	15.6001	1130
56.658678	81235112	16.7309	1142
56.988558	65355568	15.8399	1094
57.318426	71016464	16.7116	1112
57.723168	71951272	15.8477	1145
58.1484132	68377632	15.8267	1072
58.4782782	66023896	16.101	1063
58.8084054	67715824	15.4872	1119
59.1382704	72932912	15.9474	1153
59.4681474	68583984	15.9361	1108
59.7977694	70227240	16.17	1145
60.127758	84360016	16.6677	1163
60.457626	62700184	16.0853	1084
60.787632	72963872	15.49	1191
61.11762	74897536	16.4527	1139
61.447614	66842444	15.5448	1097
61.777482	61473088	15.191	1099
62.107356	66809112	15.9643	1054
62.512098	69402776	15.6538	1101
63.06159	70731528	16.2341	1130
63.466338	69297864	15.4433	1140
63.87108	67148416	15.4788	1068
64.417332	76461344	15.9955	1157
64.822074	69422944	15.7204	1099
65.318196	72673432	15.5476	1160
65.723058	69878808	16.0967	1102
66.269424	66421176	15.8431	1034
66.599178	89638872	16.925	1249
66.929172	93404856	17.259	1238
67.259046	70708704	16.6478	1090
67.589166	74044384	17.4875	1092
67.993914	72595072	16.3039	1137
68.32365	71309232	16.2594	1093
68.653524	76248824	16.3596	1141
68.983392	80957552	16.19	1235
69.313392	81395600	17.1452	1124
69.64338	75970408	16.6672	1134
69.973254	72581872	16.4515	1088
70.30338	70418384	15.2772	1198
70.63338	71892544	15.9684	1097
71.038122	73437720	17.3182	1054
71.463732	69743080	15.3464	1109
71.793606	56126180	15.4019	1012
72.1236	71097344	15.8589	1105
72.453468	71334384	14.995	1192
72.783348	72731608	15.9255	1124
73.113336	64106412	14.6982	1098
73.443342	71132816	16.2366	1118
73.938948	67022584	15.6802	1087
74.268576	73733184	16.1802	1145
74.598204	69287896	15.7143	1129
74.927688	62953508	15.7866	1063
75.332688	73086760	16.1345	1148
75.662436	69195504	15.9143	1126
75.992424	68814640	15.773	1057
76.321794	70803656	15.5883	1155
76.65129	63519016	15.4942	1072
76.981038	67130088	15.6017	1096
77.310918	69438584	15.9834	1139
77.64078	69055312	15.9428	1117
77.97078	80984984	16.4635	1196
78.300642	75670424	16.57	1143
78.630648	76893936	16.3052	1149
78.960762	67846472	15.8908	1109
79.290252	56672528	16.0254	936
79.619634	73409440	16.753	1092
79.948998	63326908	15.8908	1077
80.278998	67163288	15.254	1100
80.608872	68773088	15.5319	1127
80.938614	66111344	16.1189	998
81.268476	62971552	15.564	1096
81.598482	72480176	15.669	1124
81.928344	66196120	15.8281	1053
82.258464	61768296	16.5104	1004
82.75521	70698448	16.9289	1087
83.184078	62142812	15.7109	997
83.514084	73612528	15.6828	1132
83.844072	67760192	16.1481	1079
84.17394	68973376	15.3918	1097
84.503934	71700664	15.7292	1103
84.833682	81080496	17.2256	1112
85.163562	76129784	16.3253	1129
85.493676	68281112	15.9756	1111
85.82367	72196832	15.8679	1139
86.153538	70088848	16.0457	1140
86.483538	72956440	15.6731	1182
86.813406	64785700	15.6744	1119
87.143406	67270128	15.0922	1111
87.473406	67532464	15.8311	1141
87.878268	71192640	15.6266	1161
88.42851	70173256	15.6265	1131
88.758384	70687472	15.6101	1153
89.088012	70663688	15.7352	1111
89.418126	66761948	15.7741	1127
89.748126	66993168	15.5814	1045
90.078114	64181000	15.4556	1074
90.407994	68665552	16.5257	1063
90.81273	74590992	16.4788	1131
91.142484	69695224	16.1314	1117
91.472472	65354976	15.8424	1104
91.802472	69403696	16.1507	1070
92.13234	62112700	15.9072	1027
92.461842	69244712	15.6125	1101
92.866842	67312144	15.7818	1058
93.271584	62993512	15.6088	1045
93.676452	66383276	16.0637	1054
94.229442	62818836	15.5152	1067
94.634304	67253008	16.0174	1084
95.039172	58614232	15.7623	983
95.58954	64097572	15.388	1076
95.99442	73371384	16.1241	1132
96.399156	88429960	19.367	1087
96.82491	65566896	15.2609	1114
97.15428	77455176	17.1605	1137
97.483776	73506880	16.078	1154
97.888518	69676144	15.7349	1102
98.21826	72344000	16.2165	1149
98.548386	60363840	15.4522	1041
98.953374	60771968	14.8776	1083
99.283128	58255948	15.7526	1039
99.61299	79670200	16.0203	1172
100.017984	72791016	15.7834	1180
100.347738	73140824	16.1974	1163
100.67748	74830752	15.9866	1158
101.007348	66311588	15.987	1047
101.337228	68978304	16.2751	1085
101.74197	70435672	15.9359	1155
102.071712	78745048	16.8354	1114
102.40146	65545804	16.6079	1047
102.731208	70686144	15.8777	1109
103.060836	72617688	16.0816	1088
103.390698	65689864	15.4642	1042
103.720566	66014908	16.2203	1024
104.050566	74139320	16.3516	1141
104.38056	78323480	15.7919	1195
104.710056	95048784	17.9318	1187
105.040176	77308704	14.9461	1284
105.369546	83324016	14.8911	1345
105.699414	76737152	16.8125	1120
106.379412	73140320	15.0496	1232
106.806018	89283408	16.9033	1216
107.135898	75154560	14.8561	1189
107.466012	73904696	14.5803	1241
107.870754	67197352	15.7742	1141
108.275628	69097032	14.8102	1161
108.605118	73045712	15.2139	1188
109.009998	83376544	16.2791	1208
109.339746	84132464	17.2891	1125
109.669746	85613832	16.6788	1231
109.99974	77206648	16.1325	1147
110.329728	70975016	15.7224	1149
110.659602	70078488	15.8841	1127
110.989476	82305736	15.3982	1284
111.319344	82822288	15.3277	1293
111.649332	71176072	15.4087	1137
111.979338	79298792	16.0657	1185
112.384074	83958296	16.3863	1182
112.93182	73032032	16.8811	1128
113.261568	79138464	16.7539	1132
113.591436	71571688	15.6008	1157
113.921436	81343200	17.9315	1141
114.251556	71131112	16.4201	1104
114.58167	74588240	17.2782	1094
114.986412	91786432	19.0059	1133
115.316166	86122272	15.5285	1270
115.646034	81382160	15.6771	1229
115.976034	81273880	16.307	1177
116.306148	83019848	14.8728	1308
116.636154	89734360	18.4008	1167
117.040884	70612872	14.2486	1230
117.445632	72788776	14.0867	1282
117.85038	72791376	15.0213	1221
118.281624	77421136	16.1397	1195
118.611252	66833584	14.7536	1195
118.941114	71993864	15.2342	1163
119.271114	72278880	14.9379	1185
119.601114	74397648	16.119	1147
119.930982	66768064	15.1301	1133
