MS:1000894_[sec]	MS:1000285
2.11218552	5358.144
27.18480564	16777988
46.9765872	17663220
66.7689048	17847016
83.9686824	170753.84
89.4429	34857.625
94.8874212	108594.6
100.34028	72541.5
105.7857012	69094.219
111.22974	56361.625
116.6830812	55707.91
122.1275412	39286.707
127.6328412	17778.832
133.2047412	16871.893
140.2908048	17381258
160.0751448	17929670
179.868006	17743624
197.0596224	57887.82
204.1675272	23132022
221.3592012	25160.061
228.4593048	21817984
245.6518824	43285.66
252.7670448	17963544
278.6715072	17296134
298.4632848	18497472
318.2636448	15890360
335.45502	50683.18
342.5478048	23220796
362.302848	18553752
382.102272	17168398
401.902272	17220812
421.694208	17298488
441.48672	17172882
461.27124	16838814
478.462932	34750.898
485.555868	19318376
505.341072	18222990
525.102912	23133148
544.902552	21453188
564.694848	19290586
584.494992	16254918
604.29438	19631154
624.057012	21234786
643.81878	18098012
663.611112	19372880
683.395848	17345774
700.595028	6538.0791
706.03974	243910.02
712.983312	27402500
738.911808	17389.186
746.005428	17614850
763.20468	54740.758
770.297148	17879338
787.489632	32530.092
794.589768	16622512
820.32192	16445084
840.1212	16528490
859.92138	18088162
879.683148	16408033
899.475732	17288792
919.268208	17180186
939.06792	15828183
958.867452	16619511
976.059288	10744.734
983.151828	18653398
1008.8937	16333.365
1016.001432	16690351
1035.78642	16514931
1055.578428	21241010
1075.363668	19774418
1092.554712	18194.215
1099.648188	18387808
1119.42504	19323110
1139.232852	18387560
1159.032492	19410622
1176.216588	4171.9038
1183.30974	18941794
1203.09408	19194890
1222.901568	18315276
1242.693468	19270378
1259.885592	17956.877
1266.978168	20718002
1286.748072	19459426
1306.5102	19617494
1326.273048	19449656
1343.464452	21082.604
1350.557532	18972976
1367.748792	8356.2295
1374.8418	16569067
1394.62668	15161345
1414.41876	17744884
1434.203712	17892552
1453.995648	19749174
1473.79572	19560590
1493.595288	16463672
1513.38762	18335080
1533.19464	21762478
1550.386188	6547.8442
1557.479628	18660808
1583.054028	17499026
1602.84708	24372464
1622.646072	21850524
