MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.0340000074	66962	1.26034	19
0.452737008	296266880	31.3694	1017
0.77424498	311390272	32.8915	1009
1.095867	293493536	34.1034	1005
1.85747502	265529856	32.009	1033
2.58058398	286880480	33.406	1023
2.99882898	270683360	32.0847	974
3.32209002	281421504	31.5936	980
3.644946	265296384	30.5934	1022
3.96744798	282773184	33.0832	1052
4.290195	281998368	32.3716	1083
4.614198	269235776	32.3826	1073
4.93655502	263236544	31.3666	1013
5.334681	274704864	33.4764	1017
5.74855098	271646560	31.3668	1009
6.07143	282320928	32.4554	1031
6.3940338	293909920	32.3285	1063
6.7171752	283678848	32.9237	1073
7.1154072	288395168	32.2689	1083
7.43853	265912656	30.8183	1038
7.7620182	280798688	31.9092	1099
8.0851452	284747168	31.9245	1083
8.4081408	275559424	31.0061	1044
8.7313908	290812640	33.2692	1051
9.0547578	270911872	33.8081	1037
9.453498	279665952	31.5469	1087
9.7778652	254950896	30.0581	1029
10.1022348	253057760	31.0457	1138
10.4986092	277462784	31.1002	1007
10.823484	247572672	32.1485	1138
11.1454728	273753984	31.5993	988
11.4679728	271421792	31.1144	1028
11.7922152	298474272	31.8117	1095
12.1145952	293089024	31.6877	1004
12.4389642	264784944	32.4254	1062
12.761574	298109216	34.5827	1032
13.0850802	294951744	32.6624	1068
13.409067	282012480	32.5974	1103
13.7329458	276614720	31.558	1065
14.0561892	292432608	30.8304	1066
14.3786802	291787392	32.4648	1072
14.7778062	251507216	30.6231	1051
15.1975518	281058880	29.3021	1006
15.5201658	284238528	31.8271	1035
15.843291	288199296	32.7318	1082
16.1667858	277190560	32.3921	1044
16.488786	304103648	33.1835	1025
16.8125238	291479456	32.5336	1068
17.135652	307378560	31.6769	1080
17.4587652	264972528	32.1344	1011
17.7828948	279687616	32.8813	1029
18.1071378	282245408	31.8956	1066
18.4301262	256610640	32.2487	1042
18.753384	273781216	31.9583	1052
19.0811268	219258704	30.9777	1075
19.4069988	247261536	29.8704	1138
19.7354928	239539984	30.3543	1153
20.062863	271611488	30.6174	1221
20.3906142	237752592	29.7982	1159
20.715981	246343504	30.3926	1128
21.1174668	219219696	27.9084	1236
21.662334	270268416	31.1061	1133
21.9888318	203330624	28.9972	1145
22.3184508	207075440	28.3432	1205
22.6465722	278312928	32.8113	1173
23.044824	300549600	30.9793	1168
