MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.035203092	86707	1.34987	23
0.453080094	70889320	21.2615	873
0.78294312	75469352	20.5648	983
1.11281508	73461264	22.4762	870
2.33818008	71532896	21.5371	924
2.66791908	74336056	20.9626	933
2.9978001	76059608	21.1734	938
3.40279212	91057344	23.7247	925
3.80765508	86622384	22.651	952
4.21278408	75349432	21.1614	890
4.64452512	71413312	21.5345	846
4.97438808	80123768	21.5143	955
5.30439408	67764976	20.3142	872
5.70913008	87590864	23.7516	896
6.0383808	76060576	22.1462	880
6.3683712	70265584	22.2185	844
6.6983712	70013408	21.2249	867
7.0282368	71709888	21.9006	847
7.358112	69122096	22.4759	833
7.687854	70561624	20.899	889
8.0925978	77404920	22.222	920
8.4223512	73790672	21.1813	904
8.7517152	82967320	24.5031	836
9.0817092	82932704	23.5603	917
9.4115808	77986800	21.9738	933
9.7415832	68053520	21.5009	876
10.071573	77143680	22.5313	860
10.4009502	84661800	23.6361	878
10.730313	75681008	21.6275	933
11.0601852	80770712	23.0476	890
11.3899308	70452840	22.1573	847
11.8830552	96985056	26.4782	822
12.4334238	75335400	21.5356	926
12.8382858	76760352	21.5198	913
13.2431628	67913176	21.9523	863
13.672032	69137408	20.9904	868
14.00202	74945368	22.1551	882
14.332023	74465576	22.8822	869
14.6613858	72175232	20.9788	927
14.9912622	73653248	21.3674	911
15.3211368	73814272	20.5239	938
15.651132	66800400	20.2407	895
15.9811242	69731432	20.0762	953
16.3858638	77248496	21.9712	914
16.9333572	71184368	21.1796	908
17.263107	70125944	20.8418	869
17.5929738	84237208	22.7511	923
17.9227278	80066304	22.6103	881
18.3274698	74417928	22.6644	865
18.657084	76139960	22.5906	864
18.9872142	76211128	21.4124	935
19.3172082	79761960	22.7988	883
19.721829	76773864	23.1427	874
20.051568	77096640	22.2097	888
20.3816928	77931336	21.8784	899
20.7115578	80589912	21.8845	937
21.1163028	83862600	22.6257	912
21.4458012	81348048	21.9064	926
21.77517	78676848	23.2422	870
22.1045508	80903040	21.4469	934
22.5092922	76585504	21.7518	928
22.91403	73271416	20.4263	902
23.243778	65454348	20.4071	851
23.573646	74208176	21.7926	909
23.9033952	74159248	22.2533	866
24.2332608	80011488	21.7189	920
24.563262	80957448	22.6698	906
24.8932548	68782208	21.1659	893
25.223127	74849080	21.3947	914
25.553244	82074712	24.2616	867
25.9579938	76491320	21.1899	963
26.3842338	74530520	21.2165	951
26.714118	90153736	25.3458	885
27.0441012	81034264	24.5459	837
27.3693588	120952000	27.5528	848
27.699342	83594240	19.942	1053
28.029342	82272352	22.6145	954
28.434207	71429040	20.6691	909
28.7640918	76744128	21.4076	923
29.0939562	82240048	22.3054	919
29.498826	80067984	21.7189	960
29.828694	69454864	19.8995	947
30.1586922	66168272	20.3133	886
30.4888092	70136688	19.4441	993
30.818685	73223832	20.604	914
31.1484258	67648216	20.4611	910
31.478298	66871368	21.0061	858
31.8830388	73083824	20.9957	929
32.378655	68954952	20.7184	908
32.9650218	79654968	21.7522	946
33.6459012	78884920	23.6401	877
33.975759	95878248	25.4264	914
34.3041402	87274688	24.6815	809
34.7090088	91625904	24.7154	881
35.1133692	79111704	23.1354	898
35.4431202	75290920	21.265	922
35.7729942	72492160	21.6988	896
36.1029822	73702472	20.7127	933
36.507984	74657040	21.3832	923
36.912855	86487096	23.3928	886
37.242726	84998888	22.1648	978
37.5728382	75428208	20.3188	1008
37.9778328	94264984	25.0147	923
38.307714	72960160	21.5944	913
38.6375808	70001936	20.3766	910
38.967576	74416288	21.5503	879
39.2974482	67257136	20.823	897
39.6268182	76302576	22.5515	893
39.9564378	68575328	19.3736	962
40.2863022	69459264	21.8758	843
40.6161732	71192424	21.0085	914
40.946043	75782648	22.3157	897
41.275914	71678072	20.9167	922
41.605785	74275056	23.1153	879
41.9356572	71770168	20.4582	942
42.2656512	70788528	21.3274	906
42.5955222	74216248	21.3427	942
42.925518	83735336	23.9535	904
43.255389	74207824	21.6691	916
43.5852588	68684144	20.4051	880
43.9152588	75469080	21.2039	990
44.2453752	80919808	22.3115	977
44.5752468	87332224	23.2639	948
44.901867	110837432	27.1532	828
45.2318622	74355928	19.949	952
45.5617338	78506504	20.6541	984
45.966477	66136856	21.9045	815
46.3909722	76690440	21.9963	902
46.7208492	83899032	22.8346	935
47.0507118	80647272	21.874	961
47.3805912	78239512	22.5763	916
47.7854622	73863768	20.8321	957
48.115332	68438520	21.225	882
48.4452018	82644968	23.8886	890
48.7751988	75892176	22.5997	876
49.1050692	82451536	22.8601	910
49.4349312	79239936	22.2542	936
49.764936	82954072	22.8106	940
50.0947992	67577480	18.3398	981
50.4249282	74745424	21.0599	907
50.8291698	86933312	24.6404	890
51.25554	91503744	26.1886	885
51.5855382	81434808	21.8389	923
51.9156582	73649744	21.7206	906
52.2455268	84726256	22.4804	921
52.5745158	104939544	25.0561	912
52.9793862	77506024	18.7218	1059
53.308638	94289352	22.5785	965
53.6385018	76591488	18.2141	1056
54.0342588	133367488	22.6198	858
54.4347492	133391800	24.1643	946
54.9268692	123035720	18.6354	1140
55.328856	98189056	19.2336	1051
55.8874812	98528272	19.4456	1014
56.2162272	89965176	20.2193	1037
56.5462128	77496256	20.1747	999
56.9510832	82702304	21.2258	1005
57.2809638	76847520	21.2758	945
57.610833	79217768	20.9484	974
57.9407058	86634728	23.2224	926
58.2705672	85748744	25.1978	848
58.5993192	107687168	26.5904	894
58.9293168	81109112	21.8597	928
59.2591872	77474712	22.8293	851
59.589057	70908968	20.2694	953
59.9190438	80253920	21.2472	967
60.249042	80137408	21.9568	908
60.83541	76011688	21.0822	913
61.261404	87738632	24.3052	927
61.591404	81182624	22.7893	933
61.921404	68384648	21.0198	910
62.32614	81152568	23.4932	889
62.730894	78506464	22.8717	877
63.226512	88234408	23.0554	964
63.813126	77495912	21.7626	940
64.30974	70860656	20.8537	940
64.74198	67865424	20.1243	886
65.146728	71427216	20.7069	938
65.551848	77152720	22.0404	903
65.881716	81888688	22.4416	931
66.211104	83810528	23.283	915
66.541086	89318168	24.1133	926
66.871332	71400592	20.2442	929
67.276074	74559968	21.6014	879
67.60557	71633616	20.1509	911
67.934946	69459232	20.7187	926
68.264814	80494456	22.0224	957
68.669568	74399128	20.658	954
69.074298	69835656	21.2257	877
69.479052	78350256	23.0275	877
70.027536	88958616	24.622	893
70.35729	76993584	20.8487	956
70.686036	102695992	27.3225	856
71.01603	84255104	22.7348	944
71.34378	94018832	26.812	769
71.67315	85622888	25.5557	864
72.077892	75690520	20.7496	960
72.40764	75758944	23.4107	844
72.73713	81668944	22.7665	887
73.06701	69667400	19.493	929
73.396872	66893768	21.4552	832
73.726872	75384416	21.6443	885
74.056746	75026528	21.9656	944
74.386866	81532160	22.1109	920
74.716854	71013160	22.1902	853
75.046854	72405624	21.394	917
75.376854	76749752	21.6726	958
75.706716	72122904	22.1404	905
76.036596	76327264	22.0342	866
76.366458	84732672	23.0021	923
76.771446	72331200	21.1233	929
77.200818	76473576	22.1705	912
77.530698	74435216	21.1493	923
77.860686	76200968	21.0378	968
78.26568	67780744	21.7271	857
78.595428	75965672	21.0411	892
78.925296	89415784	24.7459	916
79.255296	80466256	23.1351	896
79.58517	74267792	21.7647	913
79.915032	68881128	20.703	924
80.245032	82444816	22.1251	946
80.575158	76846024	22.3426	866
80.90502	76583096	22.4478	885
81.232518	91734984	24.2083	845
81.560148	81916448	21.0489	913
81.890016	76176912	20.2511	930
82.219632	85033200	22.8264	893
82.549008	86523368	26.3872	853
82.877622	92268160	24.9699	860
83.207118	77304792	21.3892	937
83.537112	73240952	21.8628	918
83.866992	74192384	22.1255	871
84.19698	73775344	21.4588	921
84.52698	78190504	21.4917	931
84.856848	66882200	21.3503	833
