MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.0339871986	61844	1.23017	17
0.451850196	63544692	18.0474	933
0.7817292	65037700	18.5688	934
1.11171822	66084176	18.1587	996
2.33833518	81540024	19.8579	1029
2.74319622	94446496	22.1019	1027
3.17094822	83601008	20.1066	1033
3.50032218	71201264	17.9687	1035
3.8296812	67032364	17.4281	1018
4.1594412	72394776	19.3087	985
4.56443118	70125568	18.4264	982
4.9692912	72684216	18.8097	1007
5.29904922	78014880	19.119	1046
5.62890918	73770848	19.1137	1018
5.9587932	69802616	18.2951	1020
6.2886582	61590100	18.2369	954
6.6186624	68219048	18.6929	980
6.9486492	66601244	17.3494	996
7.278519	66924652	18.2561	996
7.6833864	70507696	18.5812	991
8.1111342	69910216	18.089	1034
8.4411312	69338200	17.9702	1000
8.771001	79131576	20.1739	975
9.175755	103453824	24.3035	1017
9.5056164	70280040	18.3316	992
9.835491	73379160	18.8388	1005
10.1654832	75979744	18.8454	1060
10.5704682	62303156	18.3335	918
10.9003494	62504852	18.0807	958
11.230335	67204272	18.7106	967
11.5602144	64734756	18.4985	941
11.8903302	66941920	19.1292	944
12.2203314	71839752	18.4805	977
12.5501982	64576384	19.5505	899
12.879948	70415752	17.8962	1016
13.2101922	69514664	18.5654	995
13.540197	67412664	18.8261	943
13.8701832	66329912	18.4121	979
14.1995574	68726536	18.372	952
14.5289172	68982256	19.0451	968
14.8582962	71276528	18.8483	990
15.355035	73571824	18.597	1038
15.9052812	65912088	17.85	976
16.2349044	70866200	20.2659	903
16.564641	79003168	20.0769	979
16.9692684	92657592	21.4451	1041
17.299263	74437896	18.6538	1024
17.6291274	70091200	18.0503	1014
17.9590062	70189792	17.8863	987
18.3638664	78491400	19.0736	1062
18.6936204	81675080	19.8931	1038
19.0236084	70410280	18.0099	1009
19.353612	72904640	19.1167	994
19.6837254	73036928	19.1316	1032
20.088729	74132888	18.3746	1024
20.4934722	70672568	18.0128	981
20.8233384	68146256	18.2127	979
21.1533414	71026240	17.5116	1062
21.4829514	66878500	17.3643	1014
21.8126982	72132520	18.5805	1021
22.2177012	64505784	17.9232	973
22.547562	70624568	18.4017	989
22.877316	63748440	17.7239	972
23.2074312	71095248	18.9091	991
23.5373094	69836448	18.9266	965
23.942052	69723848	20.1378	884
24.3471642	75831392	20.1986	988
24.6769092	68897168	18.6494	983
25.0069044	67029328	18.6791	921
25.412157	78612296	21.594	943
25.7421522	77907672	18.6896	1044
26.0721402	78477224	20.4841	987
26.4768864	74196200	18.585	1019
26.806383	77413704	19.4057	1015
27.136254	75245904	19.1122	1015
27.465879	70560960	18.6859	980
27.7952442	70200984	19.8953	921
28.124613	73101672	17.6594	1072
28.453992	66869124	17.3357	995
28.7838594	74095032	18.4627	1017
29.1137334	89866968	22.2054	959
29.4437214	85591072	20.3215	1026
29.7737232	76414456	18.7014	1047
30.1035882	64519340	17.4937	981
30.4333422	66127932	17.4438	1016
30.7632054	60912412	18.1026	934
31.0932012	68759240	18.7235	949
31.4231964	72761816	18.5634	1042
31.753068	61366036	18.7149	918
32.248812	75269640	19.1156	1048
32.8000524	73176088	19.1963	974
33.2048064	70918144	18.7997	994
33.7013004	68296168	17.9539	1027
34.2886662	74838448	18.494	1036
34.6184172	69792776	18.0452	1011
34.948524	85337536	21.8284	925
35.3535192	62876756	17.0567	998
35.7585234	73245440	18.2906	1058
36.1635132	80582112	19.6547	1005
36.5885112	73720576	18.6796	1042
36.9183762	71697304	17.916	1064
37.2483774	73476840	19.0787	950
37.578258	65439080	16.9058	1050
37.9078692	69345992	18.5338	1013
38.237733	70007216	18.8654	967
38.5671024	71774352	18.6432	1004
38.896599	63455192	17.862	974
39.2264694	74178408	18.7853	1016
39.5558412	73583000	19.0489	983
39.8858424	71958680	19.052	1037
40.2158382	68817424	18.6078	954
40.545459	67894992	17.9665	1019
40.8749502	69505952	20.0582	915
41.2048272	69004672	18.5828	961
41.6098182	62856660	17.5067	947
42.038556	59865176	18.608	934
42.368433	68737656	17.8542	1047
42.6984264	66514112	17.8351	995
43.0282992	74105384	18.4436	1052
43.4331672	68483360	19.1592	958
43.762788	75995936	18.8484	1049
44.092659	71732432	17.1036	1089
44.422158	66834524	18.0703	975
44.751783	66914584	18.0741	1013
45.0817674	64197720	18.2704	968
45.4119	70588816	18.0682	1035
45.7416342	68624888	18.5068	954
46.0716414	75003784	19.2272	1012
46.4012652	75862120	19.2674	1006
46.7312562	60408336	18.5399	910
47.0611254	60451972	17.9256	938
47.3912442	68526456	18.9175	992
47.721108	71109120	18.8813	989
48.0504852	62548756	17.4261	971
48.3798564	84116232	21.9864	944
48.709719	67392024	16.4498	1069
49.0398462	75234632	18.2777	1072
49.3692204	71357600	18.6313	1009
49.6992132	69201952	17.6761	1002
50.1950754	71316368	19.7045	950
50.6185692	83891984	20.0582	1033
50.948448	76199200	19.602	1026
51.2784384	70152184	19.4979	960
51.6083142	71051800	17.4309	1027
51.9381762	70612504	17.7818	994
52.2679242	71275288	18.1817	1033
52.672668	70279056	18.5621	1013
53.0026722	67511960	17.9565	988
53.3326674	74557656	19.6584	944
53.662662	68984560	19.107	967
53.992659	69609912	18.004	1034
54.3973944	69747920	18.4372	1026
54.802146	54756760	17.8522	856
55.1317692	74846336	18.4669	1062
55.4617572	73649280	18.6265	1006
55.7917614	68322592	18.0264	1016
56.1216264	82799056	20.6258	1009
56.4511272	70673936	18.1099	1033
56.7809892	77288232	19.7736	976
57.111111	74809592	18.1548	1028
57.440988	71875824	17.5469	1073
57.7708602	73138544	18.2632	1073
58.175724	69112456	18.5188	954
58.6015974	69344200	18.2924	1035
58.9313364	66474072	17.6563	974
59.2614642	68497088	18.3311	986
59.5913274	83853016	21.4611	948
59.9211984	75266032	20.01	972
60.251202	70366264	19.2186	956
60.581196	76015736	18.9636	1035
60.911058	73919080	17.6474	1050
61.240932	67177240	17.5942	1034
61.64568	65006592	18.2039	986
62.075046	73363632	19.4131	976
62.48004	64463120	17.6684	954
62.885034	76808208	19.1876	1022
63.302286	64653320	18.4439	964
63.851646	67698192	17.605	1063
64.254396	94232160	21.0525	1011
64.751136	64524540	17.2605	1031
65.247006	80295408	19.7366	1010
65.667384	74269464	19.0615	1004
66.072126	77969704	19.0826	1051
66.476862	83630160	21.2509	983
66.806868	65219408	18.6127	936
67.136736	73510536	19.153	992
67.466856	72179080	17.5014	1057
67.79673	70060528	18.3907	1004
68.126724	62096904	16.3514	1029
68.456586	61159448	17.4374	969
68.785956	65749872	17.4344	1054
69.190704	64249948	17.2583	1012
69.737454	78545088	20.7172	933
70.067322	68997440	18.7267	955
70.39719	75120688	21.3861	909
70.727184	69670976	17.381	1009
71.133552	64606120	17.9755	954
71.4633	63438032	17.4227	939
71.793168	65524024	17.6333	1001
72.123048	71093504	18.5533	1010
72.453042	79911136	21.8769	908
72.782406	94493824	23.0891	937
73.112412	71516248	17.6204	1042
73.442274	76030272	18.8608	1057
73.772142	71465776	18.3104	1017
74.102136	82541824	19.5583	1073
74.507136	74922776	20.2324	981
74.934006	81716160	19.3634	970
75.264	66925064	17.5327	993
75.593868	71153432	19.6438	963
75.998874	67474848	18.3472	1008
76.328616	71894984	19.6941	942
76.65861	64255356	17.2334	993
76.987986	64401492	18.8417	954
77.317848	67474912	18.7728	937
77.64735	64722308	18.1288	950
77.976714	65814376	18.4622	968
78.30609	68954968	18.0602	1004
78.636078	65394124	19.3785	911
78.965946	64644744	17.3851	1008
79.370694	66568836	17.9096	941
79.797936	67739696	18.4222	997
80.127942	68496392	18.3555	985
80.457312	67871096	17.9863	1021
80.862048	66766360	18.2074	1002
81.191802	67371752	18.6538	961
81.521178	67429520	19.1792	969
81.925914	67054048	18.5773	997
82.255656	62593288	18.1793	920
82.585662	72395680	19.6207	974
82.91565	70248304	18.456	988
83.245524	77542648	20.3818	995
83.57565	67865536	19.0135	955
83.905638	75785944	20.3364	922
84.235638	71065776	18.605	980
84.6405	76286120	19.7276	1021
85.1865	78150160	18.705	1059
85.516248	75907312	18.6708	1052
85.846236	72740712	17.7681	1043
86.250978	66240084	17.5568	1043
86.580852	74692768	18.8742	1004
86.910594	68958000	19.0112	960
87.239976	65847140	17.5758	991
87.56997	63854564	17.2981	976
87.89946	67017344	18.1799	978
88.229334	68339720	17.9555	1031
88.559202	65314636	18.0297	986
88.889196	64669824	18.0024	948
89.293938	66938452	17.7839	1013
89.718684	66590492	17.0011	1018
90.048678	72194184	18.3872	1009
90.378552	71091480	18.765	981
90.708678	65300456	17.8111	974
91.03854	75598320	18.9397	1009
91.36842	73151360	18.9774	990
91.698408	69910672	18.4585	996
92.028402	64934560	17.6743	985
92.433402	67506792	17.854	970
92.98614	64609660	17.7408	989
93.390894	67600760	19.8267	905
93.795636	81530968	21.8581	948
94.340622	92438688	19.4334	1098
94.745502	80756624	19.3125	1056
95.241984	86422584	19.588	1068
95.73774	89466368	19.4202	1124
96.164478	93704680	18.489	1129
96.569226	88959024	19.1801	1063
96.974106	82817488	17.6004	1114
97.303458	93831424	19.7499	1082
97.633338	93994400	18.2371	1124
97.962834	76480576	18.5564	1013
98.367696	73580280	17.6541	1039
98.69745	68402056	18.2147	987
99.027438	70900272	18.9134	962
99.432186	67702232	17.8072	1009
99.761676	71600232	18.7389	1000
100.091058	73376536	18.616	1049
100.420794	67874008	17.8702	1015
100.750662	68215816	19.2609	955
101.155416	65139976	18.7016	945
101.48517	74740632	19.3172	942
101.815158	68119312	17.8185	1034
102.145032	63142384	18.296	947
102.474402	76499904	18.7737	1040
102.803772	72589864	19.0279	981
103.133634	67073424	17.4723	999
103.463514	68882288	18.9387	917
103.793376	64986180	16.9542	1033
104.123496	79942104	19.7723	1002
104.453496	79554760	19.213	1030
104.78286	72608256	18.1967	1041
105.112236	74623072	18.788	1062
105.441738	64775480	16.972	993
105.771222	83991392	21.3264	953
106.101228	69265984	16.7816	1055
106.43109	76511080	18.6406	1035
106.760472	93919768	20.5716	1099
107.165334	79523096	19.392	1027
107.59383	88163216	19.6644	1065
107.92395	79063776	18.8765	1063
108.25383	77783336	19.2993	1006
108.658308	75296600	18.7878	998
109.063182	73091056	19.1655	978
109.392924	73577936	18.1631	1075
109.72293	72234384	17.4451	1101
110.127918	75007656	18.7186	1045
110.457792	71251984	18.1474	1021
110.78766	78764208	20.1483	993
111.117666	69418120	17.3821	1019
111.447774	69210968	17.7016	1036
111.777654	70262888	17.401	1027
112.107642	77830296	19.0085	1033
112.437768	75810440	19.2282	1046
112.767894	95938008	21.7633	1026
113.172876	74112752	17.09	1089
113.611506	75502200	17.3768	1085
113.941494	74827912	19.4013	996
114.271626	65224960	17.0372	978
114.600744	89334072	19.7242	1064
114.930606	72283544	18.7497	991
115.260486	72156800	17.9588	1035
115.66548	76617696	20.0427	949
115.995216	71126528	18.6237	1030
116.32509	74822968	19.5152	988
116.73009	64335180	17.5531	1017
117.059952	71625864	18.2222	1012
117.389832	63229956	18.2401	946
117.71982	75920368	18.5161	1024
118.049694	64326020	17.8962	969
118.454682	77023120	22.3057	904
118.78443	70534080	18.6439	982
119.114184	90851880	23.3829	937
119.444052	74195504	19.2153	995
119.848794	68712696	18.1926	1015
120.17829	66309432	18.4661	964
120.507912	68091352	18.1526	970
120.91266	71887840	19.266	961
121.242654	74019616	20.1205	973
121.572516	66067352	17.1218	1047
121.901892	63828316	17.5675	1003
122.306892	66623720	18.1601	978
122.71176	67819664	18.5093	970
123.20763	68151472	18.0448	994
123.537504	66966884	17.9943	961
123.86736	65799312	17.9277	939
124.27236	67685392	18.7062	971
124.677108	71045472	18.0278	1051
125.17272	62873720	17.1693	966
125.669466	66691932	18.1136	955
126.219582	70729504	19.257	948
126.624336	66166132	18.7201	954
126.953832	64855652	17.8578	985
127.359066	63316056	17.826	960
127.76406	62953548	17.5038	939
128.09382	67129376	17.4599	987
128.423928	66929108	18.8785	954
128.753934	65374000	17.6971	1000
129.083796	66591516	17.2772	1013
129.41355	68091040	17.9209	999
129.818406	74175792	18.9965	994
130.223154	62885812	17.5023	981
130.552902	72505616	18.833	994
130.882902	68906536	19.0745	924
131.21289	74987880	19.8329	981
131.542764	80181088	19.9481	972
131.872506	68634816	17.439	1028
132.20238	81804704	19.5801	998
132.607122	71893504	17.5738	1046
133.01187	81100544	19.1325	1093
133.436994	81801512	18.7271	1118
133.76712	72879176	17.9836	1057
134.096988	75244712	18.4532	1034
134.426484	66055884	18.1504	955
134.831352	76456800	19.308	1018
135.160722	68817656	17.7526	1002
135.490584	70852016	18.8834	969
135.820578	65160420	17.7973	951
136.150578	64561508	17.749	1006
136.480458	69822088	17.5254	1004
136.810446	66219492	17.3108	1020
137.139942	65953964	18.3818	946
137.46969	63874784	17.7208	950
137.799432	67639184	17.5852	1002
138.204306	61576404	17.6418	943
138.629424	73283296	19.2355	983
138.95955	67784424	18.6676	1004
139.289412	68226976	17.6647	991
139.69428	66221992	18.1856	983
140.024148	73807136	17.7855	1080
140.354028	68118000	18.6057	964
140.75877	70771648	17.4707	1052
141.088512	71262968	17.9119	1071
141.418386	76049600	19.5562	979
141.748254	73002936	18.6051	1048
142.07826	76264360	18.9809	1016
142.407618	67221960	17.3094	1029
142.737498	76565368	18.3967	1025
143.067486	68705520	18.6974	957
143.396988	69491624	17.7171	1012
143.726976	67566400	17.5689	954
144.05685	65736100	18.1454	989
144.386718	63079768	17.3956	975
144.71685	72283792	18.9834	1007
145.046844	66795264	18.1068	975
145.451586	68795920	18.253	1010
145.876206	70915136	18.1741	953
146.206074	67794688	17.6866	1008
146.535948	76609560	19.4961	992
146.86581	65784544	18.3143	958
147.195816	66335300	18.6245	925
147.525804	70597464	18.5311	1010
147.930804	80763920	20.4334	965
148.335666	76723480	19.3113	998
148.763916	65745312	17.9086	1016
149.093916	69954760	18.0076	1057
149.423904	64102220	17.7188	987
149.753784	62950600	18.0784	972
150.083646	73524440	18.7621	1005
150.413646	68179496	18.6285	980
150.743634	73131912	18.653	1045
151.073634	77799352	19.5955	1052
151.403502	70496120	18.6651	1001
151.733382	76638400	19.1268	1006
152.228994	73321480	19.4416	985
152.65749	65885476	17.3676	1017
152.987358	66838984	18.1818	962
153.317226	62907308	17.4009	994
153.721968	72333888	19.7271	980
154.051476	69172280	18.4827	1005
154.38084	69936968	18.7776	958
154.785582	64647340	18.1269	931
155.19033	73788640	18.7822	1033
155.595078	84196152	21.3742	1039
156.144198	69865288	19.6249	931
156.548934	82462440	20.4218	1047
157.044936	65053488	16.7376	997
157.374546	77472512	18.1221	1084
157.70442	85503856	20.5242	1019
158.109174	79112976	20.4354	1024
158.514042	97307840	22.7352	987
158.918778	85304008	19.3113	1105
159.343026	72734264	18.6347	1052
159.673026	67805480	18.3788	926
160.002888	72781624	18.1455	1075
160.332762	70271344	17.6884	1042
160.73751	70336040	17.6538	1001
161.067	68635784	17.7151	1029
161.47188	69166128	17.9817	1035
161.80149	69900688	17.2595	1054
162.13161	70060592	18.136	1024
162.46149	65412892	18.7693	927
162.791604	67721056	17.4887	1009
163.196346	63823016	17.9317	961
163.601094	66730104	18.1904	969
163.930836	67605576	18.1191	1005
164.260716	75653904	19.0285	1037
164.590704	68646368	17.6152	1015
164.920584	74552752	18.9623	1033
165.325326	67755776	17.6779	1021
165.655068	79598024	19.7342	1012
165.98481	101615264	22.2578	1088
166.389552	82578872	16.7449	1150
166.719438	74996856	17.0421	1042
167.0493	68148192	15.8391	1083
167.379174	68563872	17.7244	1021
167.708928	76416912	18.1637	1101
168.11379	66656532	17.8031	987
168.518526	71357064	18.093	1031
168.923406	72059512	18.3943	988
169.348026	76707888	18.4588	1075
169.677396	80784928	19.3352	1030
170.00676	70220976	18.4116	1002
170.336754	68094120	17.9422	1010
170.666628	69647616	17.6901	1062
170.996496	63501976	17.2243	988
171.401238	66851576	17.5676	964
171.73086	62052552	17.05	980
172.060854	61182588	17.2348	1032
172.465608	65373884	17.3237	993
172.870344	67643368	17.7352	1030
173.200092	68235936	18.1987	977
173.529972	67882712	17.6128	990
173.85996	64612552	18.2245	1009
174.189954	68278528	17.8695	1000
174.51996	69506304	18.4133	1013
174.924816	64234692	17.4594	980
175.254564	69414328	18.3005	992
175.584444	66745196	18.0208	959
175.914438	80635624	18.7568	1066
176.244426	72073352	18.0535	1062
176.574306	66616044	17.6773	1011
176.97942	64243432	18.2715	949
177.309288	66230868	17.9055	946
177.639294	63824304	18.2457	925
177.969162	63295528	17.8201	1017
178.299288	66223916	18.1794	981
178.628646	63388208	17.7113	982
178.958022	66293776	18.3262	972
179.287644	65161204	17.9693	984
179.617506	63517044	16.9464	1020
179.947638	64036412	17.3362	981
180.277626	68225360	18.065	1012
180.607626	77984920	18.84	1062
180.937614	76675768	19.5498	995
181.267488	75024256	18.7788	995
181.597488	63666284	17.753	987
181.927476	69840568	18.2679	1027
182.257482	69040752	18.4137	1002
182.58747	63573836	17.6369	984
182.917482	63792512	18.0516	977
183.322716	79796416	21.1702	953
183.754218	70593952	18.484	1054
184.158966	66588188	17.3079	1021
184.488444	67418400	18.3247	990
184.818456	72877376	18.1422	1044
185.22345	70263520	18.2072	991
185.628444	71481256	17.8554	1081
186.033432	69890344	17.7105	1011
186.586674	69396152	17.8065	999
186.991416	64380408	18.0248	961
187.487034	65643116	17.4737	1015
187.891908	68449000	18.1438	997
188.321016	68971456	17.5917	1013
188.726016	67464792	17.2552	1037
189.05589	80483584	19.9852	1029
189.385386	79238816	19.5846	1038
189.71475	66251636	17.574	1041
190.044756	66470588	18.7302	981
190.449492	66017004	18.6051	949
190.854366	82536800	20.443	1010
191.184366	66347972	17.7136	997
191.514486	75802832	19.4101	1017
191.84385	69294544	17.4455	1013
192.17322	61991456	17.8785	952
192.50259	71100368	18.7469	951
192.83196	69055576	19.2249	955
193.236702	71243800	18.2229	1034
193.641456	78237600	18.7436	1048
194.069202	73182272	18.5589	1066
194.399322	68348376	17.59	1000
194.72919	74274480	17.7543	1058
195.134184	72944424	18.3579	1035
195.464052	74240456	18.2829	1043
195.793926	69825912	18.0305	1035
196.123422	75977184	18.669	1028
196.452786	70368728	17.7601	1026
196.782168	78947168	20.3588	1012
197.112156	78808944	18.4713	1068
197.442156	75570984	18.3659	1023
197.772144	74088192	19.4309	978
198.176892	74309328	18.5842	1056
198.731766	88113432	20.7293	998
199.061502	72003312	18.2787	1025
199.390884	69266728	17.2419	1006
199.720254	75659992	17.8934	1080
200.050254	71860232	17.1275	1060
200.379984	73936600	18.9039	1013
200.709864	72154160	18.4463	1017
201.039852	71148192	17.7837	1034
201.369858	67786824	18.1264	995
201.774846	67727832	17.3522	1008
202.204212	64618760	17.743	964
202.534218	63394148	17.9267	944
202.864206	70656648	18.9657	969
203.194086	64194244	17.9227	975
203.599074	65792080	18.4008	993
203.928942	70558368	18.1595	1056
204.258684	64455480	17.0925	1014
204.588192	72984848	18.9487	978
204.918186	72530384	19.1046	1058
205.24818	76930560	19.2208	998
205.653168	67931056	18.2587	1018
205.982664	65609428	17.391	1001
206.312034	69512856	18.4259	1026
206.64204	63647204	17.1566	999
206.97165	70534616	19.1547	964
207.301656	64465176	17.8295	1008
207.706638	76216088	19.6857	978
208.036386	67090876	18.2377	949
208.366272	73991184	19.4028	993
208.695378	86427888	22.3678	959
209.024874	75797232	19.367	1022
209.35488	93071384	21.9878	1036
209.759622	67585496	16.7103	1053
210.164358	83555224	18.0571	1081
210.5691	69753080	16.5283	1053
