MS:1000894_[sec]	MS:1000285
2.07402336	64424.062
26.94330324	418679680
46.0382436	403596100
65.1103848	407711490
82.3096188	9585353
87.7619376	1545889
93.2064588	983249.56
98.6516388	407896.81
104.15628	329860.19
109.66878	165196.56
116.0350236	436649760
141.6941388	4434696.5
147.2141376	666100.5
152.7185376	658063.94
158.1718176	986898.62
163.63062	349403.12
170.0344836	413664450
189.1212048	428033500
208.1939436	433615360
227.2587048	432978300
244.4573376	4099486.5
250.8829236	399646270
270.0162648	385133860
289.1549448	414527550
308.2876848	415776480
327.4119036	418844700
346.6197036	415103940
365.803992	423667260
385.012188	422817540
402.21126	537892.94
408.673692	432311170
433.527948	415434180
452.697768	422250880
471.890448	396966820
491.074812	438899780
510.259968	418687010
529.444728	422925470
548.599572	447907970
567.821808	432339330
587.043972	437021950
606.24378	437665920
625.488012	415008030
642.67992	713030.06
649.195092	455162050
674.245368	420211900
693.467532	419763230
712.667412	438214850
731.919132	443873090
751.17186	421557760
770.40144	454086240
789.60132	454114780
808.786008	444622080
827.96292	460788380
847.177992	440031810
866.392848	424695710
885.56958	452327170
904.799808	441728990
924.073992	386333220
943.4394	352085630
962.71344	333144450
982.003428	424962270
1001.256048	445643390
1020.455748	428454780
1039.77522	392706820
1056.96666	343519.03
1063.4598	432011200
1088.449452	417184030
1107.754632	380208000
1126.99152	491355330
1146.281112	449264380
1165.480992	399838850
1182.680352	46021.93
1189.18818	468444450
1208.395368	417335710
1227.86514	356782020
1247.072328	431257630
1266.264612	432081950
1285.456788	439220670
1304.64162	481388290
1323.909252	422767390
1343.161692	461574720
1362.398652	435703580
1381.621068	413805890
1400.895828	395787870
1420.35048	309214180
1439.66304	367867740
1458.95994	387747070
1478.354832	395869090
1497.65958	435299390
1516.866768	445056860
1536.23142	370638080
1555.461288	438882460
1574.76636	421065090
1594.048212	420875260
1613.300328	367386980
1632.672792	373891710
1652.030352	401204860
1671.364332	417239810
1690.617312	428795460
1709.80182	460387710
1727.000532	1969680.6
1733.554188	432999330
1758.528612	395816450
1777.78098	432484640
1797.033132	422835170
1816.292988	424664380
1835.545212	417366820
1852.73748	370626.44
1859.32692	370896380
1878.6546	421873820
1897.899372	453444830
1915.098012	5745643
1921.59162	472551300
1938.791592	1301857.5
1945.283508	410232450
1962.483552	961493.06
1967.934708	334290.19
1974.45042	455260540
1991.643192	648941.88
1997.15436	245695.06
2003.6628	346566660
2029.094928	322669440
2048.49738	344087170
2067.832152	329331300
2087.098848	419875460
2104.298568	4621937.5
2110.761108	457154590
2127.961008	4474215
2134.430748	468575140
2151.622728	635353.5
2158.183548	458111620
2182.95558	445855740
2202.170472	424483970
2221.459632	334059780
2240.727372	388163300
2259.881712	444163070
2279.096388	444941600
2298.26682	402096380
2317.480848	430793600
2336.718168	431028610
2356.015392	428912580
2375.237592	421363780
2394.460332	436072700
2413.697508	411953470
2432.949768	419432700
2452.239612	419386620
2471.47686	426444030
2490.72858	463767170
2509.91334	438647170
2529.181152	444323490
2548.4634	427837790
2565.662472	113016.07
2572.34292	342534110
2597.467752	369186370
2616.711948	473002560
2636.04726	366361090
2655.381348	381034620
2674.739268	365513310
2693.990988	441150530
2713.228272	448943010
2730.42	766509.94
2735.992152	73271.711
2742.523488	431443740
2761.77546	458259230
2781.004788	398089250
2800.340028	283510240
2819.577348	391005950
2836.775628	546073.19
2843.31402	419740160
2862.4914	420908830
2881.758492	453997600
2898.95742	276658.59
2905.458732	450075460
2924.710488	423338880
2943.947772	476293410
2963.19996	457127740
2982.407328	439795010
3001.644468	429405440
3020.91966	427657090
3040.22448	384984990
3059.4762	404850690
3078.758952	409770210
3098.003652	426906720
3117.270888	397233600
3136.552632	375116060
3155.835348	431810500
3175.282692	344193180
3194.767368	285379230
3214.169712	312581180
3233.443968	413349380
3250.64376	288092.25
3256.08786	641590.44
3262.738932	387236260
3287.7657	428686270
3307.00356	446875550
3326.278212	413832770
3345.515532	442045660
3364.752672	419384420
3384.034452	410552190
3403.35432	398842530
3422.64438	412788800
3441.91914	410266270
3461.14854	426583900
3480.416208	354179840
3499.810452	396753220
3519.2727	344622820
3538.54782	432650530
3557.91222	402211520
3577.4199	340811650
3594.61872	163272.8
3600.07056	1981556.8
3606.8418	348507390
3632.80752	67866.156
3639.34656	429584990
3658.58388	444188830
3677.88816	408799460
3697.12548	408133500
3714.31692	1268874.1
3720.87792	417095330
3738.07728	9711970
3744.59976	441711300
3761.79984	1424419
3768.31476	437067360
3794.5206	981104.06
3801.05136	430899810
3818.25144	581810.44
3824.81928	417189500
3842.01828	243199.66
3847.46328	394094.25
3854.01564	408814050
3873.21588	429405980
3892.43844	420049630
3911.69052	403082590
3930.9354	421982270
3948.13368	3717753.2
3954.67956	402734460
3971.88036	558995.25
3978.4248	422695100
3997.75896	445909180
4016.98872	443281060
4036.1958	461737060
4055.44104	426526430
4074.68556	435093820
4093.90812	459345570
4113.10044	453850460
4132.32264	454554560
4151.53728	444196900
4170.81168	422369090
4190.049	439898820
4209.3018	409167940
4228.61364	407544700
4247.94816	273688060
4267.4778	298542240
4286.84292	379148100
4306.13316	385786690
4323.3246	271905.97
4330.0044	375881700
4356.144	459769.62
4362.68232	425113890
4379.88096	595189.5
4386.38868	450184350
4405.68648	444949890
4424.96088	415727680
4444.22088	418201630
4463.47332	466158340
4482.71064	430288770
4501.95516	466588380
4521.15468	480490690
4540.36932	465733470
4559.60664	414049760
4578.8364	470249410
4598.11872	408572510
4617.37872	427952610
4634.57808	116091.45
4641.15312	417611100
4666.04568	392972130
4685.34312	418784960
4704.63228	418719840
4721.832	499216.28
4728.47436	394631140
4747.869	359623140
4767.32376	410907170
4786.65108	384499460
4805.91072	418205440
4825.14084	428225820
4844.37024	449545150
4863.5856	447020740
4882.86	423678270
4900.05972	347361.38
4905.57168	180803.77
4912.04988	477887870
4936.99428	449515900
4956.28416	420300480
4975.53624	437125700
4994.766	442867870
5014.026	433400030
5033.286	430924670
5052.57516	411260770
5071.85784	419135230
5091.03504	449680220
5108.23404	362822.03
5114.74176	437585600
5140.69272	390245.81
5147.46432	308628670
5166.73908	414560770
5186.05128	414074180
5205.27312	453317540
5224.53312	409977980
5243.81544	427545660
5263.03044	446180190
5282.27532	448306210
5301.8874	351583780
5321.19204	447038270
5340.4596	454616960
5359.6818	434783710
5376.88008	614683.31
5383.4634	431362080
5408.3484	429629890
5427.63756	399874620
5446.8756	428856900
5466.0978	421210980
5485.43952	392715300
5504.66928	430613380
5523.92928	440111870
5543.2116	423717310
5560.4106	2896032
5567.04612	388093120
5592.82536	1572126.8
5599.611	354912610
5616.80208	1215092.5
5623.62516	419089020
5640.82704	1441647.1
5647.6854	315257630
5674.13892	410297.12
5680.78992	372327550
5697.98892	442667.97
5704.65468	379550500
5721.85332	354338.34
5727.36492	54809.363
5734.06128	309868000
5751.261	778059
5756.70564	745604.88
