MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.03410511	66327	1.30585	19
0.451974108	39701916	14.5491	837
0.78185412	39423212	14.2899	828
1.1118501	44564736	15.1439	884
2.33596008	41350528	14.3886	870
2.7406941	42642556	14.9999	902
3.16569612	44574220	15.9505	875
3.49594908	46548532	16.8094	889
3.82593108	47934712	16.4561	860
4.1559411	43832940	15.9812	856
4.4859291	61570252	18.0363	962
4.8159321	73064144	18.6457	988
5.1459201	60961876	16.8971	961
5.47579212	54891220	15.765	958
5.88052812	51691768	15.3584	937
6.309648	53364836	17.0178	875
6.6397782	53049572	16.0486	958
6.9697734	39602140	14.7502	867
7.3746414	45049716	14.641	897
7.70439	49298924	15.2333	960
8.0342502	41242092	13.9071	887
8.439252	46616172	15.4843	899
8.769	40423124	14.8923	847
9.098868	43586680	15.5735	822
9.428994	43671440	16.2592	827
9.7588602	50925368	16.6172	885
10.0883652	51043280	16.2764	906
10.4181042	45396704	15.0141	896
10.8228462	52523352	15.8585	962
11.1525942	49758116	15.0741	939
11.4824634	62289076	16.0381	1046
11.81247	58290900	15.6988	1031
12.2174454	49134176	14.6384	977
12.6223164	49302480	14.8197	942
13.0270644	50282340	15.4997	935
13.451562	64422480	17.0516	1012
13.7814324	49766876	15.7316	961
14.111427	40352200	14.3794	883
14.4412992	47635472	15.4884	880
14.7711624	45107088	15.383	894
15.1010334	43129432	14.6665	928
15.4310292	41264736	14.622	855
15.835779	42247812	15.2665	858
16.2611424	39669312	15.2755	820
16.591146	45776476	14.8209	920
16.9211352	42159968	15.463	835
17.2510122	43418908	15.1355	890
17.581002	39951688	15.0513	843
17.910879	41653492	15.1465	860
18.240741	44950196	16.5221	807
18.570621	43310200	15.9287	858
18.9003594	41305312	15.8051	830
19.230228	44289284	15.1583	908
19.560099	39770940	15.623	825
19.890096	43596532	15.6548	870
20.219967	41877644	14.1522	931
20.5499622	45383508	16.3168	869
20.879832	49931200	15.9481	940
21.2099532	43064108	15.6849	862
