MS:1000894_[sec]	MS:1000285
2.048641524	98969.75
27.53370144	106655740
47.34054	102520480
67.1478012	103983670
84.3400764	1682069.5
89.7914376	472922.12
95.2963164	704791.75
100.7496576	550045
106.1941176	332546.41
111.6389988	352063.72
117.1964988	193684.39
122.6414376	833005.06
128.1533364	61406.215
133.6586976	61098.574
140.75226	103912870
160.4245212	104490160
180.15678	102903100
197.3567988	446321.69
204.3589824	105418720
221.5505376	466585.22
228.6282024	102912720
248.4060012	102975450
268.1680824	104268860
285.3596988	155814.62
292.42998	106505880
312.1695612	104795200
329.3686764	338818.56
336.4542612	101430240
353.6542188	59493.883
360.75456	103108860
380.538612	100957120
397.730412	134831.62
404.74854	101305260
421.94862	114676.12
429.0408	98399168
448.79526	103255380
468.602892	101544220
488.395188	100108500
505.595448	586552.19
512.64252	106470590
532.366668	113975670
552.07638	114051810
571.85424	98198144
591.653628	108087980
611.445672	99600680
631.22364	105193020
650.94012	111555460
670.680432	107048400
690.472152	93754248
710.24958	105741900
730.04904	108004590
747.248328	206041.73
752.7528	49143.594
759.82374	106299260
785.555892	101639980
805.333428	110740590
825.132852	105414420
842.332572	230563.94
849.433032	105802760
866.625012	109189.85
873.65016	111948700
893.360232	110309830
913.15224	106141010
932.8392	115726220
952.579512	109318560
969.77772	153723.14
976.81878	106920820
996.558408	104654990
1016.328312	104625220
1036.127592	102649980
1055.875392	104708500
1075.630032	102550620
1092.828888	41556.32
1099.906668	102237620
1119.601512	106692140
1139.319252	105916420
1159.02144	108454510
1178.760708	103557550
1198.485468	108246020
1218.165192	107297280
1237.88988	105790840
1255.089168	245873.98
1260.593568	101264.2
1267.559532	102330440
1287.217188	114159530
1306.919592	109239120
1324.118268	260159.22
1331.211672	109595590
1350.891	108573280
1370.675772	100668540
1390.415832	97568024
1410.185268	103259730
1429.947432	101876360
1449.71766	102331060
1469.487492	102220030
1489.22712	101159630
1509.026832	100546330
1528.774128	103808280
1548.46908	106038340
1568.268288	99093720
1587.98574	105229250
1607.733	103496260
1627.495308	104116930
1647.24264	105121580
1664.43408	61490.168
1671.444648	105427780
1696.7565	103754890
1716.481188	103048880
1736.19108	107189740
1755.863172	106847340
1775.565972	100652890
1795.253112	108087140
1814.903028	109777490
1834.620048	99457584
1854.35946	103800830
1874.054412	103400060
1893.74148	105825600
1910.933352	1499091
1917.92862	103312960
1943.819928	658793.94
1950.83838	109413030
1968.038532	434496.88
1975.01094	110416450
1992.20958	267485.91
1997.66178	566345.06
2004.537312	106399620
2021.730588	416482.47
2027.181312	321989.94
2032.77636	152406.16
2039.697	102758550
2056.88934	100778.55
2063.966652	99276560
2089.811268	101824890
2109.5361	107039880
2129.215788	107023420
2148.80616	111641220
2168.478252	101992760
2188.210032	103766160
2207.882268	109597180
2227.637592	112268800
2244.836412	135859.27
2251.809288	111060770
2277.068868	105569030
2296.77912	101000490
2316.43584	113819300
2333.634912	501422.28
2340.593028	106033720
2357.792568	50754.207
2364.795108	110055250
2384.497728	108070220
2404.26036	109776620
2424.030192	104458260
2443.687272	119880260
