MS:1000894_[sec]	MS:1000285
2.040000444	66970.109
27.16422048	300526720
46.4546988	316716700
65.75202	297710850
82.9433952	1083772.8
88.3956564	1021061.6
93.8476764	697841.56
99.2927952	328842.88
104.7974976	190761.27
111.4485012	269461020
137.3176152	2997514.2
142.7626152	495809.41
148.2143976	516493.59
154.8350388	291631200
179.9297388	275077730
199.3254012	285869890
218.69676	269949630
238.0468788	286852350
257.4117	286512960
276.85188	273382050
296.1933012	267048140
313.3849176	57831.238
320.08086	279140220
344.9130588	275286530
364.2858	286902980
383.642028	298808860
403.030512	288138430
420.229908	184909.77
426.924432	293401600
446.3118	270287970
465.721092	285305180
485.108712	288264220
504.488448	280255870
523.883448	295736640
543.285468	275077250
560.4849	638735.12
567.20988	283438660
586.671912	257988430
606.134088	257004620
623.333412	477998.84
629.916552	281819940
649.40904	251266160
668.728368	278290980
688.078368	275631680
707.532912	303243520
726.875712	296983740
746.337852	268772640
765.69444	303527710
785.104812	299505700
804.54402	286302940
823.976748	280922020
843.371352	296467140
862.720812	295951300
879.92046	131078.36
886.668372	255418420
911.853108	284820800
931.209948	289264580
950.59746	291962980
970.007148	282400540
989.32716	308992860
1008.751428	296383550
1028.13912	312272320
1047.525912	269098660
1066.973688	284483940
1086.428268	286151650
1105.807572	261164350
1125.20304	277684860
1144.867608	222243970
1164.419928	251046130
1184.129568	243066260
1203.77178	275262560
1223.436852	241387760
1242.95886	249500590
1260.15084	134962.39
1267.048008	221849140
1293.00696	500993.47
1299.74004	273385920
1319.329908	206082940
1339.107048	209852460
1358.794332	283649250
1375.98642	268604.78
1382.68944	305554110
1402.19676	251916380
1421.591652	303709380
1438.790112	287321.22
1445.5386	245690880
1464.9255	298190560
1484.4627	287663580
1504.007388	239372830
1523.43972	295189730
1542.864888	267636930
1562.207148	295441600
1581.572232	295746020
1600.90614	303549890
1620.204372	301252830
1639.53864	318281340
1658.84346	312309950
1678.15512	283908740
1697.535468	286226820
1716.9372	309135970
1736.287848	279437280
1753.486272	42434.039
1760.152572	289335740
1785.149208	313146720
1804.49856	296734910
1823.803272	303944420
1843.191	288583840
1862.533188	285580450
1881.934992	276170340
1901.397168	283071420
1918.59624	1094137.2
1925.359452	261430060
1951.250832	901825.38
1957.886532	271410820
1975.08582	631602.62
1981.773648	287622940
1998.974232	2864130.5
2004.426252	508329.81
2011.13604	293169090
2028.33576	323222.06
2035.007928	285578460
2060.756928	163152.39
2067.467508	287665340
2086.9227	243083520
2106.339948	285514140
2125.861812	234698640
2145.444048	245533970
2162.64258	540488
2169.45864	247396900
2189.048472	240688990
2208.53322	277020030
2227.957992	271011940
2245.149288	50915.09
2251.93536	270199840
2271.33738	266188190
2288.535948	107183.93
2295.225	288744610
2314.58976	255396900
2334.089052	252528240
2353.581288	262758820
2373.006132	269499140
2392.513812	254334640
2412.095688	257703630
2431.55772	262247860
2451.260052	216203100
2468.458908	462627.84
2475.245088	256604190
2500.467192	247548260
2520.124272	235596450
2539.602108	283467900
2558.959092	300518500
2576.158272	113130.1
2582.831052	316412960
2602.23318	255625230
2621.59812	292246780
2641.007988	287309600
2660.402988	269265920
2679.774948	293419580
2699.214948	277245410
2718.661932	281828450
2738.041992	290102080
2757.465972	274298880
2776.928292	279926300
2796.405948	260351600
2815.800228	227428000
2832.999768	931247
2840.025132	244275360
2865.329568	296202720
2884.67982	290726240
2904.007068	284912480
2923.394292	290672420
2942.766288	265594400
2962.17594	275403390
2981.601072	303913890
3001.010832	283104800
3020.368212	293594620
3037.567788	197023.7
3044.2698	267701820
3069.784368	276351300
3089.17962	273027200
3108.626388	268799300
3128.059188	273229790
3147.505992	275261920
3166.88562	283224450
3186.295452	264330800
3205.72764	282100770
3225.115152	268217360
3244.442112	293206560
3263.866812	287797980
3281.058972	134282.12
3287.873988	278238910
3313.306188	259668770
3332.79846	254279440
3352.19364	273557060
3371.65596	252953020
3391.117812	301945440
3410.550072	285023490
3430.012248	278489380
3449.50452	281746400
3468.959208	275776450
3488.33142	305539260
3507.726168	271637380
3527.188488	267427710
3546.56862	288164420
3566.067912	256797760
3585.50064	285547490
3604.97736	279138270
3624.40224	269358850
3643.87248	271274020
3663.19224	295818820
3682.5714	299032900
3699.77076	147721.05
3706.45128	290388290
3731.47848	279792290
3748.67856	1215643.2
3755.3436	292864000
3772.5426	960672.19
3779.24508	287460510
3796.44444	656887.88
3803.1174	298364610
3829.03848	2952871.2
3835.71936	290912900
3852.92052	537344.81
3859.6518	284082430
3876.84396	309803.53
3882.35592	223700.38
3889.11888	257700930
3908.55096	268230320
3928.05828	259588140
3947.46048	279084290
3964.65912	276387.72
3971.36268	274052900
3988.55448	313296.19
3995.235	244351310
4012.43508	567247.19
4019.4378	214533340
4045.59828	463776.62
4052.37708	259424620
4071.95892	258971060
4091.4666	277735300
4108.6656	72221.562
4115.33136	280210240
4132.53036	26306.012
4139.27784	258669920
4158.65016	267111920
4178.06028	289653540
4197.47004	247882690
4216.96188	264938020
4236.5592	212548020
4256.20152	214370500
4275.74628	292780290
4292.94528	572513.94
4299.64128	301296220
4324.77288	241234940
4344.10092	216350830
4363.58592	237282780
4383.01044	279565820
4402.41228	274380800
4421.82168	284109730
4441.26924	260127150
4460.70132	239865600
4480.05096	290454720
4499.46108	231136900
4518.91584	295740220
4538.29536	279666750
4557.66804	298063970
4577.04036	282941540
4596.39756	295510690
4615.70976	253733060
4635.1044	281009630
4654.50624	279113410
4673.90844	280075100
4693.34088	294551840
4712.81832	274581060
4732.2126	256399470
4751.5104	277916740
4770.89784	293766560
4790.37492	259173250
4809.79224	285119460
4826.99088	3798764.2
4833.71676	284513150
4858.95384	275493660
4878.29628	295768030
4897.818	257582450
4917.213	262490320
4936.69008	296603580
4956.17472	253187860
4973.37372	195313.38
4980.1374	283898240
4999.52484	291910980
5018.8968	303740480
5038.3512	314325120
5057.69364	286476770
5077.0584	244381250
5096.55096	259976830
5116.0356	243932020
5135.63256	220394910
5155.03476	277144290
5174.66952	238087390
5191.8606	70441.75
5198.69952	239262460
5223.99636	294236930
5243.44392	276933020
5262.9588	265963660
5282.406	275371330
5301.90576	260022530
5321.33064	280128740
5338.52892	135614.58
5345.26992	272865090
5364.72504	284897860
