MS:1000894_[sec]	MS:1000285
2.047204512	75821.617
27.12696444	33923336
46.9192248	33957988
66.7190448	34189120
83.9188188	337962.53
89.4226212	249128.67
94.9049388	145013.61
100.3495212	142900.2
105.79446	108078.7
111.2472612	93405.578
116.6921388	265998.22
122.20506	54157.047
127.64952	94346.742
133.1624412	84527.312
140.255046	32170636
160.0252848	35890596
179.8170048	35025588
197.0091	74740.242
204.1018848	29608328
221.29362	155792.83
228.3863436	35464596
245.58606	118676.65
252.6711048	42315040
278.388666	33944156
298.173366	38579900
317.9502648	35179668
337.7205648	49010260
357.497226	36888832
377.26686	31297704
397.029708	42872628
416.821752	44131824
436.613652	32302272
456.4062	31217804
476.1981	41543456
495.990648	45598116
515.79108	42854080
535.589712	34228136
555.382152	29042144
575.18172	32274754
594.981612	34709356
614.773872	33422468
634.56606	34876796
651.75786	655347.12
657.2097	55574.301
664.303212	35426148
690.373188	45909472
710.172972	39740856
729.980352	34827768
749.77254	33966440
769.57182	33045466
789.379128	43648580
809.171352	37830636
826.363008	103219.8
833.471388	36377844
859.33242	57784.426
866.455992	34065116
886.2255	55495508
906.01758	39430128
925.817652	38612152
945.602028	43352596
965.409588	37238656
985.194	40760840
1004.986512	38392264
1024.748928	35013460
1044.510912	34328960
1064.310912	38179028
1084.10256	37554856
1103.90292	34772092
1123.702092	42402720
1143.48744	34584812
1163.264508	41660940
1183.019328	44225920
1202.819112	36034104
1222.6113	40856440
1242.41058	34142064
1262.210832	30548270
1282.00266	34196908
1301.79546	29718704
1321.587072	38318420
1341.386748	35930284
1361.179548	27860824
1380.97134	35177244
1400.733612	34597396
1420.525728	40761392
1440.31842	34600624
1460.117808	40092004
1479.917952	34763024
1499.717232	35681036
1519.50996	42687520
1539.30168	39792008
1559.10186	46033148
1578.901248	44631328
1598.701428	44559792
1618.49322	34030476
1638.2934	44753228
1658.085192	33137260
1677.88548	33798560
1697.6772	40235852
1717.47738	33839232
1737.27666	26480256
1757.076912	40414644
1776.883608	39126452
1796.676372	31413382
1816.47558	32269852
1836.268632	33190206
1856.06802	34912204
1875.867768	32575364
1895.682528	32550468
1912.881672	351841.66
1919.96676	32861726
1945.663128	113097.52
1952.75628	30532602
1969.948512	218703.34
1977.041448	34431440
1994.23332	105350.26
1999.68462	93419.367
2006.77806	29938006
2023.971012	163895.48
2029.551732	299203.81
2034.99468	89091.477
2042.08812	34073568
2059.28694	51734.207
2064.732228	129970.05
2070.183708	173748.78
2075.696892	88365.906
2082.790008	34768256
2102.56686	34143820
2122.359552	33960972
2142.15138	38265652
2161.94364	32424946
2181.743388	35012192
2201.505588	35310672
2221.297812	34137496
2241.09054	41674160
2260.882332	36232336
2280.67488	30593698
2300.466708	31598818
2320.259112	32876838
2340.051228	36061952
2359.84392	36262836
2379.635748	33431638
2399.427972	39702488
2419.2288	39770500
2436.419448	66505
2441.87136	81484.758
2448.973188	34805932
2474.779428	33900400
2491.971012	75321.266
2499.064128	34416388
2518.834392	33278528
2538.633672	36318956
2558.411388	36970800
2575.604088	68343.227
2582.703432	36567412
2602.48788	37444152
2622.287988	37444352
2642.079852	36470076
2659.271292	660699.12
2666.364948	40064448
2686.149828	36528900
2705.949	40291372
2725.7418	52589700
2745.53352	36107700
2765.333808	40809060
2785.12542	36669908
2804.902848	32495418
2824.702488	36715436
2844.49482	37075276
2864.279448	30536404
2881.482192	73079.555
2886.983352	37445.312
2894.069772	32565186
2919.546612	29069022
2939.308452	35030964
2959.101108	30490166
2978.900892	32144756
2998.700172	31936872
3018.492792	33916328
3038.28462	37194436
3058.08444	40622580
3077.876592	42395448
3097.66896	47436264
3117.4686	38015880
3137.260932	39277636
3154.452948	107321.45
3161.54592	29902106
3187.1727	32788576
3206.965428	38553480
3226.76514	35073008
3246.55686	33928504
3266.349588	32912508
3286.141452	33237656
3305.90412	34204392
3325.666428	36441184
3345.42816	37581536
3365.205768	34814940
3384.967572	42688556
3404.7306	38925164
3424.522032	49369032
3444.31476	44714908
3464.107452	55176596
3483.898812	41363284
3503.66148	43263548
3523.430808	45091332
3540.6225	89069.805
3547.71594	39507400
3573.18558	37597112
3592.947708	36090256
3612.7476	29849182
3632.5098	35232284
3652.30944	35425452
3672.10116	31543444
3691.86372	36103568
3711.65652	41665020
3731.4486	36422748
3748.64724	457698.56
3755.73312	39144060
3781.49724	196696.39
3788.59032	36454616
3805.78176	109665.34
3812.87484	35000580
3830.06628	95900.18
3835.57932	228492.12
3842.67204	38741744
3859.86348	95361.555
3865.31568	113899.13
3870.76032	306067.38
3877.85412	37619876
3895.04592	272407.28
3900.55788	70920.906
3907.65096	36123416
3933.58716	106143.97
3940.68816	35122884
3960.45	37151832
3980.25792	39111492
4000.05	33266570
4019.84928	33315680
4039.64964	39684516
4059.44136	39082200
4079.2338	32716154
4099.03344	37845596
4118.82588	36066960
4138.6176	39064300
4158.4104	41531268
4178.20212	32492984
4197.99492	33283640
4215.19392	32993.566
4222.2942	45827516
4248.06372	39510340
4267.85652	35424292
4287.64824	32229520
4307.44104	31207936
4324.63284	92344.273
4331.74032	33071374
4351.52484	39900876
4371.31764	32766012
4391.10972	31306954
4410.9018	38401600
4428.09396	89358.328
4435.2018	33484800
4454.98668	32693170
4474.77876	33148806
4494.57048	34581092
4511.76228	620146.25
4518.85536	34732888
4536.04788	67393.703
4543.1406	35463036
4562.93268	31992788
4582.71684	37477592
4602.50928	34495340
4622.30892	35653752
4642.10136	34219528
4661.89344	34752608
4681.68552	35288704
4701.47796	38223040
4721.27004	35235620
4741.06248	34221508
4760.82468	41097944
4780.61712	53475380
4800.38688	61478576
4820.14872	40282756
4837.34052	28843.926
4844.4336	37734128
4869.8964	42202520
4889.68812	37993524
4909.48092	33371618
4929.24312	41116208
4949.00496	42234904
4968.79704	39101360
4988.58228	45252840
5008.38156	44419116
5028.17364	35826168
5047.96644	34877720
5067.75816	34627064
5087.55024	34548148
5104.7496	37977.496
5111.83548	34893840
5137.67376	29113.971
5144.77512	36264312
5164.55928	40788212
5184.32148	47376148
5204.11428	37819304
5223.906	47411376
5243.6988	41257652
5263.48296	36490532
5283.24552	40622008
5303.01564	35393484
5322.81528	38890016
5342.60736	32211350
5362.39908	36260576
5382.19944	30723254
5401.99152	31835290
5421.78396	31287222
5441.57568	33211970
5461.34544	31366128
5481.1152	29299344
5500.90728	36519468
5520.69972	34510048
5540.49936	41616804
5560.29936	36981324
5577.49152	370279.28
5584.5918	39113824
5610.74544	180276.62
5617.83888	34682084
5635.03032	108527.98
5642.12304	35376640
5659.31484	87057.922
5666.40828	33639028
5692.149	83234.07
5699.24244	32896888
5716.43424	229760.61
5723.52696	33849376
5740.71876	138810.84
5746.23036	252117.09
5753.3166	48492984
5770.50876	82874.32
5775.96168	105066.75
5783.05404	38097012
5808.98844	31347372
5828.751	35952900
5848.54308	32444616
5865.74244	286263.09
5872.82796	34698236
5892.6204	39439796
5912.41212	41224736
5932.20492	43242668
5952.0114	43711316
5971.81176	40583788
5991.60384	49262724
6011.39628	42806812
6031.18836	44969592
6050.98836	41994656
6070.788	34077620
6090.58044	31275108
6110.38008	36020972
6130.17216	32047638
6149.96424	33313994
6169.75632	31855164
6189.55596	37475432
6209.3484	31863652
6229.14048	42073068
6248.93292	35874540
6268.73256	29977834
6285.924	71878.398
6293.01744	32381250
6318.56916	30831490
6338.36196	42690496
6358.15368	31584820
6377.94648	29254140
6397.7382	30862820
6414.93792	159337.22
6422.02272	38723064
6441.80796	41653500
6461.59968	37375176
6481.40004	39845124
6498.59184	88788.523
6505.6842	38770596
6522.876	67120.562
6529.96908	37410900
6549.75432	43447612
6569.5464	42217860
6586.7382	771198.69
6593.83848	41711608
6613.6158	49632868
6633.40752	41375544
6653.19276	33911384
6672.97764	34707360
6690.16836	71277.352
6697.26216	33239062
6717.04668	36956388
6736.84668	37805928
6754.0374	106087.22
6761.13156	39649864
6780.90888	40179732
6800.7078	36896620
6820.49304	40392480
6840.29232	52464180
6857.49204	99812.328
6864.59268	34750632
6884.3772	43046404
6904.16892	49743640
6923.96136	38117408
6943.7538	40568312
6963.54624	31905142
6983.33796	35221376
7000.53048	47585.098
7007.6232	44015100
7027.39296	38560496
7047.16236	38383080
7066.95444	36536516
7086.75444	40432244
7106.55408	38177372
7123.74552	581061.38
7130.83896	41636984
7150.60836	30615604
7170.37128	34059084
7190.13348	33192738
7209.93312	33047900
7227.1242	52203.863
7234.23276	36653500
7254.01728	40817484
7273.80936	36880212
7293.60216	34289752
7313.39388	37199156
7333.18596	39258708
7352.9856	34804536
7372.77804	37955552
7392.57084	41768632
7409.76228	398772.62
7416.855	36807628
7442.67096	198162.31
7449.76512	41798056
7466.96412	142227.83
7474.0572	34444684
7491.249	170339.61
7496.72352	150547.56
7503.8166	38183260
7523.59356	36692516
7540.78608	243388.23
7547.8788	34157580
7565.06988	157980.22
7572.16296	34810272
7589.36304	33574.473
7594.80696	290148.69
7601.9076	33445070
7619.09976	98301.5
7626.19968	42134704
7652.71224	45019088
7672.51152	40818620
7692.30432	31336830
7712.09604	37284836
7731.88128	34594940
7751.68092	33744056
7771.46544	38389596
7791.273	31312654
7811.06472	45923980
7830.86472	37643908
7850.65716	37157464
7870.44888	40009748
